Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Mark 2:17,καὶ ἀκούσας ὁ Ἰησοῦς λέγει αὐτοῖς [ὅτι] οὐ χρείαν ἔχουσιν οἱ ἰσχύοντες ἰατροῦ,ἀλλʼ,οἱ κακῶς ἔχοντες· οὐκ ἦλθον καλέσαι δικαίους ἀλλʼ ἁμαρτωλούς.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 2:17,ἔχουσιν οἱ ἰσχύοντες ἰατροῦ ἀλλʼ οἱ κακῶς ἔχοντες· οὐκ ἦλθον καλέσαι δικαίους,ἀλλʼ,ἁμαρτωλούς.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 2:22,ῥήξει ὁ οἶνος τοὺς ἀσκοὺς καὶ ὁ οἶνος ἀπόλλυται καὶ οἱ ἀσκοί·,ἀλλʼ,οἶνον νέον εἰς ἀσκοὺς καινούς.,ἀλλά,Louw Nida 91.11,αλλος,conjunction,—
NA28,Mark 3:26,"καὶ εἰ ὁ σατανᾶς ἀνέστη ἐφʼ ἑαυτὸν καὶ ἐμερίσθη, οὐ δύναται στῆναι",ἀλλὰ,τέλος ἔχει.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 3:27,—,ἀλλʼ,οὐ δύναται οὐδεὶς εἰς τὴν οἰκίαν τοῦ ἰσχυροῦ εἰσελθὼν τὰ σκεύη αὐτοῦ διαρπάσαι,ἀλλά,Louw Nida 91.11,αλλος,conjunction,—
NA28,Mark 3:29,"ὃς δʼ ἂν βλασφημήσῃ εἰς τὸ πνεῦμα τὸ ἅγιον, οὐκ ἔχει ἄφεσιν εἰς τὸν αἰῶνα,",ἀλλʼ,ἔνοχός ἐστιν αἰωνίου ἁμαρτήματος.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 4:17,καὶ οὐκ ἔχουσιν ῥίζαν ἐν ἑαυτοῖς,ἀλλὰ,"πρόσκαιροί εἰσιν, εἶτα γενομένης θλίψεως ἢ διωγμοῦ διὰ τὸν λόγον εὐθὺς σκανδαλίζονται.",ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 4:22,"οὐ γάρ ἐστιν  κρυπτὸν ἐὰν μὴ ἵνα φανερωθῇ, οὐδὲ ἐγένετο ἀπόκρυφον",ἀλλʼ,ἵνα ἔλθῃ εἰς φανερόν.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 5:19,"καὶ οὐκ ἀφῆκεν αὐτόν,",ἀλλὰ,λέγει αὐτῷ· ὕπαγε εἰς τὸν οἶκόν σου πρὸς τοὺς σοὺς καὶ ἀπάγγειλον αὐτοῖς,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 5:26,καὶ πολλὰ παθοῦσα ὑπὸ πολλῶν ἰατρῶν καὶ δαπανήσασα τὰ παρʼ αὐτῆς πάντα καὶ μηδὲν ὠφεληθεῖσα,ἀλλὰ,"μᾶλλον εἰς τὸ χεῖρον ἐλθοῦσα,",ἀλλά,Louw Nida 91.2,αλλος,conjunction,—
NA28,Mark 5:39,καὶ εἰσελθὼν λέγει αὐτοῖς· τί θορυβεῖσθε καὶ  κλαίετε; τὸ παιδίον οὐκ ἀπέθανεν,ἀλλὰ,καθεύδει.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 6:9,—,ἀλλʼ,"ὑποδεδεμένους σανδάλια, καὶ μὴ ἐνδύσησθε δύο χιτῶνας.",ἀλλά,Louw Nida 91.2,αλλος,conjunction,—
NA28,Mark 6:52,"οὐ γὰρ συνῆκαν ἐπὶ τοῖς ἄρτοις,",ἀλλʼ,ἦν αὐτῶν ἡ καρδία πεπωρωμένη.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
