Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,John 14:21,"με ἀγαπηθήσεται ὑπὸ τοῦ πατρός μου, κἀγὼ ἀγαπήσω αὐτὸν καὶ ἐμφανίσω αὐτῷ",ἐμαυτόν,.,ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,John 17:19,καὶ ὑπὲρ αὐτῶν ἐγὼ ἁγιάζω,ἐμαυτόν,", ἵνα ὦσιν καὶ αὐτοὶ ἡγιασμένοι ἐν ἀληθείᾳ.",ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,Acts 20:24,ἀλλʼ οὐδενὸς λόγου ποιοῦμαι τὴν ψυχὴν τιμίαν,ἐμαυτῷ,ὡς τελειῶσαι τὸν δρόμον μου  καὶ τὴν διακονίαν ἣν ἔλαβον παρὰ τοῦ κυρίου,ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,Acts 24:10,πολλῶν ἐτῶν ὄντα σε κριτὴν  τῷ ἔθνει τούτῳ ἐπιστάμενος εὐθύμως τὰ περὶ,ἐμαυτοῦ,"ἀπολογοῦμαι,",ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,Acts 26:2,"Περὶ πάντων ὧν ἐγκαλοῦμαι ὑπὸ Ἰουδαίων, βασιλεῦ Ἀγρίππα, ἥγημαι",ἐμαυτὸν,μακάριον ἐπὶ σοῦ μέλλων σήμερον ἀπολογεῖσθαι,ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,Acts 26:9,Ἐγὼ μὲν οὖν ἔδοξα,ἐμαυτῷ,"πρὸς τὸ ὄνομα  Ἰησοῦ τοῦ Ναζωραίου δεῖν πολλὰ ἐναντία πρᾶξαι,",ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,Romans 11:4,ἀλλὰ τί λέγει αὐτῷ ὁ χρηματισμός; κατέλιπον,ἐμαυτῷ,"ἑπτακισχιλίους ἄνδρας, οἵτινες οὐκ ἔκαμψαν γόνυ τῇ Βάαλ.",ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,1 Corinthians 4:3,"ἐμοὶ δὲ εἰς ἐλάχιστόν ἐστιν, ἵνα ὑφʼ ὑμῶν ἀνακριθῶ ἢ ὑπὸ ἀνθρωπίνης ἡμέρας· ἀλλʼ οὐδὲ",ἐμαυτὸν,ἀνακρίνω.,ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,1 Corinthians 4:4,οὐδὲν γὰρ,ἐμαυτῷ,"σύνοιδα, ἀλλʼ οὐκ ἐν τούτῳ δεδικαίωμαι, ὁ δὲ ἀνακρίνων με κύριός ἐστιν.",ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,1 Corinthians 4:6,"Ταῦτα δέ, ἀδελφοί, μετεσχημάτισα εἰς",ἐμαυτὸν,"καὶ Ἀπολλῶν διʼ ὑμᾶς, ἵνα ἐν ἡμῖν μάθητε τὸ μὴ ὑπὲρ ἃ γέγραπται",ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,1 Corinthians 7:7,θέλω δὲ πάντας ἀνθρώπους εἶναι ὡς καὶ,ἐμαυτόν,"· ἀλλʼ ἕκαστος ἴδιον ἔχει χάρισμα ἐκ θεοῦ, ὁ μὲν οὕτως, ὁ δὲ οὕτως.",ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,1 Corinthians 9:19,Ἐλεύθερος γὰρ ὢν ἐκ πάντων πᾶσιν,ἐμαυτὸν,"ἐδούλωσα, ἵνα τοὺς πλείονας κερδήσω·",ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,1 Corinthians 10:33,καθὼς κἀγὼ πάντα πᾶσιν ἀρέσκω μὴ ζητῶν τὸ,ἐμαυτοῦ,"σύμφορον ἀλλὰ τὸ τῶν πολλῶν, ἵνα σωθῶσιν.",ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,2 Corinthians 2:1,Ἔκρινα γὰρ,ἐμαυτῷ,τοῦτο τὸ μὴ πάλιν ἐν λύπῃ πρὸς ὑμᾶς ἐλθεῖν.,ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,2 Corinthians 11:7,Ἢ ἁμαρτίαν ἐποίησα,ἐμαυτὸν,"ταπεινῶν ἵνα ὑμεῖς ὑψωθῆτε, ὅτι δωρεὰν τὸ τοῦ θεοῦ εὐαγγέλιον εὐηγγελισάμην ὑμῖν;",ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,2 Corinthians 11:9,"ὑστέρημά μου προσανεπλήρωσαν οἱ ἀδελφοὶ ἐλθόντες ἀπὸ Μακεδονίας, καὶ ἐν παντὶ ἀβαρῆ",ἐμαυτὸν,ὑμῖν ἐτήρησα καὶ τηρήσω.,ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,2 Corinthians 12:5,"ὑπὲρ τοῦ τοιούτου καυχήσομαι, ὑπὲρ δὲ",ἐμαυτοῦ,οὐ καυχήσομαι εἰ μὴ ἐν ταῖς ἀσθενείαις.,ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,Galatians 2:18,"εἰ γὰρ ἃ κατέλυσα ταῦτα πάλιν οἰκοδομῶ, παραβάτην",ἐμαυτὸν,συνιστάνω.,ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,Philippians 3:13,"ἀδελφοί, ἐγὼ",ἐμαυτὸν,"οὐ λογίζομαι κατειληφέναι· ἓν δέ, τὰ μὲν ὀπίσω ἐπιλανθανόμενος τοῖς δὲ ἔμπροσθεν ἐπεκτεινόμενος,",ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
NA28,Philemon 13,ὃν ἐγὼ ἐβουλόμην πρὸς,ἐμαυτὸν,"κατέχειν, ἵνα ὑπὲρ σοῦ μοι διακονῇ ἐν τοῖς δεσμοῖς τοῦ εὐαγγελίου,",ἐμαυτοῦ,Louw Nida 92.3,"αυτος, εγω
",pronoun,—
