Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
ἑτέρα,ἕτερος,—,—,—,—,feminine,nominative,singular,adjective,Luke 17:35,"ἔσονται δύο ἀλήθουσαι ἐπὶ τὸ αὐτό, ἡ μία παραλημφθήσεται, ἡ δὲ",ἀφεθήσεται.
ἑτέρα,ἕτερος,—,—,—,—,feminine,nominative,singular,adjective,John 19:37,καὶ πάλιν,γραφὴ λέγει· ὄψονται εἰς ὃν ἐξεκέντησαν.
ἑτέρα,ἕτερος,—,—,—,—,feminine,nominative,singular,adjective,Romans 8:39,οὔτε ὕψωμα οὔτε βάθος οὔτε τις κτίσις,δυνήσεται ἡμᾶς χωρίσαι ἀπὸ τῆς ἀγάπης τοῦ θεοῦ τῆς ἐν Χριστῷ Ἰησοῦ τῷ κυρίῳ ἡμῶν.
ἑτέρα,ἕτερος,—,—,—,—,feminine,nominative,singular,adjective,Romans 13:9,"τὸ γὰρ οὐ μοιχεύσεις, οὐ φονεύσεις, οὐ κλέψεις,  οὐκ ἐπιθυμήσεις, καὶ εἴ τις","ἐντολή, ἐν τῷ λόγῳ τούτῳ ἀνακεφαλαιοῦται [ἐν τῷ]· ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν."
ἑτέρα,ἕτερος,—,—,—,—,feminine,nominative,singular,adjective,1 Corinthians 15:40,"καὶ σώματα ἐπουράνια, καὶ σώματα ἐπίγεια· ἀλλʼ","μὲν ἡ τῶν ἐπουρανίων δόξα, ἑτέρα δὲ ἡ τῶν ἐπιγείων."
ἑτέρα,ἕτερος,—,—,—,—,feminine,nominative,singular,adjective,1 Corinthians 15:40,"καὶ σώματα ἐπουράνια, καὶ σώματα ἐπίγεια· ἀλλʼ ἑτέρα μὲν ἡ τῶν ἐπουρανίων δόξα,",δὲ ἡ τῶν ἐπιγείων.
ἑτέραις,ἕτερος,—,—,—,—,feminine,dative,plural,adjective,Luke 4:43,ὁ δὲ εἶπεν πρὸς αὐτοὺς ὅτι καὶ ταῖς,"πόλεσιν εὐαγγελίσασθαί με δεῖ τὴν βασιλείαν τοῦ θεοῦ, ὅτι ἐπὶ τοῦτο ἀπεστάλην."
ἑτέραις,ἕτερος,—,—,—,—,feminine,dative,plural,adjective,Acts 2:4,καὶ ἐπλήσθησαν πάντες πνεύματος ἁγίου καὶ ἤρξαντο λαλεῖν,γλώσσαις καθὼς τὸ πνεῦμα ἐδίδου ἀποφθέγγεσθαι αὐτοῖς.
ἑτέραις,ἕτερος,—,—,—,—,feminine,dative,plural,adjective,Ephesians 3:5,ὃ,γενεαῖς οὐκ ἐγνωρίσθη τοῖς υἱοῖς τῶν ἀνθρώπων ὡς νῦν ἀπεκαλύφθη τοῖς ἁγίοις ἀποστόλοις
ἑτέραν,ἕτερος,—,—,—,—,feminine,accusative,singular,adjective,Matthew 10:23,Ὅταν δὲ διώκωσιν ὑμᾶς ἐν τῇ πόλει ταύτῃ φεύγετε εἰς τὴν,"·  ἀμὴν γὰρ λέγω ὑμῖν, οὐ μὴ τελέσητε τὰς πόλεις τοῦ Ἰσραὴλ ἕως ἂν"
ἑτέραν,ἕτερος,—,—,—,—,feminine,accusative,singular,adjective,Luke 9:56,καὶ ἐπορεύθησαν εἰς,κώμην.
ἑτέραν,ἕτερος,—,—,—,—,feminine,accusative,singular,adjective,Luke 16:18,Πᾶς ὁ ἀπολύων τὴν γυναῖκα αὐτοῦ καὶ γαμῶν,"μοιχεύει, καὶ  ὁ ἀπολελυμένην ἀπὸ ἀνδρὸς γαμῶν μοιχεύει."
ἑτέρας,ἕτερος,—,—,—,—,feminine,genitive,singular,adjective,Hebrews 7:13,"ἐφʼ ὃν γὰρ λέγεται ταῦτα, φυλῆς","μετέσχηκεν, ἀφʼ ἧς οὐδεὶς προσέσχηκεν τῷ θυσιαστηρίῳ·"
ἑτέρας,ἕτερος,—,—,—,—,feminine,genitive,singular,adjective,Jude 7,ὡς Σόδομα καὶ Γόμορρα καὶ αἱ περὶ αὐτὰς πόλεις τὸν ὅμοιον τρόπον τούτοις ἐκπορνεύσασαι καὶ ἀπελθοῦσαι ὀπίσω σαρκὸς,", πρόκεινται δεῖγμα πυρὸς αἰωνίου δίκην ὑπέχουσαι."
ἑτέροις,ἕτερος,—,—,—,—,neuter,dative,plural,adjective,Matthew 11:16,Τίνι δὲ ὁμοιώσω τὴν γενεὰν ταύτην; ὁμοία ἐστὶν παιδίοις καθημένοις ἐν ταῖς ἀγοραῖς ἃ προσφωνοῦντα τοῖς,⸆
