Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
ζητεῖν,ζητέω,present,active,infinitive,—,—,—,—,verb,Matthew 2:13,εἰς Αἴγυπτον καὶ ἴσθι ἐκεῖ ἕως ἂν εἴπω σοι· μέλλει γὰρ Ἡρῴδης,τὸ παιδίον τοῦ ἀπολέσαι αὐτό.
ζητοῦντες,ζητέω,present,active,participle,—,masculine,nominative,plural,verb,Matthew 2:20,λέγων· ἐγερθεὶς παράλαβε τὸ παιδίον καὶ τὴν μητέρα αὐτοῦ καὶ πορεύου εἰς γῆν Ἰσραήλ· τεθνήκασιν γὰρ οἱ,τὴν ψυχὴν τοῦ παιδίου.
ζητεῖτε,ζητέω,present,active,imperative,second person,—,—,plural,verb,Matthew 6:33,—,"δὲ πρῶτον τὴν βασιλείαν [τοῦ θεοῦ] καὶ τὴν δικαιοσύνην αὐτοῦ, καὶ ταῦτα πάντα προστεθήσεται ὑμῖν."
ζητεῖτε,ζητέω,present,active,imperative,second person,—,—,plural,verb,Matthew 7:7,"Αἰτεῖτε καὶ δοθήσεται ὑμῖν,","καὶ εὑρήσετε, κρούετε καὶ ἀνοιγήσεται ὑμῖν·"
ζητῶν,ζητέω,present,active,participle,—,masculine,nominative,singular,verb,Matthew 7:8,πᾶς γὰρ ὁ αἰτῶν λαμβάνει καὶ ὁ,εὑρίσκει καὶ τῷ κρούοντι ἀνοιγήσεται.
ζητοῦν,ζητέω,present,active,participle,—,neuter,nominative,singular,verb,Matthew 12:43,"Ὅταν δὲ τὸ ἀκάθαρτον πνεῦμα ἐξέλθῃ ἀπὸ τοῦ ἀνθρώπου, διέρχεται διʼ ἀνύδρων τόπων",ἀνάπαυσιν καὶ οὐχ εὑρίσκει.
ζητοῦντες,ζητέω,present,active,participle,—,masculine,nominative,plural,verb,Matthew 12:46,Ἔτι αὐτοῦ λαλοῦντος τοῖς ὄχλοις ἰδοὺ ἡ μήτηρ καὶ οἱ ἀδελφοὶ αὐτοῦ εἱστήκεισαν ἔξω,αὐτῷ λαλῆσαι.
ζητοῦντές,ζητέω,present,active,participle,—,masculine,nominative,plural,verb,Matthew 12:47,εἶπεν δέ τις αὐτῷ· ἰδοὺ ἡ μήτηρ σου καὶ οἱ ἀδελφοί σου ἔξω ἑστήκασιν,σοι λαλῆσαι.]
ζητοῦντι,ζητέω,present,active,participle,—,masculine,dative,singular,verb,Matthew 13:45,Πάλιν ὁμοία ἐστὶν ἡ βασιλεία τῶν οὐρανῶν ἀνθρώπῳ ἐμπόρῳ,καλοὺς μαργαρίτας·
ζητεῖ,ζητέω,present,active,indicative,third person,—,—,singular,verb,Matthew 18:12,"ἐξ αὐτῶν, οὐχὶ ἀφήσει τὰ ἐνενήκοντα ἐννέα  ἐπὶ τὰ ὄρη καὶ πορευθεὶς",τὸ πλανώμενον;
ζητοῦντες,ζητέω,present,active,participle,—,masculine,nominative,plural,verb,Matthew 21:46,καὶ,"αὐτὸν κρατῆσαι ἐφοβήθησαν τοὺς ὄχλους, ἐπεὶ εἰς προφήτην αὐτὸν εἶχον."
ἐζήτει,ζητέω,imperfect,active,indicative,third person,—,—,singular,verb,Matthew 26:16,καὶ ἀπὸ τότε,εὐκαιρίαν ἵνα αὐτὸν παραδῷ.
ἐζήτουν,ζητέω,imperfect,active,indicative,third person,—,—,plural,verb,Matthew 26:59,Οἱ δὲ ἀρχιερεῖς  καὶ τὸ συνέδριον ὅλον,"ψευδομαρτυρίαν κατὰ τοῦ Ἰησοῦ ὅπως αὐτὸν θανατώσωσιν,"
ζητεῖτε,ζητέω,present,active,indicative,second person,—,—,plural,verb,Matthew 28:5,"Ἀποκριθεὶς δὲ ὁ ἄγγελος εἶπεν ταῖς γυναιξίν· μὴ φοβεῖσθε ὑμεῖς, οἶδα γὰρ ὅτι Ἰησοῦν τὸν ἐσταυρωμένον",·
ζητοῦσίν,ζητέω,present,active,indicative,third person,—,—,plural,verb,Mark 1:37,καὶ εὗρον αὐτὸν καὶ λέγουσιν αὐτῷ ὅτι πάντες,σε.
ζητοῦσίν,ζητέω,present,active,indicative,third person,—,—,plural,verb,Mark 3:32,ἡ μήτηρ σου καὶ οἱ ἀδελφοί σου [καὶ αἱ ἀδελφαί σου] ἔξω,σε.
