Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
φασίν,φημί,present,active,indicative,third person,—,—,plural,verb,Romans 3:8,καὶ μὴ καθὼς βλασφημούμεθα καὶ καθώς,"τινες ἡμᾶς λέγειν ὅτι ποιήσωμεν τὰ κακά, ἵνα ἔλθῃ  τὰ ἀγαθά; ὧν τὸ κρίμα ἔνδικόν ἐστιν."
φημι,φημί,present,active,indicative,first person,—,—,singular,verb,1 Corinthians 7:29,Τοῦτο δέ,", ἀδελφοί,  ὁ καιρὸς συνεσταλμένος ἐστίν· τὸ λοιπόν, ἵνα καὶ οἱ ἔχοντες γυναῖκας ὡς μὴ ἔχοντες ὦσιν"
φημι,φημί,present,active,indicative,first person,—,—,singular,verb,1 Corinthians 10:15,ὡς φρονίμοις λέγω· κρίνατε ὑμεῖς ὅ,.
φημι,φημί,present,active,indicative,first person,—,—,singular,verb,1 Corinthians 10:19,Τί οὖν,; ὅτι εἰδωλόθυτόν τί ἐστιν ἢ ὅτι εἴδωλόν τί ἐστιν;
φημι,φημί,present,active,indicative,first person,—,—,singular,verb,1 Corinthians 15:50,Τοῦτο δέ,", ἀδελφοί, ὅτι σὰρξ καὶ αἷμα βασιλείαν θεοῦ κληρονομῆσαι οὐ δύναται οὐδὲ ἡ φθορὰ τὴν ἀφθαρσίαν κληρονομεῖ."
φησίν,φημί,present,active,indicative,third person,—,—,singular,verb,Matthew 14:8,"ἡ δὲ προβιβασθεῖσα ὑπὸ τῆς μητρὸς αὐτῆς · δός μοι,",", ὧδε ἐπὶ πίνακι τὴν κεφαλὴν Ἰωάννου τοῦ βαπτιστοῦ."
φησίν,φημί,present,active,indicative,third person,—,—,singular,verb,Luke 7:40,"Καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν πρὸς αὐτόν· Σίμων, ἔχω σοί τι εἰπεῖν. ὁ δέ· διδάσκαλε, εἰπέ,",.
φησίν,φημί,present,active,indicative,third person,—,—,singular,verb,John 18:29,Ἐξῆλθεν οὖν ὁ Πιλᾶτος ἔξω πρὸς αὐτοὺς καὶ,· τίνα κατηγορίαν φέρετε [κατὰ] τοῦ ἀνθρώπου τούτου;
φησίν,φημί,present,active,indicative,third person,—,—,singular,verb,Acts 2:38,"Πέτρος δὲ πρὸς αὐτούς· μετανοήσατε, [",] καὶ βαπτισθήτω ἕκαστος ὑμῶν ἐπὶ τῷ ὀνόματι  Ἰησοῦ Χριστοῦ εἰς ἄφεσιν τῶν ἁμαρτιῶν
φησίν,φημί,present,active,indicative,third person,—,—,singular,verb,Acts 10:31,καὶ,"· Κορνήλιε, εἰσηκούσθη σου ἡ προσευχὴ καὶ αἱ ἐλεημοσύναι σου ἐμνήσθησαν ἐνώπιον τοῦ θεοῦ."
φησίν,φημί,present,active,indicative,third person,—,—,singular,verb,Acts 19:35,Καταστείλας δὲ ὁ γραμματεὺς τὸν ὄχλον,"· ἄνδρες Ἐφέσιοι, τίς γάρ ἐστιν ἀνθρώπων ὃς οὐ γινώσκει τὴν Ἐφεσίων πόλιν νεωκόρον"
φησίν,φημί,present,active,indicative,third person,—,—,singular,verb,Acts 22:2,"ἀκούσαντες δὲ ὅτι τῇ Ἑβραΐδι διαλέκτῳ προσεφώνει αὐτοῖς, μᾶλλον παρέσχον ἡσυχίαν. καὶ",·
φησίν,φημί,present,active,indicative,third person,—,—,singular,verb,Acts 23:18,ὁ μὲν οὖν παραλαβὼν αὐτὸν ἤγαγεν πρὸς τὸν χιλίαρχον καὶ,· ὁ δέσμιος Παῦλος προσκαλεσάμενός με ἠρώτησεν τοῦτον τὸν νεανίσκον ἀγαγεῖν πρὸς σὲ ἔχοντά τι λαλῆσαί σοι.
φησίν,φημί,present,active,indicative,third person,—,—,singular,verb,Acts 25:5,"οἱ οὖν ἐν ὑμῖν,",", δυνατοὶ συγκαταβάντες εἴ τί ἐστιν ἐν τῷ ἀνδρὶ ἄτοπον κατηγορείτωσαν αὐτοῦ."
φησίν,φημί,present,active,indicative,third person,—,—,singular,verb,Acts 25:22,"Ἀγρίππας δὲ πρὸς τὸν Φῆστον·  ἐβουλόμην καὶ αὐτὸς τοῦ ἀνθρώπου ἀκοῦσαι.  αὔριον,",", ἀκούσῃ αὐτοῦ."
φησίν,φημί,present,active,indicative,third person,—,—,singular,verb,Acts 26:25,"ὁ δὲ Παῦλος· οὐ μαίνομαι,",", κράτιστε Φῆστε, ἀλλʼ ἀληθείας καὶ σωφροσύνης ῥήματα ἀποφθέγγομαι."
φησίν,φημί,present,active,indicative,third person,—,—,singular,verb,1 Corinthians 6:16,"[ἢ] οὐκ οἴδατε ὅτι ὁ κολλώμενος τῇ πόρνῃ ἓν σῶμά ἐστιν; ἔσονται γάρ,",", οἱ δύο εἰς σάρκα μίαν."
φησίν,φημί,present,active,indicative,third person,—,—,singular,verb,2 Corinthians 10:10,"ὅτι αἱ ἐπιστολαὶ μέν,",", βαρεῖαι καὶ ἰσχυραί, ἡ δὲ παρουσία τοῦ σώματος ἀσθενὴς καὶ ὁ λόγος ἐξουθενημένος."
φησιν,φημί,present,active,indicative,third person,—,—,singular,verb,Matthew 13:29,ὁ δέ,"· οὔ, μήποτε συλλέγοντες τὰ ζιζάνια ἐκριζώσητε ἅμα αὐτοῖς τὸν σῖτον."
φησιν,φημί,present,active,indicative,third person,—,—,singular,verb,Acts 8:36,"ὡς δὲ ἐπορεύοντο κατὰ τὴν ὁδόν, ἦλθον ἐπί τι ὕδωρ, καί","ὁ εὐνοῦχος· ἰδοὺ ὕδωρ, τί κωλύει με βαπτισθῆναι;"
φησιν,φημί,present,active,indicative,third person,—,—,singular,verb,Acts 25:24,καί,"ὁ Φῆστος· Ἀγρίππα βασιλεῦ καὶ πάντες οἱ συμπαρόντες ἡμῖν ἄνδρες, θεωρεῖτε τοῦτον περὶ"
φησιν,φημί,present,active,indicative,third person,—,—,singular,verb,Acts 26:24,Ταῦτα δὲ αὐτοῦ ἀπολογουμένου ὁ Φῆστος μεγάλῃ τῇ φωνῇ,"· μαίνῃ, Παῦλε· τὰ πολλά σε γράμματα  εἰς μανίαν περιτρέπει."
φησιν,φημί,present,active,indicative,third person,—,—,singular,verb,Hebrews 8:5,"οἵτινες ὑποδείγματι καὶ σκιᾷ λατρεύουσιν τῶν ἐπουρανίων, καθὼς κεχρημάτισται Μωϋσῆς μέλλων ἐπιτελεῖν τὴν σκηνήν· ὅρα γάρ",", ποιήσεις πάντα κατὰ τὸν τύπον τὸν δειχθέντα σοι ἐν τῷ ὄρει·"
