Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
κέκρικα,κρίνω,perfect,active,indicative,first person,—,—,singular,verb,1 Corinthians 5:3,"ἐγὼ μὲν γάρ,  ἀπὼν τῷ σώματι παρὼν δὲ τῷ πνεύματι, ἤδη",ὡς παρὼν τὸν οὕτως τοῦτο κατεργασάμενον·
κέκρικα,κρίνω,perfect,active,indicative,first person,—,—,singular,verb,Titus 3:12,"Ὅταν πέμψω Ἀρτεμᾶν πρὸς σὲ ἢ Τύχικον, σπούδασον ἐλθεῖν πρός με εἰς Νικόπολιν, ἐκεῖ γὰρ",παραχειμάσαι.
κέκρικεν,κρίνω,perfect,active,indicative,third person,—,—,singular,verb,1 Corinthians 7:37,"μὴ ἔχων ἀνάγκην, ἐξουσίαν δὲ ἔχει περὶ τοῦ ἰδίου θελήματος καὶ τοῦτο","ἐν τῇ ἰδίᾳ καρδίᾳ, τηρεῖν τὴν ἑαυτοῦ παρθένον, καλῶς ποιήσει."
κέκριται,κρίνω,perfect,passive,indicative,third person,—,—,singular,verb,John 3:18,ὁ πιστεύων εἰς αὐτὸν οὐ κρίνεται· ὁ δὲ μὴ πιστεύων ἤδη,", ὅτι μὴ πεπίστευκεν εἰς τὸ ὄνομα τοῦ μονογενοῦς υἱοῦ τοῦ θεοῦ."
κέκριται,κρίνω,perfect,passive,indicative,third person,—,—,singular,verb,John 16:11,"περὶ δὲ κρίσεως, ὅτι ὁ ἄρχων τοῦ κόσμου τούτου",.
κεκρίκατέ,κρίνω,perfect,active,indicative,second person,—,—,plural,verb,Acts 16:15,"ὡς δὲ ἐβαπτίσθη καὶ  ὁ οἶκος αὐτῆς, παρεκάλεσεν λέγουσα· εἰ","με πιστὴν τῷ κυρίῳ εἶναι, εἰσελθόντες εἰς τὸν οἶκόν μου μένετε· καὶ παρεβιάσατο ἡμᾶς."
κεκρίκει,κρίνω,pluperfect,active,indicative,third person,—,—,singular,verb,Acts 20:16,—,"γὰρ ὁ Παῦλος παραπλεῦσαι τὴν Ἔφεσον, ὅπως μὴ γένηται αὐτῷ χρονοτριβῆσαι ἐν τῇ"
κεκριμένα,κρίνω,perfect,passive,participle,—,neuter,accusative,plural,verb,Acts 16:4,"Ὡς δὲ διεπορεύοντο τὰς πόλεις, παρεδίδοσαν αὐτοῖς φυλάσσειν τὰ δόγματα τὰ",ὑπὸ τῶν ἀποστόλων καὶ πρεσβυτέρων τῶν ἐν Ἱεροσολύμοις.
κρίναντας,κρίνω,aorist,active,participle,—,masculine,accusative,plural,verb,2 Corinthians 5:14,"ἡ γὰρ ἀγάπη τοῦ Χριστοῦ συνέχει ἡμᾶς,","τοῦτο, ὅτι  εἷς ὑπὲρ πάντων ἀπέθανεν, ἄρα οἱ πάντες ἀπέθανον·"
κρίναντες,κρίνω,aorist,active,participle,—,masculine,nominative,plural,verb,Acts 13:27,τοῦτον ἀγνοήσαντες καὶ τὰς φωνὰς τῶν προφητῶν τὰς κατὰ πᾶν σάββατον ἀναγινωσκομένας,"ἐπλήρωσαν,"
