Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
διδάσκειν,διδάσκω,present,active,infinitive,—,—,—,—,Mark 6:2,καὶ γενομένου σαββάτου ἤρξατο,"ἐν τῇ συναγωγῇ, καὶ πολλοὶ ἀκούοντες ἐξεπλήσσοντο λέγοντες· πόθεν τούτῳ ταῦτα, καὶ τίς"
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,Mark 6:6,καὶ ἐθαύμαζεν διὰ τὴν ἀπιστίαν αὐτῶν. Καὶ περιῆγεν τὰς κώμας κύκλῳ,.
ἐδίδαξαν,διδάσκω,aorist,active,indicative,third person,—,—,plural,Mark 6:30,Καὶ συνάγονται οἱ ἀπόστολοι πρὸς τὸν Ἰησοῦν καὶ ἀπήγγειλαν αὐτῷ πάντα ὅσα ἐποίησαν καὶ ὅσα,.
διδάσκειν,διδάσκω,present,active,infinitive,—,—,—,—,Mark 6:34,"Καὶ ἐξελθὼν εἶδεν πολὺν ὄχλον καὶ ἐσπλαγχνίσθη ἐπʼ αὐτούς, ὅτι ἦσαν ὡς πρόβατα μὴ ἔχοντα ποιμένα, καὶ ἤρξατο",αὐτοὺς πολλά.
διδάσκοντες,διδάσκω,present,active,participle,—,masculine,nominative,plural,Mark 7:7,μάτην δὲ σέβονταί με,διδασκαλίας  ἐντάλματα ἀνθρώπων.
διδάσκειν,διδάσκω,present,active,infinitive,—,—,—,—,Mark 8:31,Καὶ ἤρξατο,αὐτοὺς ὅτι δεῖ τὸν υἱὸν τοῦ ἀνθρώπου πολλὰ παθεῖν καὶ ἀποδοκιμασθῆναι ὑπὸ τῶν
ἐδίδασκεν,διδάσκω,imperfect,active,indicative,third person,—,—,singular,Mark 9:31,—,γὰρ τοὺς μαθητὰς αὐτοῦ καὶ ἔλεγεν αὐτοῖς ὅτι ὁ υἱὸς τοῦ ἀνθρώπου παραδίδοται
ἐδίδασκεν,διδάσκω,imperfect,active,indicative,third person,—,—,singular,Mark 10:1,"τοῦ Ἰορδάνου, καὶ συμπορεύονται πάλιν ὄχλοι πρὸς αὐτόν, καὶ ὡς εἰώθει πάλιν",αὐτούς.
ἐδίδασκεν,διδάσκω,imperfect,active,indicative,third person,—,—,singular,Mark 11:17,καὶ,καὶ ἔλεγεν αὐτοῖς· οὐ γέγραπται ὅτι      ὁ οἶκός μου οἶκος προσευχῆς κληθήσεται        πᾶσιν
διδάσκεις,διδάσκω,present,active,indicative,second person,—,—,singular,Mark 12:14,"γὰρ βλέπεις εἰς πρόσωπον ἀνθρώπων, ἀλλʼ ἐπʼ ἀληθείας τὴν ὁδὸν τοῦ θεοῦ",· ἔξεστιν δοῦναι κῆνσον Καίσαρι ἢ οὔ; δῶμεν ἢ μὴ δῶμεν;
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,Mark 12:35,Καὶ ἀποκριθεὶς ὁ Ἰησοῦς ἔλεγεν,ἐν τῷ ἱερῷ· πῶς λέγουσιν οἱ γραμματεῖς ὅτι ὁ χριστὸς υἱὸς Δαυίδ ἐστιν;
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,Mark 14:49,καθʼ ἡμέραν ἤμην πρὸς ὑμᾶς ἐν τῷ ἱερῷ,καὶ οὐκ ἐκρατήσατέ με· ἀλλʼ ἵνα πληρωθῶσιν αἱ γραφαί.
ἐδίδασκεν,διδάσκω,imperfect,active,indicative,third person,—,—,singular,Luke 4:15,καὶ αὐτὸς,ἐν ταῖς συναγωγαῖς αὐτῶν δοξαζόμενος ὑπὸ πάντων.
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,Luke 4:31,Καὶ κατῆλθεν εἰς Καφαρναοὺμ πόλιν τῆς Γαλιλαίας . καὶ ἦν,αὐτοὺς ἐν τοῖς σάββασιν·
ἐδίδασκεν,διδάσκω,imperfect,active,indicative,third person,—,—,singular,Luke 5:3,ἠρώτησεν αὐτὸν ἀπὸ τῆς γῆς ἐπαναγαγεῖν ὀλίγον· καθίσας δὲ ἐκ τοῦ πλοίου,τοὺς ὄχλους.
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,Luke 5:17,Καὶ ἐγένετο ἐν μιᾷ τῶν ἡμερῶν καὶ αὐτὸς ἦν,", καὶ ἦσαν καθήμενοι Φαρισαῖοι καὶ νομοδιδάσκαλοι οἳ ἦσαν ἐληλυθότες ἐκ πάσης κώμης τῆς"
διδάσκειν,διδάσκω,present,active,infinitive,—,—,—,—,Luke 6:6,Ἐγένετο δὲ ἐν ἑτέρῳ σαββάτῳ εἰσελθεῖν αὐτὸν εἰς τὴν συναγωγὴν καὶ,. καὶ ἦν ἄνθρωπος ἐκεῖ καὶ ἡ χεὶρ αὐτοῦ ἡ δεξιὰ ἦν ξηρά.
δίδαξον,διδάσκω,aorist,active,imperative,second person,—,—,singular,Luke 11:1,"τινὶ προσευχόμενον, ὡς ἐπαύσατο, εἶπέν τις τῶν μαθητῶν αὐτοῦ πρὸς αὐτόν· κύριε,","ἡμᾶς προσεύχεσθαι, καθὼς καὶ Ἰωάννης ἐδίδαξεν τοὺς μαθητὰς αὐτοῦ."
ἐδίδαξεν,διδάσκω,aorist,active,indicative,third person,—,—,singular,Luke 11:1,"τῶν μαθητῶν αὐτοῦ πρὸς αὐτόν· κύριε, δίδαξον ἡμᾶς προσεύχεσθαι, καθὼς καὶ Ἰωάννης",τοὺς μαθητὰς αὐτοῦ.
διδάξει,διδάσκω,future,active,indicative,third person,—,—,singular,Luke 12:12,τὸ γὰρ ἅγιον πνεῦμα,ὑμᾶς ἐν αὐτῇ τῇ ὥρᾳ ἃ δεῖ εἰπεῖν.
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,Luke 13:10,Ἦν δὲ,ἐν μιᾷ τῶν συναγωγῶν ἐν τοῖς σάββασιν.
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,Luke 13:22,Καὶ διεπορεύετο κατὰ πόλεις καὶ κώμας,καὶ πορείαν ποιούμενος εἰς Ἱεροσόλυμα.
ἐδίδαξας,διδάσκω,aorist,active,indicative,second person,—,—,singular,Luke 13:26,τότε ἄρξεσθε λέγειν· ἐφάγομεν ἐνώπιόν σου καὶ ἐπίομεν καὶ ἐν ταῖς πλατείαις ἡμῶν,·
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,Luke 19:47,Καὶ ἦν,τὸ καθʼ ἡμέραν ἐν τῷ ἱερῷ. οἱ δὲ ἀρχιερεῖς καὶ οἱ γραμματεῖς ἐζήτουν
διδάσκοντος,διδάσκω,present,active,participle,—,masculine,genitive,singular,Luke 20:1,Καὶ ἐγένετο ἐν μιᾷ τῶν ἡμερῶν,αὐτοῦ τὸν λαὸν ἐν τῷ ἱερῷ καὶ εὐαγγελιζομένου ἐπέστησαν οἱ ἀρχιερεῖς καὶ οἱ γραμματεῖς σὺν τοῖς πρεσβυτέροις
διδάσκεις,διδάσκω,present,active,indicative,second person,—,—,singular,Luke 20:21,"καὶ ἐπηρώτησαν αὐτὸν λέγοντες· διδάσκαλε, οἴδαμεν ὅτι ὀρθῶς λέγεις καὶ","καὶ οὐ λαμβάνεις πρόσωπον, ἀλλʼ ἐπʼ ἀληθείας τὴν ὁδὸν τοῦ θεοῦ διδάσκεις·"
διδάσκεις,διδάσκω,present,active,indicative,second person,—,—,singular,Luke 20:21,"διδάσκεις καὶ οὐ λαμβάνεις πρόσωπον, ἀλλʼ ἐπʼ ἀληθείας τὴν ὁδὸν τοῦ θεοῦ",·
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,Luke 21:37,Ἦν δὲ τὰς ἡμέρας ἐν τῷ ἱερῷ,", τὰς δὲ νύκτας ἐξερχόμενος ηὐλίζετο εἰς τὸ ὄρος τὸ καλούμενον Ἐλαιῶν·"
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,Luke 23:5,οἱ δὲ ἐπίσχυον λέγοντες ὅτι ἀνασείει τὸν λαὸν,"καθʼ ὅλης τῆς Ἰουδαίας, καὶ ἀρξάμενος ἀπὸ τῆς Γαλιλαίας ἕως ὧδε."
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,John 6:59,Ταῦτα εἶπεν ἐν συναγωγῇ,ἐν Καφαρναούμ.
ἐδίδασκεν,διδάσκω,imperfect,active,indicative,third person,—,—,singular,John 7:14,Ἤδη δὲ τῆς ἑορτῆς μεσούσης ἀνέβη Ἰησοῦς εἰς τὸ ἱερὸν καὶ,.
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,John 7:28,ἔκραξεν οὖν ἐν τῷ ἱερῷ,ὁ Ἰησοῦς καὶ λέγων· κἀμὲ οἴδατε καὶ οἴδατε πόθεν εἰμί· καὶ ἀπʼ ἐμαυτοῦ
διδάσκειν,διδάσκω,present,active,infinitive,—,—,—,—,John 7:35,οὐχ εὑρήσομεν αὐτόν; μὴ εἰς τὴν διασπορὰν τῶν Ἑλλήνων μέλλει πορεύεσθαι καὶ,τοὺς Ἕλληνας;
ἐδίδασκεν,διδάσκω,imperfect,active,indicative,third person,—,—,singular,John 8:2,"Ὄρθρου δὲ πάλιν παρεγένετο εἰς τὸ ἱερὸν καὶ πᾶς ὁ λαὸς ἤρχετο πρὸς αὐτόν, καὶ καθίσας",αὐτούς.
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,John 8:20,Ταῦτα τὰ ῥήματα ἐλάλησεν ἐν τῷ γαζοφυλακίῳ,"ἐν τῷ ἱερῷ· καὶ οὐδεὶς ἐπίασεν αὐτόν, ὅτι οὔπω ἐληλύθει ἡ ὥρα αὐτοῦ."
ἐδίδαξέν,διδάσκω,aorist,active,indicative,third person,—,—,singular,John 8:28,"τότε γνώσεσθε ὅτι ἐγώ εἰμι, καὶ ἀπʼ ἐμαυτοῦ ποιῶ οὐδέν, ἀλλὰ καθὼς",με ὁ πατὴρ  ταῦτα λαλῶ.
διδάσκεις,διδάσκω,present,active,indicative,second person,—,—,singular,John 9:34,ἀπεκρίθησαν καὶ εἶπαν αὐτῷ· ἐν ἁμαρτίαις σὺ ἐγεννήθης ὅλος καὶ σὺ,ἡμᾶς; καὶ ἐξέβαλον αὐτὸν ἔξω.
διδάξει,διδάσκω,future,active,indicative,third person,—,—,singular,John 14:26,"ὁ δὲ παράκλητος, τὸ πνεῦμα τὸ ἅγιον, ὃ πέμψει  ὁ πατὴρ ἐν τῷ ὀνόματί μου, ἐκεῖνος ὑμᾶς",πάντα καὶ ὑπομνήσει ὑμᾶς πάντα ἃ εἶπον ὑμῖν [ἐγώ].
ἐδίδαξα,διδάσκω,aorist,active,indicative,first person,—,—,singular,John 18:20,"ἀπεκρίθη αὐτῷ  Ἰησοῦς· ἐγὼ παρρησίᾳ λελάληκα τῷ κόσμῳ, ἐγὼ πάντοτε","ἐν συναγωγῇ καὶ ἐν τῷ ἱερῷ, ὅπου πάντες οἱ Ἰουδαῖοι συνέρχονται, καὶ ἐν κρυπτῷ ἐλάλησα οὐδέν."
διδάσκειν,διδάσκω,present,active,infinitive,—,—,—,—,Acts 1:1,"Τὸν μὲν πρῶτον λόγον ἐποιησάμην περὶ πάντων, ὦ Θεόφιλε, ὧν ἤρξατο ὁ Ἰησοῦς ποιεῖν τε καὶ",","
διδάσκειν,διδάσκω,present,active,infinitive,—,—,—,—,Acts 4:2,διαπονούμενοι διὰ τὸ,"αὐτοὺς τὸν λαὸν καὶ καταγγέλλειν ἐν τῷ Ἰησοῦ τὴν ἀνάστασιν τὴν ἐκ νεκρῶν,"
διδάσκειν,διδάσκω,present,active,infinitive,—,—,—,—,Acts 4:18,Καὶ καλέσαντες αὐτοὺς παρήγγειλαν τὸ καθόλου μὴ φθέγγεσθαι μηδὲ,ἐπὶ τῷ ὀνόματι τοῦ Ἰησοῦ.
ἐδίδασκον,διδάσκω,imperfect,active,indicative,third person,—,—,plural,Acts 5:21,ἀκούσαντες δὲ εἰσῆλθον ὑπὸ τὸν ὄρθρον εἰς τὸ ἱερὸν καὶ,. Παραγενόμενος δὲ ὁ ἀρχιερεὺς καὶ οἱ σὺν αὐτῷ συνεκάλεσαν τὸ συνέδριον καὶ πᾶσαν
διδάσκοντες,διδάσκω,present,active,participle,—,masculine,nominative,plural,Acts 5:25,ἄνδρες οὓς ἔθεσθε ἐν τῇ φυλακῇ εἰσὶν ἐν τῷ ἱερῷ ἑστῶτες καὶ,τὸν λαόν.
διδάσκειν,διδάσκω,present,active,infinitive,—,—,—,—,Acts 5:28,λέγων· [οὐ] παραγγελίᾳ παρηγγείλαμεν ὑμῖν μὴ,"ἐπὶ τῷ ὀνόματι τούτῳ, καὶ ἰδοὺ πεπληρώκατε τὴν Ἰερουσαλὴμ τῆς διδαχῆς ὑμῶν καὶ"
διδάσκοντες,διδάσκω,present,active,participle,—,masculine,nominative,plural,Acts 5:42,πᾶσάν τε ἡμέραν ἐν τῷ ἱερῷ καὶ κατʼ οἶκον οὐκ ἐπαύοντο,καὶ εὐαγγελιζόμενοι τὸν χριστὸν Ἰησοῦν.
διδάξαι,διδάσκω,aorist,active,infinitive,—,—,—,—,Acts 11:26,καὶ εὑρὼν ἤγαγεν εἰς Ἀντιόχειαν. ἐγένετο δὲ αὐτοῖς καὶ ἐνιαυτὸν ὅλον συναχθῆναι ἐν τῇ ἐκκλησίᾳ καὶ,"ὄχλον ἱκανόν, χρηματίσαι τε πρώτως ἐν Ἀντιοχείᾳ τοὺς μαθητὰς Χριστιανούς."
ἐδίδασκον,διδάσκω,imperfect,active,indicative,third person,—,—,plural,Acts 15:1,Καί τινες κατελθόντες ἀπὸ τῆς Ἰουδαίας,"τοὺς ἀδελφοὺς ὅτι, ἐὰν μὴ περιτμηθῆτε τῷ ἔθει τῷ Μωϋσέως, οὐ δύνασθε σωθῆναι."
διδάσκοντες,διδάσκω,present,active,participle,—,masculine,nominative,plural,Acts 15:35,Παῦλος δὲ καὶ Βαρναβᾶς διέτριβον ἐν Ἀντιοχείᾳ,καὶ εὐαγγελιζόμενοι μετὰ καὶ ἑτέρων πολλῶν τὸν λόγον τοῦ κυρίου.
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,Acts 18:11,Ἐκάθισεν δὲ ἐνιαυτὸν  καὶ μῆνας ἓξ,ἐν αὐτοῖς τὸν λόγον τοῦ θεοῦ.
ἐδίδασκεν,διδάσκω,imperfect,active,indicative,third person,—,—,singular,Acts 18:25,οὗτος ἦν κατηχημένος τὴν ὁδὸν τοῦ κυρίου καὶ ζέων τῷ πνεύματι ἐλάλει καὶ,"ἀκριβῶς τὰ περὶ τοῦ Ἰησοῦ, ἐπιστάμενος μόνον τὸ βάπτισμα Ἰωάννου·"
διδάξαι,διδάσκω,aorist,active,infinitive,—,—,—,—,Acts 20:20,ὡς οὐδὲν ὑπεστειλάμην τῶν συμφερόντων τοῦ μὴ ἀναγγεῖλαι ὑμῖν καὶ,"ὑμᾶς δημοσίᾳ καὶ κατʼ οἴκους,"
διδάσκεις,διδάσκω,present,active,indicative,second person,—,—,singular,Acts 21:21,κατηχήθησαν δὲ περὶ σοῦ ὅτι ἀποστασίαν,ἀπὸ Μωϋσέως τοὺς κατὰ τὰ ἔθνη πάντας Ἰουδαίους λέγων μὴ περιτέμνειν αὐτοὺς τὰ
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,Acts 21:28,κατὰ τοῦ λαοῦ καὶ τοῦ νόμου καὶ τοῦ τόπου τούτου πάντας πανταχῇ,", ἔτι τε καὶ Ἕλληνας εἰσήγαγεν εἰς τὸ ἱερὸν καὶ κεκοίνωκεν τὸν ἅγιον τόπον τοῦτον."
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,Acts 28:31,κηρύσσων τὴν βασιλείαν τοῦ θεοῦ καὶ,τὰ περὶ τοῦ κυρίου Ἰησοῦ Χριστοῦ μετὰ πάσης παρρησίας ἀκωλύτως.
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,Romans 2:21,ὁ οὖν,ἕτερον σεαυτὸν οὐ διδάσκεις; ὁ κηρύσσων μὴ κλέπτειν κλέπτεις;
διδάσκεις,διδάσκω,present,active,indicative,second person,—,—,singular,Romans 2:21,ὁ οὖν διδάσκων ἕτερον σεαυτὸν οὐ,; ὁ κηρύσσων μὴ κλέπτειν κλέπτεις;
διδάσκων,διδάσκω,present,active,participle,—,masculine,nominative,singular,Romans 12:7,"εἴτε διακονίαν ἐν τῇ διακονίᾳ, εἴτε ὁ","ἐν τῇ διδασκαλίᾳ,"
διδάσκω,διδάσκω,present,active,indicative,first person,—,—,singular,1 Corinthians 4:17,"τὰς ὁδούς μου τὰς ἐν Χριστῷ [Ἰησοῦ], καθὼς πανταχοῦ ἐν πάσῃ ἐκκλησίᾳ",.
διδάσκει,διδάσκω,present,active,indicative,third person,—,—,singular,1 Corinthians 11:14,οὐδὲ ἡ φύσις αὐτὴ,"ὑμᾶς ὅτι ἀνὴρ μὲν ἐὰν κομᾷ ἀτιμία αὐτῷ ἐστιν,"
ἐδιδάχθην,διδάσκω,aorist,passive,indicative,first person,—,—,singular,Galatians 1:12,οὐδὲ γὰρ ἐγὼ παρὰ ἀνθρώπου παρέλαβον αὐτὸ οὔτε,", ἀλλὰ διʼ ἀποκαλύψεως Ἰησοῦ Χριστοῦ."
ἐδιδάχθητε,διδάσκω,aorist,passive,indicative,second person,—,—,plural,Ephesians 4:21,εἴ γε αὐτὸν ἠκούσατε καὶ ἐν αὐτῷ,", καθώς ἐστιν ἀλήθεια ἐν τῷ Ἰησοῦ,"
διδάσκοντες,διδάσκω,present,active,participle,—,masculine,nominative,plural,Colossians 1:28,ὃν ἡμεῖς καταγγέλλομεν νουθετοῦντες πάντα ἄνθρωπον καὶ,"πάντα ἄνθρωπον ἐν πάσῃ σοφίᾳ, ἵνα παραστήσωμεν πάντα ἄνθρωπον τέλειον ἐν Χριστῷ·"
ἐδιδάχθητε,διδάσκω,aorist,passive,indicative,second person,—,—,plural,Colossians 2:7,ἐρριζωμένοι καὶ ἐποικοδομούμενοι ἐν αὐτῷ καὶ βεβαιούμενοι τῇ πίστει καθὼς,", περισσεύοντες ἐν εὐχαριστίᾳ."
διδάσκοντες,διδάσκω,present,active,participle,—,masculine,nominative,plural,Colossians 3:16,"Ὁ λόγος τοῦ Χριστοῦ ἐνοικείτω ἐν ὑμῖν πλουσίως, ἐν πάσῃ σοφίᾳ","καὶ νουθετοῦντες ἑαυτούς, ψαλμοῖς ὕμνοις ᾠδαῖς πνευματικαῖς ἐν [τῇ] χάριτι ᾄδοντες ἐν ταῖς καρδίαις ὑμῶν τῷ θεῷ·"
ἐδιδάχθητε,διδάσκω,aorist,passive,indicative,second person,—,—,plural,2 Thessalonians 2:15,"Ἄρα οὖν, ἀδελφοί, στήκετε καὶ κρατεῖτε τὰς παραδόσεις ἃς",εἴτε διὰ λόγου εἴτε διʼ ἐπιστολῆς ἡμῶν.
διδάσκειν,διδάσκω,present,active,infinitive,—,—,—,—,1 Timothy 2:12,—,"δὲ γυναικὶ οὐκ ἐπιτρέπω οὐδὲ αὐθεντεῖν ἀνδρός, ἀλλʼ εἶναι ἐν ἡσυχίᾳ."
δίδασκε,διδάσκω,present,active,imperative,second person,—,—,singular,1 Timothy 4:11,Παράγγελλε ταῦτα καὶ,.
δίδασκε,διδάσκω,present,active,imperative,second person,—,—,singular,1 Timothy 6:2,"μᾶλλον δουλευέτωσαν, ὅτι πιστοί εἰσιν καὶ ἀγαπητοὶ οἱ τῆς εὐεργεσίας ἀντιλαμβανόμενοι.   Ταῦτα",καὶ παρακάλει.
διδάξαι,διδάσκω,aorist,active,infinitive,—,—,—,—,2 Timothy 2:2,"καὶ ἃ ἤκουσας παρʼ ἐμοῦ διὰ πολλῶν μαρτύρων, ταῦτα παράθου πιστοῖς ἀνθρώποις, οἵτινες ἱκανοὶ ἔσονται καὶ ἑτέρους",.
διδάσκοντες,διδάσκω,present,active,participle,—,masculine,nominative,plural,Titus 1:11,"οὓς δεῖ ἐπιστομίζειν, οἵτινες ὅλους οἴκους ἀνατρέπουσιν",ἃ μὴ δεῖ αἰσχροῦ κέρδους χάριν.
διδάσκειν,διδάσκω,present,active,infinitive,—,—,—,—,Hebrews 5:12,"καὶ γὰρ ὀφείλοντες εἶναι διδάσκαλοι διὰ τὸν χρόνον, πάλιν χρείαν ἔχετε τοῦ",ὑμᾶς τινὰ τὰ στοιχεῖα τῆς ἀρχῆς τῶν λογίων τοῦ θεοῦ καὶ γεγόνατε χρείαν
διδάξωσιν,διδάσκω,aorist,active,subjunctive,third person,—,—,plural,Hebrews 8:11,καὶ οὐ μὴ,ἕκαστος τὸν πολίτην αὐτοῦ        καὶ ἕκαστος τὸν ἀδελφὸν αὐτοῦ λέγων· γνῶθι τὸν κύριον
διδάσκῃ,διδάσκω,present,active,subjunctive,third person,—,—,singular,1 John 2:27,"καὶ ὑμεῖς τὸ χρῖσμα ὃ ἐλάβετε ἀπʼ αὐτοῦ μένει ἐν ὑμῖν, καὶ οὐ χρείαν ἔχετε ἵνα τις","ὑμᾶς, ἀλλʼ ὡς τὸ αὐτοῦ χρῖσμα διδάσκει ὑμᾶς περὶ πάντων, καὶ ἀληθές ἐστιν"
διδάσκει,διδάσκω,present,active,indicative,third person,—,—,singular,1 John 2:27,"οὐ χρείαν ἔχετε ἵνα τις διδάσκῃ ὑμᾶς, ἀλλʼ ὡς τὸ αὐτοῦ χρῖσμα","ὑμᾶς περὶ πάντων, καὶ ἀληθές ἐστιν καὶ οὐκ ἔστιν ψεῦδος, καὶ καθὼς ἐδίδαξεν ὑμᾶς, μένετε ἐν αὐτῷ."
