Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
περισσευθήσεται,περισσεύω,future,passive,indicative,third person,—,—,singular,verb,Matthew 13:12,"ὅστις γὰρ ἔχει, δοθήσεται αὐτῷ καὶ","· ὅστις δὲ οὐκ ἔχει, καὶ ὃ ἔχει ἀρθήσεται ἀπʼ αὐτοῦ."
περισσευθήσεται,περισσεύω,future,passive,indicative,third person,—,—,singular,verb,Matthew 25:29,Τῷ γὰρ ἔχοντι παντὶ δοθήσεται καὶ,", τοῦ δὲ μὴ ἔχοντος καὶ ὃ ἔχει ἀρθήσεται ἀπʼ αὐτοῦ."
περισσεύει,περισσεύω,present,active,indicative,third person,—,—,singular,verb,2 Corinthians 1:5,ὅτι καθὼς,"τὰ παθήματα τοῦ Χριστοῦ εἰς ἡμᾶς, οὕτως διὰ τοῦ Χριστοῦ περισσεύει καὶ ἡ παράκλησις ἡμῶν."
περισσεύει,περισσεύω,present,active,indicative,third person,—,—,singular,verb,2 Corinthians 1:5,"ὅτι καθὼς περισσεύει τὰ παθήματα τοῦ Χριστοῦ εἰς ἡμᾶς, οὕτως διὰ τοῦ Χριστοῦ",καὶ ἡ παράκλησις ἡμῶν.
περισσεύει,περισσεύω,present,active,indicative,third person,—,—,singular,verb,2 Corinthians 3:9,"εἰ γὰρ τῇ διακονίᾳ τῆς κατακρίσεως δόξα, πολλῷ μᾶλλον",ἡ διακονία τῆς δικαιοσύνης  δόξῃ.
περισσεύειν,περισσεύω,present,active,infinitive,—,—,—,—,verb,Luke 12:15,"Εἶπεν δὲ πρὸς αὐτούς· ὁρᾶτε καὶ φυλάσσεσθε ἀπὸ πάσης πλεονεξίας, ὅτι οὐκ ἐν τῷ",τινὶ ἡ ζωὴ αὐτοῦ ἐστιν ἐκ τῶν ὑπαρχόντων αὐτῷ.
περισσεύειν,περισσεύω,present,active,infinitive,—,—,—,—,verb,Romans 15:13,"Ὁ δὲ θεὸς τῆς ἐλπίδος πληρώσαι ὑμᾶς πάσης χαρᾶς καὶ εἰρήνης ἐν τῷ πιστεύειν, εἰς τὸ",ὑμᾶς ἐν τῇ ἐλπίδι ἐν δυνάμει πνεύματος ἁγίου.
περισσεύειν,περισσεύω,present,active,infinitive,—,—,—,—,verb,Philippians 4:12,"οἶδα καὶ ταπεινοῦσθαι, οἶδα καὶ","· ἐν παντὶ καὶ ἐν πᾶσιν μεμύημαι, καὶ χορτάζεσθαι καὶ πεινᾶν καὶ περισσεύειν καὶ ὑστερεῖσθαι·"
περισσεύειν,περισσεύω,present,active,infinitive,—,—,—,—,verb,Philippians 4:12,"οἶδα καὶ ταπεινοῦσθαι, οἶδα καὶ περισσεύειν· ἐν παντὶ καὶ ἐν πᾶσιν μεμύημαι, καὶ χορτάζεσθαι καὶ πεινᾶν καὶ",καὶ ὑστερεῖσθαι·
περισσεύειν,περισσεύω,present,active,infinitive,—,—,—,—,verb,1 Thessalonians 4:10,"καὶ γὰρ ποιεῖτε αὐτὸ  εἰς πάντας τοὺς ἀδελφοὺς [τοὺς] ἐν ὅλῃ τῇ Μακεδονίᾳ. Παρακαλοῦμεν δὲ ὑμᾶς, ἀδελφοί,",μᾶλλον
