Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
Χαίρετε,χαίρω,present,active,imperative,second person,—,—,plural,verb,Philippians 4:4,—,"ἐν κυρίῳ πάντοτε· πάλιν ἐρῶ, χαίρετε."
χάρητε,χαίρω,aorist,passive,imperative,second person,—,—,plural,verb,Luke 6:23,—,"ἐν ἐκείνῃ τῇ ἡμέρᾳ καὶ σκιρτήσατε, ἰδοὺ γὰρ ὁ μισθὸς ὑμῶν πολὺς ἐν"
χαίρει,χαίρω,present,active,indicative,third person,—,—,singular,verb,Matthew 18:13,"καὶ ἐὰν γένηται εὑρεῖν αὐτό, ἀμὴν λέγω ὑμῖν ὅτι",ἐπʼ αὐτῷ μᾶλλον ἢ ἐπὶ τοῖς ἐνενήκοντα ἐννέα τοῖς μὴ πεπλανημένοις.
χαίρει,χαίρω,present,active,indicative,third person,—,—,singular,verb,John 3:29,ὁ ἔχων τὴν νύμφην νυμφίος ἐστίν· ὁ δὲ φίλος τοῦ νυμφίου ὁ ἑστηκὼς καὶ ἀκούων αὐτοῦ χαρᾷ,διὰ τὴν φωνὴν τοῦ νυμφίου. αὕτη οὖν ἡ χαρὰ ἡ ἐμὴ πεπλήρωται.
χαίρει,χαίρω,present,active,indicative,third person,—,—,singular,verb,1 Corinthians 13:6,οὐ,"ἐπὶ τῇ ἀδικίᾳ, συγχαίρει δὲ τῇ ἀληθείᾳ·"
χαίρειν,χαίρω,present,active,infinitive,—,—,—,—,verb,Acts 15:23,τοῖς κατὰ τὴν Ἀντιόχειαν καὶ Συρίαν καὶ Κιλικίαν ἀδελφοῖς τοῖς ἐξ ἐθνῶν,.
χαίρειν,χαίρω,present,active,infinitive,—,—,—,—,verb,Acts 23:26,Κλαύδιος Λυσίας τῷ κρατίστῳ ἡγεμόνι Φήλικι,.
χαίρειν,χαίρω,present,active,infinitive,—,—,—,—,verb,Romans 12:15,—,"μετὰ χαιρόντων,  κλαίειν μετὰ κλαιόντων."
χαίρειν,χαίρω,present,active,infinitive,—,—,—,—,verb,2 Corinthians 2:3,"καὶ  ἔγραψα τοῦτο αὐτό, ἵνα μὴ ἐλθὼν λύπην σχῶ ἀφʼ ὧν ἔδει με",", πεποιθὼς ἐπὶ πάντας ὑμᾶς ὅτι ἡ ἐμὴ χαρὰ πάντων ὑμῶν ἐστιν."
χαίρειν,χαίρω,present,active,infinitive,—,—,—,—,verb,James 1:1,Ἰάκωβος θεοῦ καὶ κυρίου Ἰησοῦ Χριστοῦ δοῦλος ταῖς δώδεκα φυλαῖς ταῖς ἐν τῇ διασπορᾷ,.
χαίρειν,χαίρω,present,active,infinitive,—,—,—,—,verb,2 John 10,"εἴ τις ἔρχεται πρὸς ὑμᾶς καὶ ταύτην τὴν διδαχὴν οὐ φέρει, μὴ λαμβάνετε αὐτὸν εἰς οἰκίαν καὶ",αὐτῷ μὴ λέγετε·
χαίρειν,χαίρω,present,active,infinitive,—,—,—,—,verb,2 John 11,ὁ λέγων γὰρ αὐτῷ,κοινωνεῖ τοῖς ἔργοις αὐτοῦ τοῖς πονηροῖς.
χαίρετε,χαίρω,present,active,imperative,second person,—,—,plural,verb,Matthew 5:12,—,"καὶ ἀγαλλιᾶσθε, ὅτι ὁ μισθὸς ὑμῶν πολὺς ἐν τοῖς οὐρανοῖς· οὕτως γὰρ ἐδίωξαν"
χαίρετε,χαίρω,present,active,imperative,second person,—,—,plural,verb,Matthew 28:9,καὶ ἰδοὺ  Ἰησοῦς ὑπήντησεν αὐταῖς λέγων·,. αἱ δὲ προσελθοῦσαι ἐκράτησαν αὐτοῦ τοὺς πόδας καὶ προσεκύνησαν αὐτῷ.
χαίρετε,χαίρω,present,active,imperative,second person,—,—,plural,verb,Luke 10:20,πλὴν ἐν τούτῳ μὴ,"ὅτι τὰ πνεύματα ὑμῖν ὑποτάσσεται, χαίρετε δὲ ὅτι τὰ ὀνόματα ὑμῶν ἐγγέγραπται ἐν τοῖς οὐρανοῖς."
χαίρετε,χαίρω,present,active,imperative,second person,—,—,plural,verb,Luke 10:20,"πλὴν ἐν τούτῳ μὴ χαίρετε ὅτι τὰ πνεύματα ὑμῖν ὑποτάσσεται,",δὲ ὅτι τὰ ὀνόματα ὑμῶν ἐγγέγραπται ἐν τοῖς οὐρανοῖς.
χαίρετε,χαίρω,present,active,imperative,second person,—,—,plural,verb,2 Corinthians 13:11,"Λοιπόν, ἀδελφοί,",", καταρτίζεσθε, παρακαλεῖσθε, τὸ αὐτὸ φρονεῖτε, εἰρηνεύετε, καὶ ὁ θεὸς τῆς ἀγάπης καὶ εἰρήνης ἔσται μεθʼ ὑμῶν."
χαίρετε,χαίρω,present,active,imperative,second person,—,—,plural,verb,Philippians 2:18,τὸ δὲ αὐτὸ καὶ ὑμεῖς,καὶ συγχαίρετέ μοι.
χαίρετε,χαίρω,present,active,imperative,second person,—,—,plural,verb,Philippians 3:1,"Τὸ λοιπόν, ἀδελφοί μου,","ἐν κυρίῳ. τὰ αὐτὰ γράφειν ὑμῖν ἐμοὶ μὲν οὐκ ὀκνηρόν, ὑμῖν δὲ  ἀσφαλές."
χαίρετε,χαίρω,present,active,imperative,second person,—,—,plural,verb,Philippians 4:4,"Χαίρετε ἐν κυρίῳ πάντοτε· πάλιν ἐρῶ,",.
χαίρετε,χαίρω,present,active,imperative,second person,—,—,plural,verb,1 Thessalonians 5:16,Πάντοτε,","
χαίρετε,χαίρω,present,active,imperative,second person,—,—,plural,verb,1 Peter 4:13,"ἀλλὰ καθὸ κοινωνεῖτε τοῖς τοῦ Χριστοῦ παθήμασιν,",", ἵνα καὶ ἐν τῇ ἀποκαλύψει τῆς δόξης αὐτοῦ χαρῆτε ἀγαλλιώμενοι."
χαίρομεν,χαίρω,present,active,indicative,first person,—,—,plural,verb,2 Corinthians 13:9,—,"γὰρ ὅταν ἡμεῖς ἀσθενῶμεν, ὑμεῖς δὲ δυνατοὶ ἦτε· τοῦτο καὶ εὐχόμεθα, τὴν ὑμῶν κατάρτισιν."
χαίρομεν,χαίρω,present,active,indicative,first person,—,—,plural,verb,1 Thessalonians 3:9,τίνα γὰρ εὐχαριστίαν δυνάμεθα τῷ θεῷ ἀνταποδοῦναι περὶ ὑμῶν ἐπὶ πάσῃ τῇ χαρᾷ ᾗ,"διʼ ὑμᾶς ἔμπροσθεν τοῦ θεοῦ ἡμῶν,"
