Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἐθεράπευσεν,θεραπεύω,aorist,active,indicative,third person,—,—,singular,Matthew 14:14,Καὶ ἐξελθὼν  εἶδεν πολὺν ὄχλον καὶ ἐσπλαγχνίσθη ἐπʼ αὐτοῖς καὶ,τοὺς ἀρρώστους αὐτῶν.
ἐθεράπευσεν,θεραπεύω,aorist,active,indicative,third person,—,—,singular,Matthew 15:30,"κωφούς, καὶ ἑτέρους πολλοὺς καὶ ἔρριψαν αὐτοὺς παρὰ τοὺς πόδας αὐτοῦ, καὶ",αὐτούς ·
θεραπεῦσαι,θεραπεύω,aorist,active,infinitive,—,—,—,—,Matthew 17:16,"καὶ προσήνεγκα αὐτὸν τοῖς μαθηταῖς σου, καὶ οὐκ ἠδυνήθησαν αὐτὸν",.
ἐθεραπεύθη,θεραπεύω,aorist,passive,indicative,third person,—,—,singular,Matthew 17:18,καὶ ἐπετίμησεν αὐτῷ ὁ Ἰησοῦς καὶ ἐξῆλθεν ἀπʼ αὐτοῦ τὸ δαιμόνιον καὶ,ὁ παῖς ἀπὸ τῆς ὥρας ἐκείνης.
ἐθεράπευσεν,θεραπεύω,aorist,active,indicative,third person,—,—,singular,Matthew 19:2,"καὶ ἠκολούθησαν αὐτῷ ὄχλοι πολλοί, καὶ",αὐτοὺς ἐκεῖ.
ἐθεράπευσεν,θεραπεύω,aorist,active,indicative,third person,—,—,singular,Matthew 21:14,"καὶ προσῆλθον αὐτῷ τυφλοὶ καὶ χωλοὶ ἐν τῷ ἱερῷ, καὶ",αὐτούς.
ἐθεράπευσεν,θεραπεύω,aorist,active,indicative,third person,—,—,singular,Mark 1:34,καὶ,πολλοὺς κακῶς ἔχοντας ποικίλαις νόσοις  καὶ δαιμόνια πολλὰ ἐξέβαλεν καὶ οὐκ ἤφιεν λαλεῖν
θεραπεύσει,θεραπεύω,future,active,indicative,third person,—,—,singular,Mark 3:2,καὶ παρετήρουν αὐτὸν εἰ  τοῖς σάββασιν,"αὐτόν, ἵνα κατηγορήσωσιν αὐτοῦ."
ἐθεράπευσεν,θεραπεύω,aorist,active,indicative,third person,—,—,singular,Mark 3:10,πολλοὺς γὰρ,", ὥστε ἐπιπίπτειν αὐτῷ ἵνα αὐτοῦ ἅψωνται ὅσοι εἶχον μάστιγας."
ἐθεράπευσεν,θεραπεύω,aorist,active,indicative,third person,—,—,singular,Mark 6:5,"καὶ οὐκ ἐδύνατο ἐκεῖ ποιῆσαι οὐδεμίαν δύναμιν, εἰ μὴ ὀλίγοις ἀρρώστοις ἐπιθεὶς τὰς χεῖρας",.
ἐθεράπευον,θεραπεύω,imperfect,active,indicative,third person,—,—,plural,Mark 6:13,"καὶ δαιμόνια πολλὰ ἐξέβαλλον, καὶ ἤλειφον ἐλαίῳ πολλοὺς ἀρρώστους καὶ",.
θεράπευσον,θεραπεύω,aorist,active,imperative,second person,—,—,singular,Luke 4:23,"καὶ εἶπεν πρὸς αὐτούς· πάντως ἐρεῖτέ μοι τὴν παραβολὴν ταύτην· ἰατρέ,",σεαυτόν· ὅσα ἠκούσαμεν γενόμενα εἰς τὴν Καφαρναοὺμ ποίησον καὶ ὧδε ἐν τῇ πατρίδι σου.
ἐθεράπευεν,θεραπεύω,imperfect,active,indicative,third person,—,—,singular,Luke 4:40,ἤγαγον αὐτοὺς πρὸς αὐτόν· ὁ δὲ ἑνὶ ἑκάστῳ αὐτῶν τὰς χεῖρας ἐπιτιθεὶς,αὐτούς.
θεραπεύεσθαι,θεραπεύω,present,passive,infinitive,—,—,—,—,Luke 5:15,"διήρχετο δὲ μᾶλλον ὁ λόγος περὶ αὐτοῦ, καὶ συνήρχοντο ὄχλοι πολλοὶ ἀκούειν καὶ",ἀπὸ τῶν ἀσθενειῶν αὐτῶν·
θεραπεύει,θεραπεύω,present,active,indicative,third person,—,—,singular,Luke 6:7,παρετηροῦντο δὲ αὐτὸν οἱ γραμματεῖς καὶ οἱ Φαρισαῖοι εἰ ἐν τῷ σαββάτῳ,", ἵνα εὕρωσιν κατηγορεῖν  αὐτοῦ."
ἐθεραπεύοντο,θεραπεύω,imperfect,passive,indicative,third person,—,—,plural,Luke 6:18,οἳ ἦλθον ἀκοῦσαι αὐτοῦ καὶ ἰαθῆναι ἀπὸ τῶν νόσων αὐτῶν· καὶ οἱ ἐνοχλούμενοι ἀπὸ πνευμάτων ἀκαθάρτων,","
ἐθεράπευσεν,θεραπεύω,aorist,active,indicative,third person,—,—,singular,Luke 7:21,ἐν ἐκείνῃ τῇ ὥρᾳ,πολλοὺς ἀπὸ νόσων καὶ μαστίγων καὶ πνευμάτων πονηρῶν καὶ τυφλοῖς πολλοῖς ἐχαρίσατο βλέπειν.
τεθεραπευμέναι,θεραπεύω,perfect,passive,participle,—,feminine,nominative,plural,Luke 8:2,καὶ γυναῖκές τινες αἳ ἦσαν,"ἀπὸ πνευμάτων πονηρῶν καὶ ἀσθενειῶν, Μαρία ἡ καλουμένη Μαγδαληνή, ἀφʼ ἧς δαιμόνια ἑπτὰ ἐξεληλύθει,"
θεραπευθῆναι,θεραπεύω,aorist,passive,infinitive,—,—,—,—,Luke 8:43,"ἐτῶν δώδεκα, ἥτις [ἰατροῖς προσαναλώσασα ὅλον τὸν βίον] οὐκ ἴσχυσεν ἀπʼ οὐδενὸς",","
θεραπεύειν,θεραπεύω,present,active,infinitive,—,—,—,—,Luke 9:1,Συγκαλεσάμενος δὲ τοὺς δώδεκα  ἔδωκεν αὐτοῖς δύναμιν καὶ ἐξουσίαν ἐπὶ πάντα τὰ δαιμόνια καὶ νόσους,*
θεραπεύοντες,θεραπεύω,present,active,participle,—,masculine,nominative,plural,Luke 9:6,ἐξερχόμενοι δὲ διήρχοντο κατὰ τὰς κώμας εὐαγγελιζόμενοι καὶ,πανταχοῦ.
θεραπεύετε,θεραπεύω,present,active,imperative,second person,—,—,plural,Luke 10:9,καὶ,τοὺς ἐν αὐτῇ ἀσθενεῖς καὶ λέγετε αὐτοῖς· ἤγγικεν ἐφʼ ὑμᾶς ἡ βασιλεία τοῦ θεοῦ.
ἐθεράπευσεν,θεραπεύω,aorist,active,indicative,third person,—,—,singular,Luke 13:14,"Ἀποκριθεὶς δὲ ὁ ἀρχισυνάγωγος, ἀγανακτῶν ὅτι τῷ σαββάτῳ","ὁ Ἰησοῦς, ἔλεγεν τῷ ὄχλῳ ὅτι ἓξ ἡμέραι εἰσὶν ἐν αἷς δεῖ ἐργάζεσθαι"
θεραπεύεσθε,θεραπεύω,present,passive,imperative,second person,—,—,plural,Luke 13:14,ὅτι ἓξ ἡμέραι εἰσὶν ἐν αἷς δεῖ ἐργάζεσθαι· ἐν αὐταῖς οὖν ἐρχόμενοι,καὶ μὴ τῇ ἡμέρᾳ τοῦ σαββάτου.
θεραπεῦσαι,θεραπεύω,aorist,active,infinitive,—,—,—,—,Luke 14:3,καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν πρὸς τοὺς νομικοὺς καὶ Φαρισαίους λέγων·  ἔξεστιν τῷ σαββάτῳ,ἢ οὔ;
τεθεραπευμένῳ,θεραπεύω,perfect,passive,participle,—,masculine,dative,singular,John 5:10,ἔλεγον οὖν οἱ Ἰουδαῖοι τῷ,"· σάββατόν ἐστιν, καὶ οὐκ ἔξεστίν σοι ἆραι τὸν κράβαττόν σου."
τεθεραπευμένον,θεραπεύω,perfect,passive,participle,—,masculine,accusative,singular,Acts 4:14,τόν τε ἄνθρωπον βλέποντες σὺν αὐτοῖς ἑστῶτα τὸν,οὐδὲν εἶχον  ἀντειπεῖν.
ἐθεραπεύοντο,θεραπεύω,imperfect,passive,indicative,third person,—,—,plural,Acts 5:16,"συνήρχετο δὲ καὶ τὸ πλῆθος τῶν πέριξ πόλεων  Ἰερουσαλὴμ φέροντες ἀσθενεῖς καὶ ὀχλουμένους ὑπὸ πνευμάτων ἀκαθάρτων, οἵτινες",ἅπαντες.
ἐθεραπεύθησαν,θεραπεύω,aorist,passive,indicative,third person,—,—,plural,Acts 8:7,"πολλοὶ γὰρ τῶν ἐχόντων πνεύματα ἀκάθαρτα βοῶντα φωνῇ μεγάλῃ ἐξήρχοντο, πολλοὶ δὲ παραλελυμένοι καὶ χωλοὶ",·
θεραπεύεται,θεραπεύω,present,passive,indicative,third person,—,—,singular,Acts 17:25,οὐδὲ ὑπὸ χειρῶν ἀνθρωπίνων,"προσδεόμενός τινος, αὐτὸς διδοὺς πᾶσιν ζωὴν καὶ πνοὴν καὶ τὰ πάντα·"
ἐθεραπεύοντο,θεραπεύω,imperfect,passive,indicative,third person,—,—,plural,Acts 28:9,τούτου δὲ γενομένου καὶ οἱ λοιποὶ οἱ ἐν τῇ νήσῳ ἔχοντες ἀσθενείας προσήρχοντο καὶ,","
ἐθεραπεύθη,θεραπεύω,aorist,passive,indicative,third person,—,—,singular,Revelation 13:3,"καὶ μίαν ἐκ τῶν κεφαλῶν αὐτοῦ ὡς ἐσφαγμένην εἰς θάνατον, καὶ ἡ πληγὴ τοῦ θανάτου αὐτοῦ",.  Καὶ ἐθαυμάσθη ὅλη ἡ γῆ ὀπίσω τοῦ θηρίου
ἐθεραπεύθη,θεραπεύω,aorist,passive,indicative,third person,—,—,singular,Revelation 13:12,"καὶ τοὺς ἐν αὐτῇ κατοικοῦντας ἵνα προσκυνήσουσιν τὸ θηρίον τὸ πρῶτον, οὗ",ἡ πληγὴ τοῦ θανάτου αὐτοῦ.
