Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,1 Corinthians 13:3,"κἂν ψωμίσω πάντα τὰ ὑπάρχοντά μου καὶ ἐὰν παραδῶ τὸ σῶμά μου ἵνα καυχήσωμαι,","δὲ μὴ ἔχω, οὐδὲν ὠφελοῦμαι."
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 Corinthians 13:4,Ἡ,"μακροθυμεῖ, χρηστεύεται ἡ ἀγάπη, οὐ ζηλοῖ, [ἡ ἀγάπη] οὐ περπερεύεται, οὐ φυσιοῦται,"
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 Corinthians 13:4,"Ἡ ἀγάπη μακροθυμεῖ, χρηστεύεται ἡ",", οὐ ζηλοῖ, [ἡ ἀγάπη] οὐ περπερεύεται, οὐ φυσιοῦται,"
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 Corinthians 13:4,"Ἡ ἀγάπη μακροθυμεῖ, χρηστεύεται ἡ ἀγάπη, οὐ ζηλοῖ, [ἡ","] οὐ περπερεύεται, οὐ φυσιοῦται,"
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 Corinthians 13:8,Ἡ,"οὐδέποτε πίπτει· εἴτε δὲ προφητεῖαι, καταργηθήσονται· εἴτε γλῶσσαι, παύσονται· εἴτε γνῶσις, καταργηθήσεται."
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 Corinthians 13:13,"Νυνὶ δὲ μένει πίστις, ἐλπίς,",", τὰ τρία ταῦτα· μείζων δὲ τούτων ἡ ἀγάπη."
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 Corinthians 13:13,"Νυνὶ δὲ μένει πίστις, ἐλπίς, ἀγάπη, τὰ τρία ταῦτα· μείζων δὲ τούτων ἡ",.
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,1 Corinthians 14:1,Διώκετε τὴν,", ζηλοῦτε δὲ τὰ πνευματικά, μᾶλλον δὲ ἵνα προφητεύητε."
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,1 Corinthians 16:14,πάντα ὑμῶν ἐν,γινέσθω.
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 Corinthians 16:24,ἡ,μου μετὰ πάντων ὑμῶν ἐν Χριστῷ Ἰησοῦ.
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,2 Corinthians 2:4,"ἐκ γὰρ πολλῆς θλίψεως καὶ συνοχῆς καρδίας ἔγραψα ὑμῖν διὰ πολλῶν δακρύων, οὐχ ἵνα λυπηθῆτε ἀλλὰ τὴν",ἵνα γνῶτε ἣν ἔχω περισσοτέρως εἰς ὑμᾶς.
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,2 Corinthians 2:8,διὸ παρακαλῶ ὑμᾶς κυρῶσαι εἰς αὐτὸν,·
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,2 Corinthians 5:14,ἡ γὰρ,"τοῦ Χριστοῦ συνέχει ἡμᾶς, κρίναντας τοῦτο, ὅτι  εἷς ὑπὲρ πάντων ἀπέθανεν, ἄρα οἱ πάντες ἀπέθανον·"
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,2 Corinthians 6:6,"ἐν ἁγνότητι, ἐν γνώσει, ἐν μακροθυμίᾳ, ἐν χρηστότητι, ἐν πνεύματι ἁγίῳ, ἐν","ἀνυποκρίτῳ,"
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,2 Corinthians 8:7,λόγῳ καὶ γνώσει καὶ πάσῃ σπουδῇ καὶ τῇ ἐξ ἡμῶν ἐν ὑμῖν,", ἵνα καὶ ἐν ταύτῃ τῇ χάριτι περισσεύητε."
ἀγάπης,ἀγάπη,—,—,—,—,feminine,genitive,singular,2 Corinthians 8:8,Οὐ κατʼ ἐπιταγὴν λέγω ἀλλὰ διὰ τῆς ἑτέρων σπουδῆς καὶ τὸ τῆς ὑμετέρας,γνήσιον δοκιμάζων·
ἀγάπης,ἀγάπη,—,—,—,—,feminine,genitive,singular,2 Corinthians 8:24,τὴν οὖν ἔνδειξιν τῆς,ὑμῶν καὶ ἡμῶν καυχήσεως ὑπὲρ ὑμῶν εἰς αὐτοὺς ἐνδεικνύμενοι εἰς πρόσωπον τῶν ἐκκλησιῶν.
ἀγάπης,ἀγάπη,—,—,—,—,feminine,genitive,singular,2 Corinthians 13:11,"Λοιπόν, ἀδελφοί, χαίρετε, καταρτίζεσθε, παρακαλεῖσθε, τὸ αὐτὸ φρονεῖτε, εἰρηνεύετε, καὶ ὁ θεὸς τῆς",καὶ εἰρήνης ἔσται μεθʼ ὑμῶν.
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,2 Corinthians 13:13,Ἡ χάρις τοῦ κυρίου Ἰησοῦ Χριστοῦ καὶ ἡ,τοῦ θεοῦ καὶ ἡ κοινωνία τοῦ ἁγίου πνεύματος μετὰ πάντων ὑμῶν.
ἀγάπης,ἀγάπη,—,—,—,—,feminine,genitive,singular,Galatians 5:6,ἐν γὰρ Χριστῷ Ἰησοῦ οὔτε περιτομή τι ἰσχύει οὔτε ἀκροβυστία ἀλλὰ πίστις διʼ,ἐνεργουμένη.
ἀγάπης,ἀγάπη,—,—,—,—,feminine,genitive,singular,Galatians 5:13,"Ὑμεῖς γὰρ ἐπʼ ἐλευθερίᾳ ἐκλήθητε, ἀδελφοί· μόνον μὴ τὴν ἐλευθερίαν εἰς ἀφορμὴν τῇ σαρκί, ἀλλὰ διὰ τῆς",δουλεύετε ἀλλήλοις.
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,Galatians 5:22,ὁ δὲ καρπὸς τοῦ πνεύματός ἐστιν,"χαρὰ εἰρήνη, μακροθυμία χρηστότης ἀγαθωσύνη, πίστις"
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,Ephesians 1:4,καθὼς ἐξελέξατο ἡμᾶς ἐν αὐτῷ πρὸ καταβολῆς κόσμου εἶναι ἡμᾶς ἁγίους καὶ ἀμώμους κατενώπιον αὐτοῦ ἐν,","
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,Ephesians 1:15,Διὰ τοῦτο κἀγὼ ἀκούσας τὴν καθʼ ὑμᾶς πίστιν ἐν τῷ κυρίῳ Ἰησοῦ καὶ τὴν,τὴν εἰς πάντας τοὺς ἁγίους
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,Ephesians 2:4,"ὁ δὲ θεὸς πλούσιος ὢν ἐν ἐλέει, διὰ τὴν πολλὴν","αὐτοῦ ἣν ἠγάπησεν ἡμᾶς,"
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,Ephesians 3:17,"κατοικῆσαι τὸν Χριστὸν διὰ τῆς πίστεως ἐν ταῖς καρδίαις ὑμῶν, ἐν","ἐρριζωμένοι καὶ τεθεμελιωμένοι,"
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,Ephesians 3:19,γνῶναί τε τὴν ὑπερβάλλουσαν τῆς γνώσεως,"τοῦ Χριστοῦ, ἵνα πληρωθῆτε εἰς πᾶν τὸ πλήρωμα τοῦ θεοῦ."
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,Ephesians 4:2,"μετὰ πάσης ταπεινοφροσύνης καὶ πραΰτητος, μετὰ μακροθυμίας, ἀνεχόμενοι ἀλλήλων ἐν",","
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,Ephesians 4:15,ἀληθεύοντες δὲ ἐν,"αὐξήσωμεν εἰς αὐτὸν τὰ πάντα, ὅς ἐστιν ἡ κεφαλή, Χριστός,"
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,Ephesians 4:16,ἑνὸς ἑκάστου μέρους τὴν αὔξησιν τοῦ σώματος ποιεῖται εἰς οἰκοδομὴν ἑαυτοῦ ἐν,.
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,Ephesians 5:2,καὶ περιπατεῖτε ἐν,", καθὼς καὶ ὁ Χριστὸς ἠγάπησεν ἡμᾶς καὶ παρέδωκεν ἑαυτὸν ὑπὲρ ἡμῶν προσφορὰν καὶ"
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,Ephesians 6:23,Εἰρήνη τοῖς ἀδελφοῖς καὶ,μετὰ πίστεως ἀπὸ θεοῦ πατρὸς καὶ κυρίου Ἰησοῦ Χριστοῦ.
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,Philippians 1:9,"Καὶ τοῦτο προσεύχομαι, ἵνα ἡ",ὑμῶν ἔτι μᾶλλον καὶ μᾶλλον περισσεύῃ ἐν ἐπιγνώσει καὶ πάσῃ αἰσθήσει
ἀγάπης,ἀγάπη,—,—,—,—,feminine,genitive,singular,Philippians 1:16,οἱ μὲν ἐξ,", εἰδότες ὅτι εἰς ἀπολογίαν τοῦ εὐαγγελίου κεῖμαι,"
ἀγάπης,ἀγάπη,—,—,—,—,feminine,genitive,singular,Philippians 2:1,"Εἴ τις οὖν παράκλησις ἐν Χριστῷ, εἴ τι παραμύθιον",", εἴ τις κοινωνία πνεύματος, εἴ τις σπλάγχνα καὶ οἰκτιρμοί,"
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,Philippians 2:2,"πληρώσατέ μου τὴν χαρὰν ἵνα τὸ αὐτὸ φρονῆτε, τὴν αὐτὴν","ἔχοντες, σύμψυχοι, τὸ ἓν φρονοῦντες,"
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,Colossians 1:4,ἀκούσαντες τὴν πίστιν ὑμῶν ἐν Χριστῷ Ἰησοῦ καὶ τὴν,ἣν ἔχετε εἰς πάντας τοὺς ἁγίους
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,Colossians 1:8,ὁ καὶ δηλώσας ἡμῖν τὴν ὑμῶν,ἐν πνεύματι.
ἀγάπης,ἀγάπη,—,—,—,—,feminine,genitive,singular,Colossians 1:13,ὃς ἐρρύσατο ἡμᾶς ἐκ τῆς ἐξουσίας τοῦ σκότους καὶ μετέστησεν εἰς τὴν βασιλείαν τοῦ υἱοῦ τῆς,"αὐτοῦ,"
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,Colossians 2:2,ἵνα παρακληθῶσιν αἱ καρδίαι αὐτῶν συμβιβασθέντες ἐν,"καὶ εἰς πᾶν πλοῦτος τῆς πληροφορίας τῆς συνέσεως, εἰς ἐπίγνωσιν τοῦ μυστηρίου τοῦ θεοῦ, Χριστοῦ,"
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,Colossians 3:14,ἐπὶ πᾶσιν δὲ τούτοις τὴν,", ὅ ἐστιν σύνδεσμος τῆς τελειότητος."
ἀγάπης,ἀγάπη,—,—,—,—,feminine,genitive,singular,1 Thessalonians 1:3,μνημονεύοντες ὑμῶν τοῦ ἔργου τῆς πίστεως καὶ τοῦ κόπου τῆς,"καὶ τῆς ὑπομονῆς τῆς ἐλπίδος τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ ἔμπροσθεν τοῦ θεοῦ καὶ πατρὸς ἡμῶν,"
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,1 Thessalonians 3:6,Ἄρτι δὲ ἐλθόντος Τιμοθέου πρὸς ἡμᾶς ἀφʼ ὑμῶν καὶ εὐαγγελισαμένου ἡμῖν τὴν πίστιν καὶ τὴν,"ὑμῶν καὶ ὅτι ἔχετε μνείαν ἡμῶν ἀγαθὴν πάντοτε, ἐπιποθοῦντες ἡμᾶς ἰδεῖν καθάπερ καὶ ἡμεῖς ὑμᾶς,"
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,1 Thessalonians 3:12,ὑμᾶς δὲ ὁ κύριος πλεονάσαι καὶ περισσεύσαι τῇ,"εἰς ἀλλήλους καὶ εἰς πάντας καθάπερ καὶ ἡμεῖς εἰς ὑμᾶς,"
ἀγάπης,ἀγάπη,—,—,—,—,feminine,genitive,singular,1 Thessalonians 5:8,ἡμεῖς δὲ ἡμέρας ὄντες νήφωμεν ἐνδυσάμενοι θώρακα πίστεως καὶ,καὶ περικεφαλαίαν ἐλπίδα σωτηρίας·
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,1 Thessalonians 5:13,καὶ ἡγεῖσθαι αὐτοὺς ὑπερεκπερισσοῦ ἐν,διὰ τὸ ἔργον αὐτῶν. εἰρηνεύετε ἐν ἑαυτοῖς.
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,2 Thessalonians 1:3,"ἀδελφοί, καθὼς ἄξιόν ἐστιν, ὅτι ὑπεραυξάνει ἡ πίστις ὑμῶν καὶ πλεονάζει ἡ","ἑνὸς ἑκάστου πάντων ὑμῶν εἰς ἀλλήλους,"
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,2 Thessalonians 2:10,"καὶ ἐν πάσῃ ἀπάτῃ  ἀδικίας  τοῖς ἀπολλυμένοις, ἀνθʼ ὧν τὴν",τῆς ἀληθείας οὐκ ἐδέξαντο εἰς τὸ σωθῆναι αὐτούς.
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,2 Thessalonians 3:5,Ὁ δὲ κύριος κατευθύναι ὑμῶν τὰς καρδίας εἰς τὴν,τοῦ θεοῦ καὶ εἰς τὴν ὑπομονὴν τοῦ Χριστοῦ.
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 Timothy 1:5,τὸ δὲ τέλος τῆς παραγγελίας ἐστὶν,"ἐκ καθαρᾶς καρδίας καὶ συνειδήσεως ἀγαθῆς καὶ πίστεως ἀνυποκρίτου,"
ἀγάπης,ἀγάπη,—,—,—,—,feminine,genitive,singular,1 Timothy 1:14,ὑπερεπλεόνασεν δὲ ἡ χάρις τοῦ κυρίου ἡμῶν μετὰ πίστεως καὶ,τῆς ἐν Χριστῷ Ἰησοῦ.
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,1 Timothy 2:15,"σωθήσεται δὲ διὰ τῆς τεκνογονίας, ἐὰν μείνωσιν ἐν πίστει καὶ",καὶ ἁγιασμῷ μετὰ σωφροσύνης·
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,1 Timothy 4:12,"Μηδείς σου τῆς νεότητος καταφρονείτω, ἀλλὰ τύπος γίνου τῶν πιστῶν ἐν λόγῳ, ἐν ἀναστροφῇ, ἐν",",  ἐν πίστει, ἐν ἁγνείᾳ."
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,1 Timothy 6:11,"Σὺ δέ, ὦ ἄνθρωπε  θεοῦ, ταῦτα φεῦγε·      δίωκε δὲ δικαιοσύνην εὐσέβειαν πίστιν,",ὑπομονὴν πραϋπαθίαν.
ἀγάπης,ἀγάπη,—,—,—,—,feminine,genitive,singular,2 Timothy 1:7,οὐ γὰρ ἔδωκεν ἡμῖν ὁ θεὸς πνεῦμα δειλίας ἀλλὰ δυνάμεως καὶ,καὶ σωφρονισμοῦ.
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,2 Timothy 1:13,Ὑποτύπωσιν ἔχε ὑγιαινόντων λόγων ὧν παρʼ ἐμοῦ ἤκουσας ἐν πίστει καὶ,τῇ ἐν Χριστῷ Ἰησοῦ·
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,2 Timothy 2:22,"Τὰς δὲ νεωτερικὰς ἐπιθυμίας φεῦγε, δίωκε δὲ δικαιοσύνην πίστιν",εἰρήνην μετὰ τῶν ἐπικαλουμένων τὸν κύριον ἐκ καθαρᾶς καρδίας.
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,2 Timothy 3:10,"Σὺ δὲ παρηκολούθησάς μου τῇ διδασκαλίᾳ, τῇ ἀγωγῇ, τῇ προθέσει, τῇ πίστει, τῇ μακροθυμίᾳ, τῇ",", τῇ ὑπομονῇ,"
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,Titus 2:2,"Πρεσβύτας νηφαλίους εἶναι, σεμνούς, σώφρονας, ὑγιαίνοντας τῇ πίστει, τῇ",", τῇ ὑπομονῇ·"
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,Philemon 5,ἀκούων σου τὴν,"καὶ τὴν πίστιν, ἣν ἔχεις πρὸς τὸν κύριον Ἰησοῦν καὶ εἰς πάντας τοὺς ἁγίους,"
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,Philemon 7,χαρὰν γὰρ πολλὴν ἔσχον καὶ παράκλησιν ἐπὶ τῇ,"σου, ὅτι τὰ σπλάγχνα τῶν ἁγίων ἀναπέπαυται διὰ σοῦ, ἀδελφέ."
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,Philemon 9,διὰ τὴν,"μᾶλλον παρακαλῶ, τοιοῦτος ὢν ὡς Παῦλος πρεσβύτης νυνὶ δὲ καὶ δέσμιος Χριστοῦ Ἰησοῦ·"
ἀγάπης,ἀγάπη,—,—,—,—,feminine,genitive,singular,Hebrews 6:10,οὐ γὰρ ἄδικος ὁ θεὸς ἐπιλαθέσθαι τοῦ ἔργου ὑμῶν καὶ  τῆς,"ἧς ἐνεδείξασθε εἰς τὸ ὄνομα αὐτοῦ, διακονήσαντες τοῖς ἁγίοις καὶ διακονοῦντες."
ἀγάπης,ἀγάπη,—,—,—,—,feminine,genitive,singular,Hebrews 10:24,καὶ κατανοῶμεν ἀλλήλους εἰς παροξυσμὸν,"καὶ καλῶν ἔργων,"
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,1 Peter 4:8,πρὸ πάντων  τὴν εἰς ἑαυτοὺς,"ἐκτενῆ ἔχοντες, ὅτι ἀγάπη καλύπτει πλῆθος ἁμαρτιῶν,"
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 Peter 4:8,"πρὸ πάντων  τὴν εἰς ἑαυτοὺς ἀγάπην ἐκτενῆ ἔχοντες, ὅτι","καλύπτει πλῆθος ἁμαρτιῶν,"
ἀγάπης,ἀγάπη,—,—,—,—,feminine,genitive,singular,1 Peter 5:14,ἀσπάσασθε ἀλλήλους ἐν φιλήματι,.  Εἰρήνη ὑμῖν πᾶσιν τοῖς ἐν Χριστῷ.
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,2 Peter 1:7,"ἐν δὲ τῇ εὐσεβείᾳ τὴν φιλαδελφίαν, ἐν δὲ τῇ φιλαδελφίᾳ τὴν",.
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 John 2:5,"ὃς δʼ ἂν τηρῇ αὐτοῦ τὸν λόγον, ἀληθῶς ἐν τούτῳ ἡ",τοῦ θεοῦ τετελείωται· ἐν τούτῳ γινώσκομεν ὅτι ἐν αὐτῷ ἐσμεν.
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 John 2:15,"Μὴ ἀγαπᾶτε τὸν κόσμον μηδὲ τὰ ἐν τῷ κόσμῳ. ἐάν τις ἀγαπᾷ τὸν κόσμον, οὐκ ἔστιν ἡ",τοῦ πατρὸς ἐν αὐτῷ·
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,1 John 3:1,Ἴδετε ποταπὴν,"δέδωκεν ἡμῖν ὁ πατήρ, ἵνα τέκνα θεοῦ κληθῶμεν, καὶ ἐσμέν. διὰ τοῦτο ὁ"
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,1 John 3:16,ἐν τούτῳ ἐγνώκαμεν τὴν,", ὅτι ἐκεῖνος ὑπὲρ ἡμῶν τὴν ψυχὴν αὐτοῦ ἔθηκεν, καὶ ἡμεῖς ὀφείλομεν ὑπὲρ τῶν ἀδελφῶν τὰς ψυχὰς θεῖναι."
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 John 3:17,"αὐτοῦ χρείαν ἔχοντα καὶ κλείσῃ τὰ σπλάγχνα αὐτοῦ ἀπʼ αὐτοῦ, πῶς ἡ",τοῦ θεοῦ μένει ἐν αὐτῷ;
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 John 4:7,"Ἀγαπητοί, ἀγαπῶμεν ἀλλήλους,        ὅτι ἡ","ἐκ τοῦ θεοῦ ἐστιν,      καὶ πᾶς ὁ ἀγαπῶν  ἐκ τοῦ θεοῦ γεγέννηται        καὶ γινώσκει τὸν θεόν."
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 John 4:8,"ὁ μὴ ἀγαπῶν οὐκ ἔγνω τὸν θεόν,        ὅτι ὁ θεὸς",ἐστίν.
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 John 4:9,ἐν τούτῳ ἐφανερώθη ἡ,"τοῦ θεοῦ ἐν ἡμῖν,        ὅτι τὸν υἱὸν αὐτοῦ τὸν μονογενῆ ἀπέσταλκεν ὁ θεὸς"
