Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
γέγραφα,γράφω,perfect,active,indicative,first person,—,—,singular,John 19:22,"ἀπεκρίθη ὁ Πιλᾶτος· ὃ γέγραφα,",.
γεγραμμένα,γράφω,perfect,passive,participle,—,neuter,nominative,plural,John 20:30,"Πολλὰ μὲν οὖν καὶ ἄλλα σημεῖα ἐποίησεν ὁ Ἰησοῦς ἐνώπιον τῶν μαθητῶν [αὐτοῦ], ἃ οὐκ ἔστιν",ἐν τῷ βιβλίῳ τούτῳ·
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,John 20:31,ταῦτα δὲ,"ἵνα πιστεύσητε ὅτι Ἰησοῦς ἐστιν ὁ χριστὸς ὁ υἱὸς τοῦ θεοῦ, καὶ ἵνα"
γράψας,γράφω,aorist,active,participle,—,masculine,nominative,singular,John 21:24,Οὗτός ἐστιν ὁ μαθητὴς ὁ  μαρτυρῶν περὶ τούτων καὶ ὁ,"ταῦτα, καὶ οἴδαμεν ὅτι ἀληθὴς αὐτοῦ ἡ μαρτυρία ἐστίν."
γράφηται,γράφω,present,passive,subjunctive,third person,—,—,singular,John 21:25,"Ἔστιν δὲ καὶ ἄλλα πολλὰ ἃ ἐποίησεν ὁ Ἰησοῦς, ἅτινα ἐὰν","καθʼ ἕν, οὐδʼ αὐτὸν οἶμαι τὸν κόσμον χωρῆσαι τὰ γραφόμενα βιβλία."
γραφόμενα,γράφω,present,passive,participle,—,neuter,accusative,plural,John 21:25,"ἅτινα ἐὰν γράφηται καθʼ ἕν, οὐδʼ αὐτὸν οἶμαι τὸν κόσμον χωρῆσαι τὰ",βιβλία.
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Acts 1:20,—,γὰρ ἐν βίβλῳ ψαλμῶν·        γενηθήτω ἡ ἔπαυλις αὐτοῦ ἔρημος           καὶ μὴ ἔστω ὁ
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Acts 7:42,ἔστρεψεν δὲ ὁ θεὸς καὶ παρέδωκεν αὐτοὺς λατρεύειν τῇ στρατιᾷ τοῦ οὐρανοῦ καθὼς,"ἐν βίβλῳ τῶν προφητῶν·      μὴ σφάγια καὶ θυσίας προσηνέγκατέ μοι        ἔτη τεσσεράκοντα ἐν τῇ ἐρήμῳ, οἶκος Ἰσραήλ;"
γεγραμμένα,γράφω,perfect,passive,participle,—,neuter,accusative,plural,Acts 13:29,ὡς δὲ ἐτέλεσαν πάντα τὰ περὶ αὐτοῦ,", καθελόντες ἀπὸ τοῦ ξύλου  ἔθηκαν εἰς μνημεῖον."
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Acts 13:33,ὅτι ταύτην ὁ θεὸς ἐκπεπλήρωκεν τοῖς τέκνοις [αὐτῶν] ἡμῖν ἀναστήσας Ἰησοῦν ὡς καὶ ἐν τῷ ψαλμῷ,"τῷ δευτέρῳ·         υἱός μου εἶ σύ,           ἐγὼ σήμερον γεγέννηκά σε."
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Acts 15:15,καὶ τούτῳ συμφωνοῦσιν οἱ λόγοι τῶν προφητῶν καθὼς,·
γράψαντες,γράφω,aorist,active,participle,—,masculine,nominative,plural,Acts 15:23,—,διὰ χειρὸς αὐτῶν·  Οἱ ἀπόστολοι καὶ οἱ πρεσβύτεροι  ἀδελφοὶ τοῖς κατὰ τὴν Ἀντιόχειαν
ἔγραψαν,γράφω,aorist,active,indicative,third person,—,—,plural,Acts 18:27,"βουλομένου δὲ αὐτοῦ διελθεῖν εἰς τὴν Ἀχαΐαν, προτρεψάμενοι οἱ ἀδελφοὶ","τοῖς μαθηταῖς ἀποδέξασθαι αὐτόν, ὃς παραγενόμενος συνεβάλετο πολὺ τοῖς πεπιστευκόσιν διὰ τῆς χάριτος·"
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Acts 23:5,"ἔφη τε ὁ Παῦλος· οὐκ ᾔδειν, ἀδελφοί, ὅτι ἐστὶν ἀρχιερεύς·",γὰρ ὅτι ἄρχοντα τοῦ λαοῦ σου οὐκ ἐρεῖς κακῶς.
γράψας,γράφω,aorist,active,participle,—,masculine,nominative,singular,Acts 23:25,—,ἐπιστολὴν ἔχουσαν τὸν τύπον τοῦτον·
γεγραμμένοις,γράφω,perfect,passive,participle,—,neuter,dative,plural,Acts 24:14,θεῷ πιστεύων πᾶσιν τοῖς κατὰ τὸν νόμον καὶ τοῖς ἐν τοῖς προφήταις,","
γράψαι,γράφω,aorist,active,infinitive,—,—,—,—,Acts 25:26,περὶ οὗ ἀσφαλές τι,"τῷ κυρίῳ οὐκ ἔχω, διὸ προήγαγον αὐτὸν ἐφʼ ὑμῶν καὶ μάλιστα ἐπὶ σοῦ"
γράψω,γράφω,aorist,active,subjunctive,first person,—,—,singular,Acts 25:26,"καὶ μάλιστα ἐπὶ σοῦ, βασιλεῦ Ἀγρίππα, ὅπως τῆς ἀνακρίσεως γενομένης σχῶ τί",·
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 1:17,"δικαιοσύνη γὰρ θεοῦ ἐν αὐτῷ ἀποκαλύπτεται ἐκ πίστεως εἰς πίστιν, καθὼς",· ὁ δὲ δίκαιος  ἐκ πίστεως ζήσεται.
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 2:24,"τὸ γὰρ ὄνομα τοῦ θεοῦ διʼ ὑμᾶς βλασφημεῖται ἐν τοῖς ἔθνεσιν, καθὼς",.
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 3:4,"μὴ γένοιτο· γινέσθω δὲ ὁ θεὸς ἀληθής, πᾶς δὲ ἄνθρωπος ψεύστης, καθὼς",·        ὅπως ἂν δικαιωθῇς ἐν τοῖς λόγοις σου           καὶ νικήσεις ἐν τῷ κρίνεσθαί σε.
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 3:10,καθὼς,"ὅτι        οὐκ ἔστιν δίκαιος οὐδὲ εἷς,"
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 4:17,καθὼς,"ὅτι πατέρα πολλῶν ἐθνῶν τέθεικά σε, κατέναντι οὗ ἐπίστευσεν θεοῦ τοῦ ζῳοποιοῦντος τοὺς"
ἐγράφη,γράφω,aorist,passive,indicative,third person,—,—,singular,Romans 4:23,Οὐκ,δὲ διʼ αὐτὸν μόνον ὅτι ἐλογίσθη αὐτῷ
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 8:36,καθὼς,"ὅτι        ἕνεκεν σοῦ θανατούμεθα ὅλην τὴν ἡμέραν,           ἐλογίσθημεν ὡς πρόβατα σφαγῆς."
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 9:13,καθὼς,"· τὸν Ἰακὼβ ἠγάπησα, τὸν δὲ Ἠσαῦ ἐμίσησα."
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 9:33,καθὼς,"·      ἰδοὺ τίθημι ἐν Σιὼν λίθον προσκόμματος καὶ πέτραν σκανδάλου,        καὶ  ὁ πιστεύων ἐπʼ αὐτῷ οὐ καταισχυνθήσεται."
γράφει,γράφω,present,active,indicative,third person,—,—,singular,Romans 10:5,Μωϋσῆς γὰρ,τὴν δικαιοσύνην τὴν ἐκ [τοῦ] νόμου ὅτι ὁ ποιήσας αὐτὰ ἄνθρωπος ζήσεται ἐν αὐτοῖς.
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 10:15,πῶς δὲ κηρύξωσιν ἐὰν μὴ ἀποσταλῶσιν; καθὼς,· ὡς ὡραῖοι οἱ πόδες  τῶν εὐαγγελιζομένων [τὰ] ἀγαθά.
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 11:8,καθὼς,"·      ἔδωκεν αὐτοῖς ὁ θεὸς πνεῦμα κατανύξεως,      ὀφθαλμοὺς τοῦ μὴ βλέπειν καὶ ὦτα τοῦ"
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 11:26,"καὶ οὕτως πᾶς Ἰσραὴλ σωθήσεται, καθὼς","·        ἥξει ἐκ Σιὼν ὁ ῥυόμενος,           ἀποστρέψει ἀσεβείας ἀπὸ Ἰακώβ."
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 12:19,"μὴ ἑαυτοὺς ἐκδικοῦντες, ἀγαπητοί, ἀλλὰ δότε τόπον τῇ ὀργῇ,","γάρ· ἐμοὶ ἐκδίκησις, ἐγὼ ἀνταποδώσω, λέγει κύριος."
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 14:11,—,"γάρ·        ζῶ ἐγώ, λέγει κύριος, ὅτι ἐμοὶ κάμψει πᾶν γόνυ        καὶ πᾶσα γλῶσσα ἐξομολογήσεται τῷ θεῷ."
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 15:3,"καὶ γὰρ ὁ Χριστὸς οὐχ ἑαυτῷ ἤρεσεν, ἀλλὰ καθὼς",· οἱ ὀνειδισμοὶ τῶν ὀνειδιζόντων σε ἐπέπεσαν ἐπʼ ἐμέ.
ἐγράφη,γράφω,aorist,passive,indicative,third person,—,—,singular,Romans 15:4,"ὅσα γὰρ προεγράφη,  εἰς τὴν ἡμετέραν διδασκαλίαν",", ἵνα διὰ τῆς ὑπομονῆς καὶ διὰ τῆς παρακλήσεως τῶν γραφῶν τὴν ἐλπίδα ἔχωμεν."
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 15:9,"τὰ δὲ ἔθνη ὑπὲρ ἐλέους δοξάσαι τὸν θεόν, καθὼς",·        διὰ τοῦτο ἐξομολογήσομαί σοι ἐν ἔθνεσιν            καὶ τῷ ὀνόματί σου ψαλῶ.
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,Romans 15:15,τολμηρότερον δὲ,ὑμῖν  ἀπὸ μέρους ὡς ἐπαναμιμνῄσκων ὑμᾶς διὰ τὴν χάριν τὴν δοθεῖσάν μοι ὑπὸ τοῦ θεοῦ
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Romans 15:21,ἀλλὰ καθὼς,"·        οἷς οὐκ ἀνηγγέλη περὶ αὐτοῦ ὄψονται,        καὶ οἳ οὐκ ἀκηκόασιν συνήσουσιν."
γράψας,γράφω,aorist,active,participle,—,masculine,nominative,singular,Romans 16:22,ἀσπάζομαι ὑμᾶς ἐγὼ Τέρτιος ὁ,τὴν ἐπιστολὴν ἐν κυρίῳ.
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,1 Corinthians 1:19,—,γάρ·        ἀπολῶ τὴν σοφίαν τῶν σοφῶν           καὶ τὴν σύνεσιν τῶν συνετῶν ἀθετήσω.
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,1 Corinthians 1:31,ἵνα καθὼς,· ὁ καυχώμενος ἐν κυρίῳ καυχάσθω.
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,1 Corinthians 2:9,ἀλλὰ καθὼς,·      ἃ ὀφθαλμὸς οὐκ εἶδεν καὶ οὖς οὐκ ἤκουσεν        καὶ ἐπὶ καρδίαν ἀνθρώπου οὐκ
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,1 Corinthians 3:19,ἡ γὰρ σοφία τοῦ κόσμου τούτου μωρία παρὰ τῷ θεῷ ἐστιν.,γάρ· ὁ δρασσόμενος τοὺς σοφοὺς ἐν τῇ πανουργίᾳ αὐτῶν·
