Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
αἱμάτων,αἷμα,—,—,—,—,neuter,genitive,plural,noun,John 1:13,οἳ οὐκ ἐξ,οὐδὲ ἐκ θελήματος σαρκὸς οὐδὲ ἐκ θελήματος ἀνδρὸς ἀλλʼ ἐκ θεοῦ ἐγεννήθησαν.
αἵματί,αἷμα,—,—,—,—,neuter,dative,singular,noun,Luke 22:20,"καὶ τὸ ποτήριον ὡσαύτως μετὰ τὸ δειπνῆσαι, λέγων· τοῦτο τὸ ποτήριον ἡ καινὴ διαθήκη ἐν τῷ",μου τὸ ὑπὲρ ὑμῶν ἐκχυννόμενον.
αἵματί,αἷμα,—,—,—,—,neuter,dative,singular,noun,Revelation 5:9,"ἀνοῖξαι τὰς σφραγῖδας αὐτοῦ,      ὅτι ἐσφάγης καὶ ἠγόρασας τῷ θεῷ ἐν τῷ",σου        ἐκ πάσης φυλῆς καὶ γλώσσης καὶ λαοῦ καὶ ἔθνους
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,Matthew 23:30,"καὶ λέγετε· εἰ ἤμεθα ἐν ταῖς ἡμέραις τῶν πατέρων ἡμῶν, οὐκ ἂν ἤμεθα αὐτῶν κοινωνοὶ ἐν τῷ",τῶν προφητῶν.
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,Romans 3:25,ὃν προέθετο ὁ θεὸς ἱλαστήριον διὰ [τῆς] πίστεως ἐν τῷ αὐτοῦ,εἰς ἔνδειξιν τῆς δικαιοσύνης αὐτοῦ διὰ τὴν πάρεσιν τῶν προγεγονότων ἁμαρτημάτων
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,Romans 5:9,πολλῷ οὖν μᾶλλον δικαιωθέντες νῦν ἐν τῷ,αὐτοῦ σωθησόμεθα διʼ αὐτοῦ ἀπὸ τῆς ὀργῆς.
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,1 Corinthians 11:25,ὡσαύτως καὶ τὸ ποτήριον μετὰ τὸ δειπνῆσαι λέγων· τοῦτο τὸ ποτήριον ἡ καινὴ διαθήκη ἐστὶν ἐν τῷ ἐμῷ,"· τοῦτο ποιεῖτε, ὁσάκις ἐὰν πίνητε, εἰς τὴν ἐμὴν ἀνάμνησιν."
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,Ephesians 2:13,νυνὶ δὲ ἐν Χριστῷ Ἰησοῦ ὑμεῖς οἵ ποτε ὄντες μακρὰν ἐγενήθητε ἐγγὺς ἐν τῷ,τοῦ Χριστοῦ.
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,Hebrews 9:21,καὶ τὴν σκηνὴν δὲ καὶ πάντα τὰ σκεύη τῆς λειτουργίας τῷ,ὁμοίως ἐρράντισεν.
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,Hebrews 9:22,καὶ σχεδὸν ἐν,πάντα καθαρίζεται κατὰ τὸν νόμον καὶ χωρὶς αἱματεκχυσίας οὐ γίνεται ἄφεσις.
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,Hebrews 9:25,"οὐδʼ ἵνα πολλάκις προσφέρῃ ἑαυτόν, ὥσπερ ὁ ἀρχιερεὺς εἰσέρχεται εἰς τὰ ἅγια  κατʼ ἐνιαυτὸν ἐν","ἀλλοτρίῳ,"
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,Hebrews 10:19,"Ἔχοντες οὖν, ἀδελφοί, παρρησίαν εἰς τὴν εἴσοδον τῶν ἁγίων ἐν τῷ","Ἰησοῦ,"
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,Hebrews 12:24,καὶ διαθήκης νέας μεσίτῃ Ἰησοῦ καὶ,ῥαντισμοῦ κρεῖττον λαλοῦντι παρὰ τὸν Ἅβελ.
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,Hebrews 13:20,"Ὁ δὲ θεὸς τῆς εἰρήνης, ὁ ἀναγαγὼν ἐκ νεκρῶν τὸν ποιμένα τῶν προβάτων τὸν μέγαν ἐν","διαθήκης αἰωνίου, τὸν κύριον ἡμῶν Ἰησοῦν,"
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,1 Peter 1:19,ἀλλὰ  τιμίῳ,ὡς ἀμνοῦ ἀμώμου καὶ ἀσπίλου Χριστοῦ
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,1 John 5:6,"οὐκ ἐν τῷ ὕδατι μόνον, ἀλλʼ ἐν τῷ ὕδατι καὶ ἐν τῷ","· καὶ τὸ πνεῦμά ἐστιν τὸ μαρτυροῦν, ὅτι τὸ πνεῦμά ἐστιν ἡ ἀλήθεια."
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,Revelation 7:14,τῆς μεγάλης        καὶ ἔπλυναν τὰς στολὰς αὐτῶν        καὶ ἐλεύκαναν αὐτὰς ἐν τῷ,τοῦ ἀρνίου.
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,Revelation 8:7,Καὶ ὁ πρῶτος  ἐσάλπισεν· καὶ ἐγένετο χάλαζα καὶ πῦρ μεμιγμένα ἐν,"καὶ ἐβλήθη εἰς τὴν γῆν, καὶ τὸ τρίτον τῆς γῆς κατεκάη καὶ τὸ"
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,Revelation 19:13,καὶ περιβεβλημένος ἱμάτιον βεβαμμένον,", καὶ κέκληται τὸ ὄνομα αὐτοῦ ὁ λόγος τοῦ θεοῦ."
αἵματι,αἷμα,—,—,—,—,neuter,dative,singular,noun,Galatians 1:16,"ἀποκαλύψαι τὸν υἱὸν αὐτοῦ ἐν ἐμοί, ἵνα εὐαγγελίζωμαι αὐτὸν ἐν τοῖς ἔθνεσιν, εὐθέως οὐ προσανεθέμην σαρκὶ καὶ",*
