Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
Καλοὺς,καλός,—,—,—,—,masculine,accusative,plural,adjective,Acts 27:8,μόλις τε παραλεγόμενοι αὐτὴν ἤλθομεν εἰς τόπον τινὰ καλούμενον,λιμένας ᾧ ἐγγὺς πόλις ἦν Λασαία.
Καλὸν,καλός,—,—,—,—,neuter,nominative,singular,adjective,Luke 14:34,—,"οὖν τὸ ἅλας· ἐὰν δὲ καὶ τὸ ἅλας μωρανθῇ, ἐν τίνι ἀρτυθήσεται;"
καλήν,καλός,—,—,—,—,feminine,accusative,singular,adjective,1 Peter 2:12,τὴν ἀναστροφὴν ὑμῶν ἐν τοῖς ἔθνεσιν ἔχοντες,", ἵνα ἐν ᾧ καταλαλοῦσιν ὑμῶν ὡς κακοποιῶν ἐκ τῶν καλῶν  ἔργων ἐποπτεύοντες δοξάσωσιν"
καλοὶ,καλός,—,—,—,—,"masculine, feminine",nominative,plural,adjective,1 Peter 4:10,ἕκαστος καθὼς ἔλαβεν χάρισμα εἰς ἑαυτοὺς αὐτὸ διακονοῦντες ὡς,οἰκονόμοι ποικίλης χάριτος θεοῦ.
καλοὺς,καλός,—,—,—,—,masculine,accusative,plural,adjective,Matthew 7:17,Οὕτως πᾶν δένδρον ἀγαθὸν καρποὺς,"ποιεῖ, τὸ δὲ σαπρὸν δένδρον καρποὺς πονηροὺς ποιεῖ."
καλοὺς,καλός,—,—,—,—,masculine,accusative,plural,adjective,Matthew 7:18,οὐ δύναται δένδρον ἀγαθὸν καρποὺς πονηροὺς ποιεῖν οὐδὲ δένδρον σαπρὸν καρποὺς,ποιεῖν.
καλοὺς,καλός,—,—,—,—,masculine,accusative,plural,adjective,Matthew 13:45,Πάλιν ὁμοία ἐστὶν ἡ βασιλεία τῶν οὐρανῶν ἀνθρώπῳ ἐμπόρῳ ζητοῦντι,μαργαρίτας·
καλοῖς,καλός,—,—,—,—,masculine,dative,plural,adjective,Luke 21:5,Καί τινων λεγόντων περὶ τοῦ ἱεροῦ ὅτι λίθοις,καὶ ἀναθήμασιν κεκόσμηται εἶπεν·
καλοῖς,καλός,—,—,—,—,neuter,dative,plural,adjective,1 Timothy 5:10,ἐν ἔργοις,"μαρτυρουμένη, εἰ ἐτεκνοτρόφησεν, εἰ ἐξενοδόχησεν, εἰ ἁγίων πόδας ἔνιψεν, εἰ θλιβομένοις ἐπήρκεσεν, εἰ παντὶ ἔργῳ ἀγαθῷ ἐπηκολούθησεν."
καλοῖς,καλός,—,—,—,—,neuter,dative,plural,adjective,1 Timothy 6:18,"ἀγαθοεργεῖν, πλουτεῖν ἐν ἔργοις",", εὐμεταδότους εἶναι, κοινωνικούς,"
καλοῦ,καλός,—,—,—,—,neuter,genitive,singular,adjective,John 10:33,ἀπεκρίθησαν αὐτῷ οἱ Ἰουδαῖοι· περὶ,"ἔργου οὐ λιθάζομέν σε ἀλλὰ περὶ βλασφημίας, καὶ ὅτι σὺ ἄνθρωπος ὢν ποιεῖς σεαυτὸν  θεόν."
καλοῦ,καλός,—,—,—,—,neuter,genitive,singular,adjective,1 Timothy 3:1,"πιστὸς ὁ λόγος.  Εἴ τις ἐπισκοπῆς ὀρέγεται,",ἔργου ἐπιθυμεῖ.
καλοῦ,καλός,—,—,—,—,neuter,genitive,singular,adjective,Hebrews 5:14,"τελείων δέ ἐστιν ἡ στερεὰ τροφή, τῶν διὰ τὴν ἕξιν τὰ αἰσθητήρια γεγυμνασμένα ἐχόντων πρὸς διάκρισιν",τε καὶ κακοῦ.
καλόν,καλός,—,—,—,—,masculine,accusative,singular,adjective,Matthew 12:33,Ἢ ποιήσατε τὸ δένδρον καλὸν καὶ τὸν καρπὸν αὐτοῦ,", ἢ ποιήσατε τὸ δένδρον σαπρὸν καὶ τὸν καρπὸν αὐτοῦ σαπρόν· ἐκ γὰρ τοῦ καρποῦ τὸ δένδρον γινώσκεται."
καλόν,καλός,—,—,—,—,neuter,nominative,singular,adjective,Matthew 17:4,"ἀποκριθεὶς δὲ ὁ Πέτρος εἶπεν τῷ Ἰησοῦ· κύριε,","ἐστιν ἡμᾶς ὧδε εἶναι· εἰ θέλεις, ποιήσω ὧδε τρεῖς σκηνάς, σοὶ μίαν καὶ"
