Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
κηρύσσων,κηρύσσω,present,active,participle,—,masculine,nominative,singular,verb,Romans 2:21,ὁ οὖν διδάσκων ἕτερον σεαυτὸν οὐ διδάσκεις; ὁ,μὴ κλέπτειν κλέπτεις;
ἐκήρυξαν,κηρύσσω,aorist,active,indicative,third person,—,—,plural,verb,Mark 6:12,Καὶ ἐξελθόντες,"ἵνα μετανοῶσιν,"
ἐκήρυξαν,κηρύσσω,aorist,active,indicative,third person,—,—,plural,verb,Mark 16:20,ἐκεῖνοι δὲ ἐξελθόντες,"πανταχοῦ, τοῦ κυρίου συνεργοῦντος καὶ τὸν λόγον βεβαιοῦντος διὰ τῶν ἐπακολουθούντων σημείων."
ἐκήρυξεν,κηρύσσω,aorist,active,indicative,third person,—,—,singular,verb,Acts 10:37,"ὑμεῖς οἴδατε τὸ γενόμενον ῥῆμα καθʼ ὅλης τῆς Ἰουδαίας, ἀρξάμενος  ἀπὸ τῆς Γαλιλαίας μετὰ τὸ βάπτισμα ὃ","Ἰωάννης,"
ἐκήρυξεν,κηρύσσω,aorist,active,indicative,third person,—,—,singular,verb,1 Peter 3:19,ἐν ᾧ καὶ τοῖς ἐν φυλακῇ  πνεύμασιν πορευθεὶς,""
ἐκήρυσσεν,κηρύσσω,imperfect,active,indicative,third person,—,—,singular,verb,Mark 1:7,Καὶ,"λέγων· ἔρχεται ὁ ἰσχυρότερός μου ὀπίσω μου, οὗ οὐκ εἰμὶ ἱκανὸς κύψας λῦσαι"
ἐκήρυσσεν,κηρύσσω,imperfect,active,indicative,third person,—,—,singular,verb,Acts 8:5,Φίλιππος δὲ κατελθὼν εἰς [τὴν] πόλιν τῆς Σαμαρείας,αὐτοῖς τὸν Χριστόν.
ἐκήρυσσεν,κηρύσσω,imperfect,active,indicative,third person,—,—,singular,verb,Acts 9:20,καὶ εὐθέως ἐν ταῖς συναγωγαῖς,τὸν Ἰησοῦν ὅτι οὗτός ἐστιν ὁ υἱὸς τοῦ θεοῦ.
ἐκήρυσσον,κηρύσσω,imperfect,active,indicative,third person,—,—,plural,verb,Mark 7:36,"καὶ διεστείλατο αὐτοῖς ἵνα μηδενὶ λέγωσιν· ὅσον δὲ αὐτοῖς διεστέλλετο, αὐτοὶ μᾶλλον περισσότερον",.
ἐκηρύξαμεν,κηρύσσω,aorist,active,indicative,first person,—,—,plural,verb,2 Corinthians 11:4,εἰ μὲν γὰρ ὁ ἐρχόμενος ἄλλον Ἰησοῦν κηρύσσει ὃν οὐκ,", ἢ πνεῦμα ἕτερον λαμβάνετε ὃ οὐκ ἐλάβετε, ἢ εὐαγγέλιον ἕτερον ὃ οὐκ ἐδέξασθε, καλῶς ἀνέχεσθε."
ἐκηρύξαμεν,κηρύσσω,aorist,active,indicative,first person,—,—,plural,verb,1 Thessalonians 2:9,τὸν μόχθον· νυκτὸς  καὶ ἡμέρας ἐργαζόμενοι πρὸς τὸ μὴ ἐπιβαρῆσαί τινα ὑμῶν,εἰς ὑμᾶς τὸ εὐαγγέλιον τοῦ θεοῦ.
ἐκηρύχθη,κηρύσσω,aorist,passive,indicative,third person,—,—,singular,verb,1 Timothy 3:16,"καὶ ὁμολογουμένως μέγα ἐστὶν τὸ τῆς εὐσεβείας μυστήριον·        ὃς ἐφανερώθη ἐν σαρκί,           ἐδικαιώθη ἐν πνεύματι,        ὤφθη ἀγγέλοις,","ἐν ἔθνεσιν,        ἐπιστεύθη ἐν κόσμῳ,           ἀνελήμφθη ἐν δόξῃ."
