Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
οὐρανοί,οὐρανός,—,—,—,—,masculine,nominative,plural,noun,Matthew 3:16,βαπτισθεὶς δὲ ὁ Ἰησοῦς εὐθὺς ἀνέβη ἀπὸ τοῦ ὕδατος· καὶ ἰδοὺ ἠνεῴχθησαν [αὐτῷ] οἱ,", καὶ εἶδεν [τὸ] πνεῦμα [τοῦ] θεοῦ καταβαῖνον ὡσεὶ περιστερὰν [καὶ] ἐρχόμενον ἐπʼ αὐτόν·"
οὐρανοί,οὐρανός,—,—,—,—,masculine,nominative,plural,noun,Hebrews 1:10,"καί·      σὺ κατʼ ἀρχάς, κύριε, τὴν γῆν ἐθεμελίωσας,      καὶ ἔργα τῶν χειρῶν σού εἰσιν οἱ",·
οὐρανούς,οὐρανός,—,—,—,—,masculine,accusative,plural,noun,Acts 2:34,οὐ γὰρ Δαυὶδ ἀνέβη εἰς τοὺς,", λέγει δὲ αὐτός·      εἶπεν [ὁ] κύριος τῷ κυρίῳ μου κάθου ἐκ δεξιῶν μου,"
οὐρανούς,οὐρανός,—,—,—,—,masculine,accusative,plural,noun,Hebrews 4:14,Ἔχοντες οὖν ἀρχιερέα μέγαν διεληλυθότα τοὺς,", Ἰησοῦν τὸν υἱὸν τοῦ θεοῦ, κρατῶμεν τῆς ὁμολογίας."
οὐρανοὶ,οὐρανός,—,—,—,—,masculine,nominative,plural,noun,2 Peter 3:5,λανθάνει γὰρ αὐτοὺς τοῦτο θέλοντας ὅτι,ἦσαν ἔκπαλαι καὶ  γῆ ἐξ ὕδατος καὶ διʼ ὕδατος συνεστῶσα τῷ τοῦ θεοῦ λόγῳ
οὐρανοὶ,οὐρανός,—,—,—,—,masculine,nominative,plural,noun,2 Peter 3:10,Ἥξει δὲ ἡμέρα κυρίου ὡς κλέπτης  ἐν ᾗ οἱ,"ῥοιζηδὸν παρελεύσονται, στοιχεῖα δὲ καυσούμενα λυθήσεται, καὶ γῆ καὶ τὰ ἐν αὐτῇ ἔργα οὐχ εὑρεθήσεται."
οὐρανοὶ,οὐρανός,—,—,—,—,masculine,nominative,plural,noun,2 Peter 3:12,προσδοκῶντας καὶ σπεύδοντας τὴν παρουσίαν τῆς τοῦ θεοῦ ἡμέρας διʼ ἣν,πυρούμενοι λυθήσονται καὶ στοιχεῖα καυσούμενα τήκεται.
οὐρανοὶ,οὐρανός,—,—,—,—,masculine,nominative,plural,noun,Revelation 12:12,"διὰ τοῦτο εὐφραίνεσθε, [οἱ]","καὶ οἱ ἐν αὐτοῖς σκηνοῦντες.      οὐαὶ τὴν γῆν καὶ τὴν θάλασσαν,        ὅτι κατέβη"
οὐρανοὶ,οὐρανός,—,—,—,—,masculine,nominative,plural,noun,2 Peter 3:7,οἱ δὲ νῦν,καὶ ἡ γῆ τῷ αὐτῷ λόγῳ τεθησαυρισμένοι εἰσὶν πυρὶ τηρούμενοι εἰς ἡμέραν κρίσεως
οὐρανοὺς,οὐρανός,—,—,—,—,masculine,accusative,plural,noun,Mark 1:10,καὶ εὐθὺς ἀναβαίνων ἐκ τοῦ ὕδατος εἶδεν σχιζομένους τοὺς,καὶ τὸ πνεῦμα ὡς περιστερὰν καταβαῖνον  εἰς αὐτόν·
οὐρανοὺς,οὐρανός,—,—,—,—,masculine,accusative,plural,noun,Acts 7:56,καὶ εἶπεν· ἰδοὺ θεωρῶ τοὺς,διηνοιγμένους καὶ τὸν υἱὸν τοῦ ἀνθρώπου ἐκ δεξιῶν ἑστῶτα τοῦ θεοῦ.
