Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
ἱμάτιά,ἱμάτιον,—,—,—,—,neuter,accusative,plural,noun,John 19:24,περὶ αὐτοῦ τίνος ἔσται· ἵνα ἡ γραφὴ πληρωθῇ [ἡ λέγουσα]·        διεμερίσαντο τὰ,μου ἑαυτοῖς           καὶ ἐπὶ τὸν ἱματισμόν μου ἔβαλον κλῆρον.  Οἱ μὲν οὖν στρατιῶται ταῦτα ἐποίησαν.
ἱμάτια,ἱμάτιον,—,—,—,—,neuter,nominative,plural,noun,Matthew 17:2,"καὶ μετεμορφώθη ἔμπροσθεν αὐτῶν, καὶ ἔλαμψεν τὸ πρόσωπον αὐτοῦ ὡς ὁ ἥλιος, τὰ δὲ",αὐτοῦ ἐγένετο λευκὰ ὡς τὸ φῶς.
ἱμάτια,ἱμάτιον,—,—,—,—,neuter,accusative,plural,noun,Matthew 21:7,ἤγαγον τὴν ὄνον καὶ τὸν πῶλον καὶ ἐπέθηκαν ἐπʼ αὐτῶν τὰ,", καὶ ἐπεκάθισεν ἐπάνω αὐτῶν."
ἱμάτια,ἱμάτιον,—,—,—,—,neuter,accusative,plural,noun,Matthew 21:8,ὁ δὲ πλεῖστος ὄχλος ἔστρωσαν ἑαυτῶν τὰ,"ἐν τῇ ὁδῷ, ἄλλοι δὲ ἔκοπτον κλάδους ἀπὸ τῶν δένδρων καὶ ἐστρώννυον ἐν τῇ ὁδῷ."
ἱμάτια,ἱμάτιον,—,—,—,—,neuter,accusative,plural,noun,Matthew 26:65,Τότε ὁ ἀρχιερεὺς διέρρηξεν τὰ,αὐτοῦ λέγων ἐβλασφήμησεν·  τί ἔτι χρείαν ἔχομεν μαρτύρων; ἴδε νῦν ἠκούσατε τὴν βλασφημίαν ·
ἱμάτια,ἱμάτιον,—,—,—,—,neuter,accusative,plural,noun,Matthew 27:31,"Καὶ ὅτε ἐνέπαιξαν αὐτῷ, ἐξέδυσαν αὐτὸν τὴν χλαμύδα καὶ ἐνέδυσαν αὐτὸν τὰ",αὐτοῦ καὶ ἀπήγαγον αὐτὸν εἰς τὸ σταυρῶσαι.
ἱμάτια,ἱμάτιον,—,—,—,—,neuter,accusative,plural,noun,Matthew 27:35,Σταυρώσαντες δὲ αὐτὸν διεμερίσαντο τὰ,"αὐτοῦ βάλλοντες κλῆρον,"
ἱμάτια,ἱμάτιον,—,—,—,—,neuter,nominative,plural,noun,Mark 9:3,καὶ τὰ,"αὐτοῦ ἐγένετο στίλβοντα λευκὰ λίαν, οἷα γναφεὺς ἐπὶ τῆς γῆς οὐ δύναται οὕτως λευκᾶναι."
ἱμάτια,ἱμάτιον,—,—,—,—,neuter,accusative,plural,noun,Mark 11:7,Καὶ φέρουσιν τὸν πῶλον πρὸς τὸν Ἰησοῦν καὶ ἐπιβάλλουσιν αὐτῷ τὰ,"αὐτῶν, καὶ ἐκάθισεν ἐπʼ αὐτόν."
ἱμάτια,ἱμάτιον,—,—,—,—,neuter,accusative,plural,noun,Mark 11:8,καὶ πολλοὶ τὰ,"αὐτῶν ἔστρωσαν εἰς τὴν ὁδόν, ἄλλοι δὲ στιβάδας κόψαντες ἐκ τῶν ἀγρῶν."
