Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
ἰδίαις,ἴδιος,—,—,—,—,feminine,dative,plural,adjective,1 Corinthians 4:12,καὶ κοπιῶμεν ἐργαζόμενοι ταῖς,"χερσίν· λοιδορούμενοι εὐλογοῦμεν, διωκόμενοι ἀνεχόμεθα,"
ἰδίαις,ἴδιος,—,—,—,—,feminine,dative,plural,adjective,Ephesians 4:28,"ὁ κλέπτων μηκέτι κλεπτέτω, μᾶλλον δὲ κοπιάτω ἐργαζόμενος ταῖς [","] χερσὶν τὸ ἀγαθόν, ἵνα ἔχῃ μεταδιδόναι τῷ χρείαν ἔχοντι."
ἰδίαις,ἴδιος,—,—,—,—,feminine,dative,plural,adjective,1 Thessalonians 4:11,καὶ φιλοτιμεῖσθαι ἡσυχάζειν καὶ πράσσειν τὰ ἴδια καὶ ἐργάζεσθαι ταῖς [,"] χερσὶν ὑμῶν, καθὼς ὑμῖν παρηγγείλαμεν,"
ἰδίαν,ἴδιος,—,—,—,—,feminine,accusative,singular,adjective,Matthew 9:1,Καὶ ἐμβὰς  εἰς  πλοῖον διεπέρασεν καὶ ἦλθεν εἰς τὴν,πόλιν.
ἰδίαν,ἴδιος,—,—,—,—,feminine,accusative,singular,adjective,Matthew 14:13,Ἀκούσας δὲ ὁ Ἰησοῦς ἀνεχώρησεν ἐκεῖθεν ἐν πλοίῳ εἰς ἔρημον τόπον κατʼ,· καὶ ἀκούσαντες οἱ ὄχλοι ἠκολούθησαν αὐτῷ πεζῇ ἀπὸ τῶν πόλεων.
ἰδίαν,ἴδιος,—,—,—,—,feminine,accusative,singular,adjective,Matthew 14:23,καὶ ἀπολύσας τοὺς ὄχλους ἀνέβη εἰς τὸ ὄρος κατʼ,προσεύξασθαι.  ὀψίας δὲ γενομένης μόνος ἦν ἐκεῖ.
ἰδίαν,ἴδιος,—,—,—,—,feminine,accusative,singular,adjective,Matthew 17:1,καὶ Ἰωάννην τὸν ἀδελφὸν αὐτοῦ καὶ ἀναφέρει αὐτοὺς εἰς ὄρος ὑψηλὸν κατʼ,.
ἰδίαν,ἴδιος,—,—,—,—,feminine,accusative,singular,adjective,Matthew 17:19,Τότε προσελθόντες οἱ μαθηταὶ τῷ Ἰησοῦ κατʼ,εἶπον· διὰ τί ἡμεῖς οὐκ ἠδυνήθημεν ἐκβαλεῖν αὐτό;
ἰδίαν,ἴδιος,—,—,—,—,feminine,accusative,singular,adjective,Matthew 20:17,Καὶ ἀναβαίνων ὁ Ἰησοῦς εἰς Ἱεροσόλυμα παρέλαβεν τοὺς δώδεκα [μαθητὰς] κατʼ,καὶ ἐν τῇ ὁδῷ εἶπεν αὐτοῖς·
ἰδίαν,ἴδιος,—,—,—,—,feminine,accusative,singular,adjective,Matthew 24:3,Καθημένου δὲ αὐτοῦ ἐπὶ τοῦ ὄρους τῶν ἐλαιῶν προσῆλθον αὐτῷ οἱ μαθηταὶ κατʼ,"λέγοντες· εἰπὲ ἡμῖν, πότε ταῦτα ἔσται καὶ τί τὸ σημεῖον τῆς σῆς παρουσίας καὶ  συντελείας τοῦ αἰῶνος;"
ἰδίαν,ἴδιος,—,—,—,—,feminine,accusative,singular,adjective,Matthew 25:15,"καὶ ᾧ μὲν ἔδωκεν πέντε τάλαντα, ᾧ δὲ δύο, ᾧ δὲ ἕν, ἑκάστῳ κατὰ τὴν","δύναμιν, καὶ ἀπεδήμησεν. εὐθέως"
ἰδίαν,ἴδιος,—,—,—,—,feminine,accusative,singular,adjective,Mark 4:34,"χωρὶς δὲ παραβολῆς οὐκ ἐλάλει αὐτοῖς, κατʼ",δὲ τοῖς ἰδίοις μαθηταῖς ἐπέλυεν πάντα.
ἰδίαν,ἴδιος,—,—,—,—,feminine,accusative,singular,adjective,Mark 6:31,καὶ λέγει αὐτοῖς·  δεῦτε ὑμεῖς αὐτοὶ κατʼ,εἰς ἔρημον τόπον καὶ ἀναπαύσασθε ὀλίγον. ἦσαν γὰρ οἱ ἐρχόμενοι καὶ οἱ ὑπάγοντες
