Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 17:26,καὶ καθὼς,"ἐν ταῖς ἡμέραις Νῶε, οὕτως ἔσται καὶ ἐν ταῖς ἡμέραις τοῦ υἱοῦ τοῦ ἀνθρώπου·"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 17:28,Ὁμοίως καθὼς,"ἐν ταῖς ἡμέραις Λώτ· ἤσθιον, ἔπινον, ἠγόραζον, ἐπώλουν, ἐφύτευον, ᾠκοδόμουν·"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 19:9,εἶπεν δὲ πρὸς αὐτὸν ὁ Ἰησοῦς ὅτι σήμερον σωτηρία  τῷ οἴκῳ τούτῳ,", καθότι καὶ αὐτὸς υἱὸς Ἀβραάμ ἐστιν·"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 19:15,Καὶ,ἐν τῷ ἐπανελθεῖν αὐτὸν λαβόντα τὴν βασιλείαν καὶ εἶπεν φωνηθῆναι αὐτῷ τοὺς δούλους
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 19:29,Καὶ,"ὡς ἤγγισεν εἰς Βηθφαγὴ καὶ Βηθανίαν πρὸς τὸ ὄρος τὸ καλούμενον Ἐλαιῶν, ἀπέστειλεν δύο τῶν μαθητῶν"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 20:1,Καὶ,ἐν μιᾷ τῶν ἡμερῶν  διδάσκοντος αὐτοῦ τὸν λαὸν ἐν τῷ ἱερῷ καὶ εὐαγγελιζομένου
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 22:14,Καὶ ὅτε,"ἡ ὥρα, ἀνέπεσεν καὶ οἱ ἀπόστολοι σὺν αὐτῷ."
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 22:44,καὶ γενόμενος ἐν ἀγωνίᾳ ἐκτενέστερον προσηύχετο· καὶ,ὁ ἱδρὼς αὐτοῦ ὡσεὶ θρόμβοι αἵματος καταβαίνοντες ἐπὶ τὴν γῆν.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 22:66,Καὶ ὡς,"ἡμέρα, συνήχθη τὸ πρεσβυτέριον τοῦ λαοῦ, ἀρχιερεῖς τε καὶ γραμματεῖς, καὶ ἀπήγαγον αὐτὸν εἰς τὸ συνέδριον αὐτῶν"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 23:44,Καὶ ἦν ἤδη ὡσεὶ ὥρα ἕκτη καὶ σκότος,ἐφʼ ὅλην τὴν γῆν ἕως ὥρας ἐνάτης
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 24:4,καὶ,ἐν τῷ ἀπορεῖσθαι αὐτὰς περὶ τούτου καὶ ἰδοὺ ἄνδρες δύο ἐπέστησαν αὐταῖς ἐν ἐσθῆτι ἀστραπτούσῃ.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 24:15,καὶ,"ἐν τῷ ὁμιλεῖν αὐτοὺς καὶ συζητεῖν καὶ αὐτὸς Ἰησοῦς ἐγγίσας συνεπορεύετο αὐτοῖς,"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 24:19,"καὶ εἶπεν αὐτοῖς· ποῖα; οἱ δὲ εἶπαν αὐτῷ· τὰ περὶ Ἰησοῦ τοῦ Ναζαρηνοῦ, ὃς","ἀνὴρ προφήτης δυνατὸς ἐν ἔργῳ καὶ λόγῳ ἐναντίον τοῦ θεοῦ καὶ παντὸς τοῦ λαοῦ,"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 24:21,γε καὶ σὺν πᾶσιν τούτοις τρίτην ταύτην ἡμέραν ἄγει  ἀφʼ οὗ ταῦτα,.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 24:30,καὶ,"ἐν τῷ κατακλιθῆναι αὐτὸν μετʼ αὐτῶν λαβὼν τὸν ἄρτον εὐλόγησεν καὶ κλάσας ἐπεδίδου αὐτοῖς,"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 24:31,αὐτῶν δὲ διηνοίχθησαν οἱ ὀφθαλμοὶ καὶ ἐπέγνωσαν αὐτόν· καὶ αὐτὸς ἄφαντος,ἀπʼ αὐτῶν.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Luke 24:51,καὶ,ἐν τῷ εὐλογεῖν αὐτὸν αὐτοὺς διέστη ἀπʼ αὐτῶν καὶ ἀνεφέρετο εἰς τὸν οὐρανόν.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,John 1:3,πάντα διʼ αὐτοῦ,", καὶ χωρὶς αὐτοῦ ἐγένετο οὐδὲ ἕν. ὃ γέγονεν"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,John 1:3,"πάντα διʼ αὐτοῦ ἐγένετο, καὶ χωρὶς αὐτοῦ",οὐδὲ ἕν. ὃ γέγονεν
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,John 1:10,"ἐν τῷ κόσμῳ ἦν, καὶ ὁ κόσμος διʼ αὐτοῦ",", καὶ ὁ κόσμος αὐτὸν οὐκ ἔγνω."
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,John 1:14,Καὶ ὁ λόγος σὰρξ,"καὶ ἐσκήνωσεν ἐν ἡμῖν, καὶ ἐθεασάμεθα τὴν δόξαν αὐτοῦ, δόξαν ὡς μονογενοῦς παρὰ"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,John 1:17,"ὅτι ὁ νόμος διὰ Μωϋσέως ἐδόθη, ἡ χάρις καὶ ἡ ἀλήθεια διὰ Ἰησοῦ Χριστοῦ",.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,John 1:28,ταῦτα ἐν Βηθανίᾳ,"πέραν τοῦ Ἰορδάνου, ὅπου ἦν ὁ Ἰωάννης βαπτίζων."
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,John 2:1,Καὶ τῇ ἡμέρᾳ τῇ τρίτῃ γάμος,"ἐν  Κανὰ τῆς Γαλιλαίας, καὶ ἦν ἡ μήτηρ τοῦ Ἰησοῦ ἐκεῖ·"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,John 5:9,καὶ εὐθέως,ὑγιὴς ὁ ἄνθρωπος καὶ ἦρεν τὸν κράβαττον αὐτοῦ καὶ περιεπάτει.  Ἦν δὲ σάββατον ἐν ἐκείνῃ τῇ ἡμέρᾳ.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,John 6:16,Ὡς δὲ ὀψία,κατέβησαν οἱ μαθηταὶ αὐτοῦ ἐπὶ τὴν θάλασσαν
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,John 6:21,"ἤθελον οὖν λαβεῖν αὐτὸν εἰς τὸ πλοῖον, καὶ εὐθέως",τὸ πλοῖον ἐπὶ τῆς γῆς εἰς ἣν ὑπῆγον.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,John 7:43,σχίσμα οὖν,ἐν τῷ ὄχλῳ διʼ αὐτόν·
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,John 10:19,Σχίσμα  πάλιν,ἐν τοῖς Ἰουδαίοις διὰ τοὺς λόγους τούτους.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,John 10:35,εἰ ἐκείνους εἶπεν θεοὺς πρὸς οὓς ὁ λόγος τοῦ θεοῦ,", καὶ οὐ δύναται λυθῆναι ἡ γραφή,"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,John 19:36,—,γὰρ ταῦτα ἵνα ἡ γραφὴ πληρωθῇ· ὀστοῦν οὐ συντριβήσεται αὐτοῦ.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 2:2,καὶ,ἄφνω ἐκ τοῦ οὐρανοῦ ἦχος ὥσπερ φερομένης πνοῆς βιαίας καὶ ἐπλήρωσεν ὅλον τὸν οἶκον οὗ ἦσαν καθήμενοι
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 5:5,"ἀκούων δὲ ὁ Ἁνανίας τοὺς λόγους τούτους  πεσὼν ἐξέψυξεν, καὶ",φόβος μέγας ἐπὶ πάντας τοὺς ἀκούοντας.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 5:11,καὶ,φόβος μέγας ἐφʼ ὅλην τὴν ἐκκλησίαν καὶ ἐπὶ πάντας τοὺς ἀκούοντας ταῦτα.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 6:1,Ἐν δὲ ταῖς ἡμέραις ταύταις πληθυνόντων τῶν μαθητῶν,"γογγυσμὸς τῶν Ἑλληνιστῶν πρὸς τοὺς Ἑβραίους, ὅτι παρεθεωροῦντο ἐν τῇ διακονίᾳ τῇ καθημερινῇ αἱ χῆραι αὐτῶν."
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 7:29,ἔφυγεν δὲ Μωϋσῆς ἐν τῷ λόγῳ τούτῳ καὶ,"πάροικος ἐν γῇ Μαδιάμ, οὗ ἐγέννησεν υἱοὺς δύο."
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 7:31,"ὁ δὲ Μωϋσῆς ἰδὼν ἐθαύμαζεν τὸ ὅραμα, προσερχομένου δὲ αὐτοῦ κατανοῆσαι",φωνὴ κυρίου·
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 7:40,"γὰρ Μωϋσῆς οὗτος, ὃς ἐξήγαγεν ἡμᾶς ἐκ γῆς Αἰγύπτου, οὐκ οἴδαμεν τί",αὐτῷ.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 8:8,—,δὲ πολλὴ χαρὰ ἐν τῇ πόλει ἐκείνῃ.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 9:3,Ἐν δὲ τῷ πορεύεσθαι,"αὐτὸν ἐγγίζειν τῇ Δαμασκῷ, ἐξαίφνης τε αὐτὸν περιήστραψεν φῶς ἐκ τοῦ οὐρανοῦ"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 9:37,—,δὲ ἐν ταῖς ἡμέραις ἐκείναις ἀσθενήσασαν αὐτὴν ἀποθανεῖν· λούσαντες δὲ ἔθηκαν [αὐτὴν] ἐν  ὑπερῴῳ.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 10:10,—,δὲ πρόσπεινος καὶ ἤθελεν γεύσασθαι. παρασκευαζόντων δὲ αὐτῶν ἐγένετο ἐπʼ αὐτὸν ἔκστασις
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 10:10,ἐγένετο δὲ πρόσπεινος καὶ ἤθελεν γεύσασθαι. παρασκευαζόντων δὲ αὐτῶν,ἐπʼ αὐτὸν ἔκστασις
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 10:13,καὶ,"φωνὴ πρὸς αὐτόν· ἀναστάς, Πέτρε, θῦσον καὶ φάγε."
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 10:16,τοῦτο δὲ,ἐπὶ τρὶς καὶ εὐθὺς ἀνελήμφθη τὸ σκεῦος εἰς τὸν οὐρανόν.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 10:25,Ὡς δὲ,"τοῦ εἰσελθεῖν τὸν Πέτρον, συναντήσας αὐτῷ ὁ Κορνήλιος πεσὼν ἐπὶ τοὺς πόδας προσεκύνησεν."
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 11:10,τοῦτο δὲ,"ἐπὶ τρίς, καὶ ἀνεσπάσθη πάλιν ἅπαντα εἰς τὸν οὐρανόν."
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 11:26,καὶ εὑρὼν ἤγαγεν εἰς Ἀντιόχειαν.,δὲ αὐτοῖς καὶ ἐνιαυτὸν ὅλον συναχθῆναι ἐν τῇ ἐκκλησίᾳ καὶ διδάξαι ὄχλον ἱκανόν
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 11:28,"διὰ τοῦ πνεύματος λιμὸν μεγάλην μέλλειν ἔσεσθαι ἐφʼ ὅλην τὴν οἰκουμένην, ἥτις",ἐπὶ Κλαυδίου.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 12:18,Γενομένης δὲ ἡμέρας ἦν τάραχος οὐκ ὀλίγος ἐν τοῖς στρατιώταις τί ἄρα ὁ Πέτρος,.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 14:5,ὡς δὲ,"ὁρμὴ τῶν ἐθνῶν τε καὶ Ἰουδαίων σὺν τοῖς ἄρχουσιν αὐτῶν ὑβρίσαι καὶ λιθοβολῆσαι αὐτούς,"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 15:39,—,"δὲ παροξυσμὸς ὥστε ἀποχωρισθῆναι αὐτοὺς ἀπʼ ἀλλήλων, τόν τε Βαρναβᾶν παραλαβόντα τὸν Μᾶρκον ἐκπλεῦσαι εἰς Κύπρον,"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 16:26,ἄφνω δὲ σεισμὸς,μέγας ὥστε σαλευθῆναι τὰ θεμέλια τοῦ δεσμωτηρίου·  ἠνεῴχθησαν δὲ παραχρῆμα αἱ θύραι πᾶσαι
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 19:10,τοῦτο δὲ,"ἐπὶ ἔτη δύο, ὥστε πάντας τοὺς κατοικοῦντας τὴν Ἀσίαν ἀκοῦσαι τὸν λόγον τοῦ"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 19:34,"ἐπιγνόντες δὲ ὅτι Ἰουδαῖός ἐστιν, φωνὴ",μία ἐκ πάντων ὡς ἐπὶ ὥρας δύο κραζόντων· μεγάλη ἡ Ἄρτεμις Ἐφεσίων.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 20:3,"ποιήσας τε μῆνας τρεῖς· γενομένης ἐπιβουλῆς αὐτῷ ὑπὸ τῶν Ἰουδαίων μέλλοντι ἀνάγεσθαι εἰς τὴν Συρίαν,",γνώμης τοῦ ὑποστρέφειν διὰ Μακεδονίας.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 20:37,ἱκανὸς δὲ κλαυθμὸς,"πάντων καὶ ἐπιπεσόντες ἐπὶ τὸν τράχηλον τοῦ Παύλου κατεφίλουν αὐτόν,"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 21:1,Ὡς δὲ,"ἀναχθῆναι ἡμᾶς ἀποσπασθέντας ἀπʼ αὐτῶν, εὐθυδρομήσαντες ἤλθομεν εἰς τὴν Κῶ, τῇ δὲ ἑξῆς"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 21:5,ὅτε δὲ,"ἡμᾶς ἐξαρτίσαι τὰς ἡμέρας, ἐξελθόντες ἐπορευόμεθα προπεμπόντων ἡμᾶς πάντων σὺν γυναιξὶν καὶ τέκνοις"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 21:30,ἐκινήθη τε ἡ πόλις ὅλη καὶ,"συνδρομὴ τοῦ λαοῦ, καὶ ἐπιλαβόμενοι τοῦ Παύλου εἷλκον αὐτὸν ἔξω τοῦ ἱεροῦ καὶ εὐθέως ἐκλείσθησαν αἱ θύραι."
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 21:35,ὅτε δὲ,"ἐπὶ τοὺς ἀναβαθμούς, συνέβη βαστάζεσθαι αὐτὸν ὑπὸ τῶν στρατιωτῶν διὰ τὴν βίαν τοῦ ὄχλου,"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 23:7,τοῦτο δὲ αὐτοῦ εἰπόντος,στάσις τῶν Φαρισαίων καὶ Σαδδουκαίων καὶ ἐσχίσθη τὸ πλῆθος.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 23:9,—,"δὲ κραυγὴ μεγάλη, καὶ ἀναστάντες τινὲς τῶν γραμματέων τοῦ μέρους τῶν Φαρισαίων διεμάχοντο"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 27:27,Ὡς δὲ τεσσαρεσκαιδεκάτη νὺξ,"διαφερομένων ἡμῶν ἐν τῷ Ἀδρίᾳ, κατὰ μέσον τῆς νυκτὸς ὑπενόουν οἱ ναῦται προσάγειν τινὰ αὐτοῖς χώραν."
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 27:39,Ὅτε δὲ ἡμέρα,", τὴν γῆν οὐκ ἐπεγίνωσκον, κόλπον δέ τινα κατενόουν ἔχοντα αἰγιαλὸν εἰς ὃν ἐβουλεύοντο"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 27:42,Τῶν δὲ στρατιωτῶν βουλὴ,"ἵνα τοὺς δεσμώτας ἀποκτείνωσιν, μή τις ἐκκολυμβήσας διαφύγῃ."
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 27:44,"καὶ τοὺς λοιποὺς οὓς μὲν ἐπὶ σανίσιν, οὓς δὲ ἐπί τινων τῶν ἀπὸ τοῦ πλοίου. καὶ οὕτως",πάντας διασωθῆναι ἐπὶ τὴν γῆν.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Acts 28:8,—,"δὲ τὸν πατέρα τοῦ Ποπλίου πυρετοῖς καὶ δυσεντερίῳ συνεχόμενον κατακεῖσθαι, πρὸς ὃν ὁ"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Romans 7:13,Τὸ οὖν ἀγαθὸν ἐμοὶ,"θάνατος; μὴ γένοιτο· ἀλλʼ ἡ ἁμαρτία, ἵνα φανῇ ἁμαρτία, διὰ τοῦ ἀγαθοῦ μοι"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Romans 11:34,τίς γὰρ ἔγνω νοῦν κυρίου;           ἢ τίς σύμβουλος αὐτοῦ,""
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,1 Corinthians 15:45,οὕτως καὶ γέγραπται·,"ὁ πρῶτος ἄνθρωπος Ἀδὰμ εἰς ψυχὴν ζῶσαν, ὁ ἔσχατος Ἀδὰμ εἰς πνεῦμα ζῳοποιοῦν."
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,2 Corinthians 1:19,"ἐν ὑμῖν διʼ ἡμῶν κηρυχθείς, διʼ ἐμοῦ καὶ Σιλουανοῦ καὶ Τιμοθέου, οὐκ",ναὶ καὶ οὒ ἀλλὰ ναὶ ἐν αὐτῷ γέγονεν.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,1 Thessalonians 3:4,"καὶ γὰρ ὅτε πρὸς ὑμᾶς ἦμεν, προελέγομεν ὑμῖν ὅτι μέλλομεν θλίβεσθαι, καθὼς καὶ",καὶ οἴδατε.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,2 Timothy 3:9,"ἀλλʼ οὐ προκόψουσιν ἐπὶ πλεῖον· ἡ γὰρ ἄνοια αὐτῶν ἔκδηλος ἔσται πᾶσιν, ὡς καὶ ἡ ἐκείνων",.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,2 Timothy 3:11,"τοῖς διωγμοῖς, τοῖς παθήμασιν, οἷά μοι","ἐν Ἀντιοχείᾳ, ἐν Ἰκονίῳ, ἐν Λύστροις, οἵους διωγμοὺς ὑπήνεγκα καὶ ἐκ πάντων με ἐρρύσατο ὁ κύριος."
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Hebrews 2:2,εἰ γὰρ ὁ διʼ ἀγγέλων λαληθεὶς λόγος,"βέβαιος καὶ πᾶσα παράβασις καὶ παρακοὴ ἔλαβεν ἔνδικον μισθαποδοσίαν,"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Hebrews 5:9,καὶ τελειωθεὶς,"πᾶσιν τοῖς ὑπακούουσιν αὐτῷ αἴτιος σωτηρίας αἰωνίου,"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Hebrews 11:7,"οἴκου αὐτοῦ διʼ ἧς κατέκρινεν τὸν κόσμον, καὶ τῆς κατὰ πίστιν δικαιοσύνης",κληρονόμος.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 6:12,"Καὶ εἶδον ὅτε ἤνοιξεν τὴν σφραγῖδα τὴν ἕκτην, καὶ  σεισμὸς μέγας",καὶ ὁ ἥλιος ἐγένετο μέλας ὡς σάκκος τρίχινος καὶ ἡ σελήνη ὅλη ἐγένετο ὡς αἷμα
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 6:12,"Καὶ εἶδον ὅτε ἤνοιξεν τὴν σφραγῖδα τὴν ἕκτην, καὶ  σεισμὸς μέγας ἐγένετο καὶ ὁ ἥλιος",μέλας ὡς σάκκος τρίχινος καὶ ἡ σελήνη ὅλη ἐγένετο ὡς αἷμα
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 6:12,καὶ ὁ ἥλιος ἐγένετο μέλας ὡς σάκκος τρίχινος καὶ ἡ σελήνη ὅλη,ὡς αἷμα
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 8:1,"Καὶ ὅταν ἤνοιξεν τὴν σφραγῖδα τὴν ἑβδόμην,",σιγὴ ἐν τῷ οὐρανῷ ὡς ἡμιώριον.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 8:7,Καὶ ὁ πρῶτος  ἐσάλπισεν· καὶ,"χάλαζα καὶ πῦρ μεμιγμένα ἐν αἵματι καὶ ἐβλήθη εἰς τὴν γῆν, καὶ τὸ"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 8:8,"Καὶ ὁ δεύτερος ἄγγελος ἐσάλπισεν· καὶ ὡς ὄρος μέγα πυρὶ καιόμενον ἐβλήθη εἰς τὴν θάλασσαν, καὶ",τὸ τρίτον τῆς θαλάσσης αἷμα
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 8:11,"καὶ τὸ ὄνομα τοῦ ἀστέρος λέγεται ὁ Ἄψινθος, καὶ",τὸ τρίτον τῶν ὑδάτων εἰς ἄψινθον καὶ πολλοὶ τῶν ἀνθρώπων ἀπέθανον ἐκ τῶν ὑδάτων ὅτι ἐπικράνθησαν.  Καὶ
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 11:13,Καὶ ἐν ἐκείνῃ τῇ ὥρᾳ,σεισμὸς μέγας καὶ τὸ δέκατον τῆς πόλεως ἔπεσεν καὶ ἀπεκτάνθησαν ἐν τῷ σεισμῷ
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 11:15,Καὶ ὁ ἕβδομος ἄγγελος ἐσάλπισεν· καὶ ἐγένοντο φωναὶ μεγάλαι ἐν τῷ οὐρανῷ λέγοντες·,"ἡ βασιλεία τοῦ κόσμου τοῦ κυρίου ἡμῶν        καὶ τοῦ χριστοῦ αὐτοῦ,      καὶ βασιλεύσει"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 12:7,Καὶ,"πόλεμος ἐν τῷ οὐρανῷ, ὁ Μιχαὴλ καὶ οἱ ἄγγελοι αὐτοῦ τοῦ πολεμῆσαι μετὰ"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 12:10,καὶ ἤκουσα φωνὴν μεγάλην ἐν τῷ οὐρανῷ λέγουσαν·      ἄρτι,ἡ σωτηρία καὶ ἡ δύναμις        καὶ ἡ βασιλεία τοῦ θεοῦ ἡμῶν        καὶ ἡ
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 16:2,"Καὶ ἀπῆλθεν ὁ πρῶτος καὶ ἐξέχεεν τὴν φιάλην αὐτοῦ εἰς τὴν γῆν, καὶ",ἕλκος κακὸν καὶ πονηρὸν ἐπὶ τοὺς ἀνθρώπους τοὺς ἔχοντας τὸ χάραγμα τοῦ θηρίου
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 16:3,"Καὶ ὁ δεύτερος  ἐξέχεεν τὴν φιάλην αὐτοῦ εἰς τὴν θάλασσαν, καὶ","αἷμα ὡς νεκροῦ, καὶ πᾶσα ψυχὴ ζωῆς ἀπέθανεν τὰ ἐν τῇ θαλάσσῃ."
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 16:4,"Καὶ ὁ τρίτος  ἐξέχεεν τὴν φιάλην αὐτοῦ εἰς τοὺς ποταμοὺς καὶ  τὰς πηγὰς τῶν ὑδάτων, καὶ",αἷμα.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 16:10,"Καὶ ὁ πέμπτος  ἐξέχεεν τὴν φιάλην αὐτοῦ ἐπὶ τὸν θρόνον τοῦ θηρίου, καὶ","ἡ βασιλεία αὐτοῦ ἐσκοτωμένη, καὶ ἐμασῶντο τὰς γλώσσας αὐτῶν ἐκ τοῦ πόνου,"
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 16:18,καὶ ἐγένοντο ἀστραπαὶ καὶ φωναὶ καὶ βρονταὶ καὶ σεισμὸς,"μέγας, οἷος οὐκ ἐγένετο ἀφʼ οὗ ἄνθρωπος ἐγένετο ἐπὶ τῆς γῆς τηλικοῦτος σεισμὸς οὕτως μέγας."
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 16:18,"καὶ ἐγένοντο ἀστραπαὶ καὶ φωναὶ καὶ βρονταὶ καὶ σεισμὸς ἐγένετο μέγας, οἷος οὐκ",ἀφʼ οὗ ἄνθρωπος ἐγένετο ἐπὶ τῆς γῆς τηλικοῦτος σεισμὸς οὕτως μέγας.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 16:18,"καὶ ἐγένοντο ἀστραπαὶ καὶ φωναὶ καὶ βρονταὶ καὶ σεισμὸς ἐγένετο μέγας, οἷος οὐκ ἐγένετο ἀφʼ οὗ ἄνθρωπος",ἐπὶ τῆς γῆς τηλικοῦτος σεισμὸς οὕτως μέγας.
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 16:19,καὶ,ἡ πόλις ἡ μεγάλη εἰς τρία μέρη καὶ αἱ πόλεις  τῶν ἐθνῶν ἔπεσαν
ἐγένετο,γίνομαι,aorist,middle,indicative,third person,singular,Revelation 18:2,"καὶ ἔκραξεν ἐν ἰσχυρᾷ φωνῇ λέγων·      ἔπεσεν ἔπεσεν Βαβυλὼν ἡ μεγάλη, καὶ",κατοικητήριον δαιμονίων καὶ φυλακὴ παντὸς πνεύματος ἀκαθάρτου καὶ φυλακὴ παντὸς ὀρνέου ἀκαθάρτου [καὶ
ἐγένεσθε,γίνομαι,aorist,middle,indicative,second person,plural,Luke 16:11,εἰ οὖν ἐν τῷ ἀδίκῳ μαμωνᾷ πιστοὶ οὐκ,", τὸ ἀληθινὸν τίς ὑμῖν πιστεύσει;"
ἐγένεσθε,γίνομαι,aorist,middle,indicative,second person,plural,Luke 16:12,καὶ εἰ ἐν τῷ ἀλλοτρίῳ πιστοὶ οὐκ,", τὸ ὑμέτερον τίς ὑμῖν δώσει;"
