Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
πιστεύητε,πιστεύω,present,active,subjunctive,second person,—,—,plural,John 10:38,"εἰ δὲ ποιῶ, κἂν ἐμοὶ μὴ",", τοῖς ἔργοις πιστεύετε, ἵνα γνῶτε καὶ γινώσκητε ὅτι ἐν ἐμοὶ ὁ πατὴρ κἀγὼ ἐν τῷ πατρί."
πιστεύετε,πιστεύω,present,active,imperative,second person,—,—,plural,John 10:38,"εἰ δὲ ποιῶ, κἂν ἐμοὶ μὴ πιστεύητε, τοῖς ἔργοις",", ἵνα γνῶτε καὶ γινώσκητε ὅτι ἐν ἐμοὶ ὁ πατὴρ κἀγὼ ἐν τῷ πατρί."
ἐπίστευσαν,πιστεύω,aorist,active,indicative,third person,—,—,plural,John 10:42,καὶ πολλοὶ,εἰς αὐτὸν ἐκεῖ.
πιστεύσητε,πιστεύω,aorist,active,subjunctive,second person,—,—,plural,John 11:15,καὶ χαίρω διʼ ὑμᾶς ἵνα,", ὅτι οὐκ ἤμην ἐκεῖ· ἀλλʼ ἄγωμεν πρὸς αὐτόν."
πιστεύων,πιστεύω,present,active,participle,—,masculine,nominative,singular,John 11:25,εἶπεν  αὐτῇ ὁ Ἰησοῦς· ἐγώ εἰμι ἡ ἀνάστασις καὶ ἡ ζωή· ὁ,"εἰς ἐμὲ κἂν ἀποθάνῃ ζήσεται,"
πιστεύων,πιστεύω,present,active,participle,—,masculine,nominative,singular,John 11:26,καὶ πᾶς ὁ ζῶν καὶ,εἰς ἐμὲ οὐ μὴ ἀποθάνῃ εἰς τὸν αἰῶνα. πιστεύεις τοῦτο;
πιστεύεις,πιστεύω,present,active,indicative,second person,—,—,singular,John 11:26,καὶ πᾶς ὁ ζῶν καὶ πιστεύων εἰς ἐμὲ οὐ μὴ ἀποθάνῃ εἰς τὸν αἰῶνα.,τοῦτο;
πεπίστευκα,πιστεύω,perfect,active,indicative,first person,—,—,singular,John 11:27,"λέγει αὐτῷ· ναὶ κύριε , ἐγὼ",ὅτι σὺ εἶ ὁ χριστὸς ὁ υἱὸς τοῦ θεοῦ ὁ εἰς τὸν κόσμον ἐρχόμενος.
πιστεύσῃς,πιστεύω,aorist,active,subjunctive,second person,—,—,singular,John 11:40,λέγει αὐτῇ ὁ Ἰησοῦς· οὐκ εἶπόν σοι ὅτι ἐὰν,ὄψῃ τὴν δόξαν τοῦ θεοῦ;
πιστεύσωσιν,πιστεύω,aorist,active,subjunctive,third person,—,—,plural,John 11:42,"ἐγὼ δὲ ᾔδειν ὅτι πάντοτέ μου ἀκούεις, ἀλλὰ διὰ τὸν ὄχλον τὸν περιεστῶτα εἶπον, ἵνα",ὅτι σύ με ἀπέστειλας.
ἐπίστευσαν,πιστεύω,aorist,active,indicative,third person,—,—,plural,John 11:45,Πολλοὶ οὖν ἐκ τῶν Ἰουδαίων οἱ ἐλθόντες πρὸς τὴν Μαριὰμ καὶ θεασάμενοι ἃ ἐποίησεν,εἰς αὐτόν·
πιστεύσουσιν,πιστεύω,future,active,indicative,third person,—,—,plural,John 11:48,"ἐὰν ἀφῶμεν αὐτὸν οὕτως, πάντες","εἰς αὐτόν, καὶ ἐλεύσονται οἱ Ῥωμαῖοι καὶ ἀροῦσιν ἡμῶν καὶ τὸν τόπον καὶ τὸ ἔθνος."
ἐπίστευον,πιστεύω,imperfect,active,indicative,third person,—,—,plural,John 12:11,ὅτι πολλοὶ διʼ αὐτὸν ὑπῆγον τῶν Ἰουδαίων καὶ,εἰς τὸν Ἰησοῦν.
πιστεύετε,πιστεύω,present,active,imperative,second person,—,—,plural,John 12:36,"ὡς τὸ φῶς ἔχετε,","εἰς τὸ φῶς, ἵνα υἱοὶ φωτὸς γένησθε. ταῦτα ἐλάλησεν  Ἰησοῦς, καὶ ἀπελθὼν ἐκρύβη ἀπʼ αὐτῶν."
ἐπίστευον,πιστεύω,imperfect,active,indicative,third person,—,—,plural,John 12:37,Τοσαῦτα δὲ αὐτοῦ σημεῖα πεποιηκότος ἔμπροσθεν αὐτῶν οὐκ,"εἰς αὐτόν,"
ἐπίστευσεν,πιστεύω,aorist,active,indicative,third person,—,—,singular,John 12:38,"ἵνα ὁ λόγος Ἠσαΐου τοῦ προφήτου πληρωθῇ ὃν εἶπεν·        κύριε, τίς",τῇ ἀκοῇ ἡμῶν;           καὶ ὁ βραχίων κυρίου τίνι ἀπεκαλύφθη;
πιστεύειν,πιστεύω,present,active,infinitive,—,—,—,—,John 12:39,διὰ τοῦτο οὐκ ἠδύναντο,", ὅτι πάλιν εἶπεν Ἠσαΐας·"
ἐπίστευσαν,πιστεύω,aorist,active,indicative,third person,—,—,plural,John 12:42,ὅμως μέντοι καὶ ἐκ τῶν ἀρχόντων πολλοὶ,"εἰς αὐτόν, ἀλλὰ διὰ τοὺς Φαρισαίους οὐχ ὡμολόγουν ἵνα μὴ ἀποσυνάγωγοι γένωνται·"
πιστεύων,πιστεύω,present,active,participle,—,masculine,nominative,singular,John 12:44,Ἰησοῦς δὲ ἔκραξεν καὶ εἶπεν· ὁ,"εἰς ἐμὲ οὐ πιστεύει εἰς ἐμὲ ἀλλʼ εἰς τὸν πέμψαντά με,"
πιστεύει,πιστεύω,present,active,indicative,third person,—,—,singular,John 12:44,Ἰησοῦς δὲ ἔκραξεν καὶ εἶπεν· ὁ πιστεύων εἰς ἐμὲ οὐ,"εἰς ἐμὲ ἀλλʼ εἰς τὸν πέμψαντά με,"
πιστεύων,πιστεύω,present,active,participle,—,masculine,nominative,singular,John 12:46,"ἐγὼ φῶς εἰς τὸν κόσμον ἐλήλυθα, ἵνα πᾶς ὁ",εἰς ἐμὲ ἐν τῇ σκοτίᾳ μὴ μείνῃ.
πιστεύσητε,πιστεύω,aorist,active,subjunctive,second person,—,—,plural,John 13:19,"ἀπʼ ἄρτι λέγω ὑμῖν πρὸ τοῦ γενέσθαι, ἵνα",ὅταν γένηται ὅτι ἐγώ εἰμι.
πιστεύετε,πιστεύω,present,active,"indicative, imperative",second person,—,—,plural,John 14:1,Μὴ ταρασσέσθω ὑμῶν ἡ καρδία·,εἰς τὸν θεὸν καὶ εἰς ἐμὲ πιστεύετε.
πιστεύετε,πιστεύω,present,active,"indicative, imperative",second person,—,—,plural,John 14:1,Μὴ ταρασσέσθω ὑμῶν ἡ καρδία· πιστεύετε εἰς τὸν θεὸν καὶ εἰς ἐμὲ,.
πιστεύεις,πιστεύω,present,active,indicative,second person,—,—,singular,John 14:10,οὐ,ὅτι ἐγὼ ἐν τῷ πατρὶ καὶ ὁ πατὴρ ἐν ἐμοί ἐστιν; τὰ ῥήματα
πιστεύετέ,πιστεύω,present,active,imperative,second person,—,—,plural,John 14:11,—,μοι ὅτι ἐγὼ ἐν τῷ πατρὶ καὶ ὁ πατὴρ ἐν ἐμοί· εἰ δὲ
πιστεύετε,πιστεύω,present,active,imperative,second person,—,—,plural,John 14:11,"καὶ ὁ πατὴρ ἐν ἐμοί· εἰ δὲ μή, διὰ τὰ ἔργα αὐτὰ",.
πιστεύων,πιστεύω,present,active,participle,—,masculine,nominative,singular,John 14:12,"Ἀμὴν ἀμὴν λέγω ὑμῖν, ὁ",εἰς ἐμὲ τὰ ἔργα ἃ ἐγὼ ποιῶ κἀκεῖνος ποιήσει καὶ μείζονα τούτων ποιήσει
πιστεύσητε,πιστεύω,aorist,active,subjunctive,second person,—,—,plural,John 14:29,"καὶ νῦν εἴρηκα ὑμῖν πρὶν γενέσθαι, ἵνα ὅταν γένηται",.
πιστεύουσιν,πιστεύω,present,active,indicative,third person,—,—,plural,John 16:9,"περὶ ἁμαρτίας μέν, ὅτι οὐ",εἰς ἐμέ·
πεπιστεύκατε,πιστεύω,perfect,active,indicative,second person,—,—,plural,John 16:27,"αὐτὸς γὰρ ὁ πατὴρ φιλεῖ ὑμᾶς, ὅτι ὑμεῖς ἐμὲ πεφιλήκατε καὶ",ὅτι ἐγὼ παρὰ [τοῦ] θεοῦ ἐξῆλθον.
πιστεύομεν,πιστεύω,present,active,indicative,first person,—,—,plural,John 16:30,νῦν οἴδαμεν ὅτι οἶδας πάντα καὶ οὐ χρείαν ἔχεις ἵνα τίς σε ἐρωτᾷ· ἐν τούτῳ,ὅτι ἀπὸ θεοῦ ἐξῆλθες.
πιστεύετε,πιστεύω,present,active,indicative,second person,—,—,plural,John 16:31,ἀπεκρίθη αὐτοῖς  Ἰησοῦς· ἄρτι,;
ἐπίστευσαν,πιστεύω,aorist,active,indicative,third person,—,—,plural,John 17:8,"αὐτοῖς, καὶ αὐτοὶ ἔλαβον καὶ ἔγνωσαν ἀληθῶς ὅτι παρὰ σοῦ ἐξῆλθον, καὶ",ὅτι σύ με ἀπέστειλας.
πιστευόντων,πιστεύω,present,active,participle,—,masculine,genitive,plural,John 17:20,"Οὐ περὶ τούτων δὲ ἐρωτῶ μόνον, ἀλλὰ καὶ περὶ τῶν","διὰ τοῦ λόγου αὐτῶν εἰς ἐμέ,"
πιστεύῃ,πιστεύω,present,active,subjunctive,third person,—,—,singular,John 17:21,"κἀγὼ ἐν σοί, ἵνα καὶ αὐτοὶ ἐν ἡμῖν  ὦσιν, ἵνα ὁ κόσμος",ὅτι σύ με ἀπέστειλας.
πιστεύσητε,πιστεύω,aorist,active,subjunctive,second person,—,—,plural,John 19:35,"ἐστιν ἡ μαρτυρία, καὶ ἐκεῖνος οἶδεν ὅτι ἀληθῆ λέγει, ἵνα καὶ ὑμεῖς",.
ἐπίστευσεν,πιστεύω,aorist,active,indicative,third person,—,—,singular,John 20:8,τότε οὖν εἰσῆλθεν καὶ ὁ ἄλλος μαθητὴς ὁ ἐλθὼν πρῶτος εἰς τὸ μνημεῖον καὶ εἶδεν καὶ,·
πιστεύσω,πιστεύω,future,active,indicative,first person,—,—,singular,John 20:25,"ἥλων καὶ βάλω μου τὴν χεῖρα εἰς τὴν πλευρὰν αὐτοῦ, οὐ μὴ",.
πεπίστευκας,πιστεύω,perfect,active,indicative,second person,—,—,singular,John 20:29,λέγει αὐτῷ ὁ Ἰησοῦς· ὅτι ἑώρακάς με,; μακάριοι οἱ μὴ ἰδόντες  καὶ πιστεύσαντες.
πιστεύσαντες,πιστεύω,aorist,active,participle,—,masculine,nominative,plural,John 20:29,λέγει αὐτῷ ὁ Ἰησοῦς· ὅτι ἑώρακάς με πεπίστευκας; μακάριοι οἱ μὴ ἰδόντες  καὶ,.
πιστεύσητε,πιστεύω,aorist,active,subjunctive,second person,—,—,plural,John 20:31,ταῦτα δὲ γέγραπται ἵνα,"ὅτι Ἰησοῦς ἐστιν ὁ χριστὸς ὁ υἱὸς τοῦ θεοῦ, καὶ ἵνα πιστεύοντες ζωὴν"
πιστεύοντες,πιστεύω,present,active,participle,—,masculine,nominative,plural,John 20:31,"ταῦτα δὲ γέγραπται ἵνα πιστεύσητε ὅτι Ἰησοῦς ἐστιν ὁ χριστὸς ὁ υἱὸς τοῦ θεοῦ, καὶ ἵνα",ζωὴν  ἔχητε ἐν τῷ ὀνόματι αὐτοῦ.
πιστεύοντες,πιστεύω,present,active,participle,—,masculine,nominative,plural,Acts 2:44,πάντες δὲ οἱ,ἦσαν ἐπὶ τὸ αὐτὸ καὶ εἶχον ἅπαντα κοινὰ
ἐπίστευσαν,πιστεύω,aorist,active,indicative,third person,—,—,plural,Acts 4:4,πολλοὶ δὲ τῶν ἀκουσάντων τὸν λόγον,καὶ ἐγενήθη [ὁ] ἀριθμὸς τῶν ἀνδρῶν [ὡς] χιλιάδες πέντε.
πιστευσάντων,πιστεύω,aorist,active,participle,—,masculine,genitive,plural,Acts 4:32,Τοῦ δὲ πλήθους τῶν,"ἦν  καρδία καὶ  ψυχὴ μία , καὶ οὐδὲ εἷς τι τῶν ὑπαρχόντων αὐτῷ ἔλεγεν"
πιστεύοντες,πιστεύω,present,active,participle,—,masculine,nominative,plural,Acts 5:14,μᾶλλον δὲ προσετίθεντο,"τῷ κυρίῳ, πλήθη ἀνδρῶν τε καὶ γυναικῶν,"
ἐπίστευσαν,πιστεύω,aorist,active,indicative,third person,—,—,plural,Acts 8:12,ὅτε δὲ,τῷ Φιλίππῳ εὐαγγελιζομένῳ περὶ τῆς βασιλείας τοῦ θεοῦ καὶ τοῦ ὀνόματος Ἰησοῦ Χριστοῦ
ἐπίστευσεν,πιστεύω,aorist,active,indicative,third person,—,—,singular,Acts 8:13,ὁ δὲ Σίμων καὶ αὐτὸς,"καὶ βαπτισθεὶς ἦν προσκαρτερῶν τῷ Φιλίππῳ, θεωρῶν τε σημεῖα καὶ δυνάμεις μεγάλας γινομένας ἐξίστατο."
πιστεύοντες,πιστεύω,present,active,participle,—,masculine,nominative,plural,Acts 9:26,"Παραγενόμενος δὲ εἰς Ἰερουσαλὴμ ἐπείραζεν κολλᾶσθαι τοῖς μαθηταῖς, καὶ πάντες ἐφοβοῦντο αὐτὸν μὴ",ὅτι ἐστὶν μαθητής.
ἐπίστευσαν,πιστεύω,aorist,active,indicative,third person,—,—,plural,Acts 9:42,γνωστὸν δὲ ἐγένετο καθʼ ὅλης τῆς Ἰόππης καὶ,πολλοὶ ἐπὶ τὸν κύριον.
πιστεύοντα,πιστεύω,present,active,participle,—,masculine,accusative,singular,Acts 10:43,τούτῳ πάντες οἱ προφῆται μαρτυροῦσιν ἄφεσιν ἁμαρτιῶν λαβεῖν διὰ τοῦ ὀνόματος αὐτοῦ πάντα τὸν,εἰς αὐτόν.
πιστεύσασιν,πιστεύω,aorist,active,participle,—,masculine,dative,plural,Acts 11:17,εἰ οὖν τὴν ἴσην δωρεὰν ἔδωκεν αὐτοῖς ὁ θεὸς ὡς καὶ ἡμῖν,"ἐπὶ τὸν κύριον Ἰησοῦν Χριστόν, ἐγὼ τίς ἤμην δυνατὸς κωλῦσαι τὸν θεόν;"
πιστεύσας,πιστεύω,aorist,active,participle,—,masculine,nominative,singular,Acts 11:21,"καὶ ἦν χεὶρ κυρίου μετʼ αὐτῶν, πολύς τε ἀριθμὸς ὁ",ἐπέστρεψεν ἐπὶ τὸν κύριον.
ἐπίστευσεν,πιστεύω,aorist,active,indicative,third person,—,—,singular,Acts 13:12,τότε ἰδὼν ὁ ἀνθύπατος τὸ γεγονὸς,ἐκπλησσόμενος ἐπὶ τῇ διδαχῇ τοῦ κυρίου.
πιστεύων,πιστεύω,present,active,participle,—,masculine,nominative,singular,Acts 13:39,ἐν τούτῳ  πᾶς ὁ,δικαιοῦται.
πιστεύσητε,πιστεύω,aorist,active,subjunctive,second person,—,—,plural,Acts 13:41,"ὅτι ἔργον ἐργάζομαι ἐγὼ ἐν ταῖς ἡμέραις ὑμῶν,        ἔργον ὃ οὐ μὴ",ἐάν τις ἐκδιηγῆται ὑμῖν.
ἐπίστευσαν,πιστεύω,aorist,active,indicative,third person,—,—,plural,Acts 13:48,Ἀκούοντα δὲ τὰ ἔθνη ἔχαιρον καὶ ἐδόξαζον τὸν λόγον τοῦ κυρίου καὶ,ὅσοι ἦσαν τεταγμένοι εἰς ζωὴν αἰώνιον·
πιστεῦσαι,πιστεύω,aorist,active,infinitive,—,—,—,—,Acts 14:1,Ἐγένετο δὲ ἐν Ἰκονίῳ κατὰ τὸ αὐτὸ εἰσελθεῖν αὐτοὺς εἰς τὴν συναγωγὴν τῶν Ἰουδαίων καὶ λαλῆσαι οὕτως  ὥστε,Ἰουδαίων τε καὶ Ἑλλήνων πολὺ πλῆθος.
πεπιστεύκεισαν,πιστεύω,pluperfect,active,indicative,third person,—,—,plural,Acts 14:23,"χειροτονήσαντες δὲ αὐτοῖς κατʼ ἐκκλησίαν πρεσβυτέρους, προσευξάμενοι μετὰ νηστειῶν παρέθεντο αὐτοὺς τῷ κυρίῳ εἰς ὃν",.
πεπιστευκότες,πιστεύω,perfect,active,participle,—,masculine,nominative,plural,Acts 15:5,Ἐξανέστησαν δέ τινες τῶν ἀπὸ τῆς αἱρέσεως τῶν Φαρισαίων,λέγοντες ὅτι δεῖ περιτέμνειν αὐτοὺς παραγγέλλειν τε τηρεῖν τὸν νόμον Μωϋσέως.
πιστεῦσαι,πιστεύω,aorist,active,infinitive,—,—,—,—,Acts 15:7,διὰ τοῦ στόματός μου ἀκοῦσαι τὰ ἔθνη τὸν λόγον τοῦ εὐαγγελίου καὶ,.
πιστεύομεν,πιστεύω,present,active,indicative,first person,—,—,plural,Acts 15:11,ἀλλὰ διὰ τῆς χάριτος τοῦ κυρίου Ἰησοῦ,σωθῆναι καθʼ ὃν τρόπον κἀκεῖνοι.
πίστευσον,πιστεύω,aorist,active,imperative,second person,—,—,singular,Acts 16:31,οἱ δὲ εἶπαν·,ἐπὶ τὸν κύριον Ἰησοῦν  καὶ σωθήσῃ σὺ καὶ ὁ οἶκός σου.
πεπιστευκὼς,πιστεύω,perfect,active,participle,—,masculine,nominative,singular,Acts 16:34,ἀναγαγών τε αὐτοὺς εἰς τὸν οἶκον παρέθηκεν τράπεζαν καὶ ἠγαλλιάσατο πανοικεὶ,τῷ θεῷ.
ἐπίστευσαν,πιστεύω,aorist,active,indicative,third person,—,—,plural,Acts 17:12,πολλοὶ μὲν οὖν ἐξ αὐτῶν,καὶ τῶν Ἑλληνίδων γυναικῶν τῶν εὐσχημόνων καὶ ἀνδρῶν οὐκ ὀλίγοι.
ἐπίστευσαν,πιστεύω,aorist,active,indicative,third person,—,—,plural,Acts 17:34,τινὲς δὲ ἄνδρες κολληθέντες αὐτῷ,", ἐν οἷς καὶ Διονύσιος ὁ Ἀρεοπαγίτης καὶ γυνὴ ὀνόματι Δάμαρις καὶ ἕτεροι σὺν αὐτοῖς."
ἐπίστευσεν,πιστεύω,aorist,active,indicative,third person,—,—,singular,Acts 18:8,Κρίσπος δὲ ὁ ἀρχισυνάγωγος,"τῷ κυρίῳ σὺν ὅλῳ τῷ οἴκῳ αὐτοῦ, καὶ πολλοὶ τῶν Κορινθίων ἀκούοντες ἐπίστευον  καὶ ἐβαπτίζοντο."
ἐπίστευον,πιστεύω,imperfect,active,indicative,third person,—,—,plural,Acts 18:8,"Κρίσπος δὲ ὁ ἀρχισυνάγωγος ἐπίστευσεν τῷ κυρίῳ σὺν ὅλῳ τῷ οἴκῳ αὐτοῦ, καὶ πολλοὶ τῶν Κορινθίων ἀκούοντες",καὶ ἐβαπτίζοντο.
πεπιστευκόσιν,πιστεύω,perfect,active,participle,—,masculine,dative,plural,Acts 18:27,"οἱ ἀδελφοὶ ἔγραψαν τοῖς μαθηταῖς ἀποδέξασθαι αὐτόν, ὃς παραγενόμενος συνεβάλετο πολὺ τοῖς",διὰ τῆς χάριτος·
πιστεύσαντες,πιστεύω,aorist,active,participle,—,masculine,nominative,plural,Acts 19:2,εἶπέν τε πρὸς αὐτούς·  εἰ πνεῦμα ἅγιον ἐλάβετε,; οἱ δὲ πρὸς αὐτόν· ἀλλʼ οὐδʼ εἰ πνεῦμα ἅγιον ἔστιν ἠκούσαμεν.
πιστεύσωσιν,πιστεύω,aorist,active,subjunctive,third person,—,—,plural,Acts 19:4,εἶπεν δὲ Παῦλος· Ἰωάννης ἐβάπτισεν βάπτισμα μετανοίας τῷ λαῷ λέγων εἰς τὸν ἐρχόμενον μετʼ αὐτὸν ἵνα,", τοῦτʼ ἔστιν εἰς τὸν Ἰησοῦν."
πεπιστευκότων,πιστεύω,perfect,active,participle,—,masculine,genitive,plural,Acts 19:18,Πολλοί τε τῶν,ἤρχοντο ἐξομολογούμενοι καὶ ἀναγγέλλοντες τὰς πράξεις αὐτῶν.
πεπιστευκότων,πιστεύω,perfect,active,participle,—,masculine,genitive,plural,Acts 21:20,"Οἱ δὲ ἀκούσαντες ἐδόξαζον τὸν θεὸν εἶπόν τε αὐτῷ· θεωρεῖς, ἀδελφέ, πόσαι μυριάδες εἰσὶν ἐν τοῖς Ἰουδαίοις τῶν",καὶ πάντες  ζηλωταὶ τοῦ νόμου ὑπάρχουσιν·
πεπιστευκότων,πιστεύω,perfect,active,participle,—,"neuter, masculine",genitive,plural,Acts 21:25,περὶ δὲ τῶν,ἐθνῶν ἡμεῖς ἐπεστείλαμεν κρίναντες φυλάσσεσθαι αὐτοὺς τό τε εἰδωλόθυτον καὶ αἷμα καὶ πνικτὸν καὶ πορνείαν.
πιστεύοντας,πιστεύω,present,active,participle,—,masculine,accusative,plural,Acts 22:19,"κἀγὼ εἶπον· κύριε, αὐτοὶ ἐπίστανται ὅτι ἐγὼ ἤμην φυλακίζων καὶ δέρων κατὰ τὰς συναγωγὰς τοὺς","ἐπὶ σέ,"
πιστεύων,πιστεύω,present,active,participle,—,masculine,nominative,singular,Acts 24:14,"ὁμολογῶ δὲ τοῦτό σοι ὅτι κατὰ τὴν ὁδὸν ἣν λέγουσιν αἵρεσιν, οὕτως λατρεύω τῷ πατρῴῳ θεῷ","πᾶσιν τοῖς κατὰ τὸν νόμον καὶ τοῖς ἐν τοῖς προφήταις γεγραμμένοις,"
πιστεύεις,πιστεύω,present,active,indicative,second person,—,—,singular,Acts 26:27,—,", βασιλεῦ Ἀγρίππα, τοῖς προφήταις; οἶδα ὅτι πιστεύεις."
πιστεύεις,πιστεύω,present,active,indicative,second person,—,—,singular,Acts 26:27,"πιστεύεις, βασιλεῦ Ἀγρίππα, τοῖς προφήταις; οἶδα ὅτι",.
πιστεύω,πιστεύω,present,active,indicative,first person,—,—,singular,Acts 27:25,"διὸ εὐθυμεῖτε, ἄνδρες·",γὰρ τῷ θεῷ ὅτι οὕτως ἔσται καθʼ ὃν τρόπον λελάληταί μοι.
πιστεύοντι,πιστεύω,present,active,participle,—,masculine,dative,singular,Romans 1:16,"Οὐ γὰρ ἐπαισχύνομαι τὸ εὐαγγέλιον, δύναμις γὰρ θεοῦ ἐστιν εἰς σωτηρίαν παντὶ τῷ",", Ἰουδαίῳ τε πρῶτον καὶ Ἕλληνι."
ἐπιστεύθησαν,πιστεύω,aorist,passive,indicative,third person,—,—,plural,Romans 3:2,πολὺ κατὰ πάντα τρόπον. πρῶτον μὲν [γὰρ] ὅτι,τὰ λόγια τοῦ θεοῦ.
πιστεύοντας,πιστεύω,present,active,participle,—,masculine,accusative,plural,Romans 3:22,δικαιοσύνη δὲ θεοῦ διὰ πίστεως Ἰησοῦ Χριστοῦ εἰς πάντας τοὺς,". οὐ γάρ ἐστιν διαστολή,"
ἐπίστευσεν,πιστεύω,aorist,active,indicative,third person,—,—,singular,Romans 4:3,τί γὰρ ἡ γραφὴ λέγει;,δὲ Ἀβραὰμ τῷ θεῷ καὶ ἐλογίσθη αὐτῷ εἰς δικαιοσύνην.
πιστεύοντι,πιστεύω,present,active,participle,—,masculine,dative,singular,Romans 4:5,τῷ δὲ μὴ ἐργαζομένῳ,δὲ ἐπὶ τὸν δικαιοῦντα τὸν ἀσεβῆ λογίζεται ἡ πίστις αὐτοῦ εἰς δικαιοσύνην·
πιστευόντων,πιστεύω,present,active,participle,—,masculine,genitive,plural,Romans 4:11,"πίστεως τῆς ἐν τῇ ἀκροβυστίᾳ, εἰς τὸ εἶναι αὐτὸν πατέρα πάντων τῶν","διʼ ἀκροβυστίας, εἰς τὸ λογισθῆναι [καὶ] αὐτοῖς [τὴν] δικαιοσύνην,"
ἐπίστευσεν,πιστεύω,aorist,active,indicative,third person,—,—,singular,Romans 4:17,"καθὼς γέγραπται ὅτι πατέρα πολλῶν ἐθνῶν τέθεικά σε, κατέναντι οὗ",θεοῦ τοῦ ζῳοποιοῦντος τοὺς νεκροὺς καὶ καλοῦντος τὰ μὴ ὄντα ὡς ὄντα.
ἐπίστευσεν,πιστεύω,aorist,active,indicative,third person,—,—,singular,Romans 4:18,Ὃς παρʼ ἐλπίδα ἐπʼ ἐλπίδι,"εἰς τὸ γενέσθαι αὐτὸν πατέρα πολλῶν ἐθνῶν κατὰ τὸ εἰρημένον· οὕτως ἔσται τὸ σπέρμα σου,"
πιστεύουσιν,πιστεύω,present,active,participle,—,masculine,dative,plural,Romans 4:24,"ἀλλὰ καὶ διʼ ἡμᾶς, οἷς μέλλει λογίζεσθαι, τοῖς","ἐπὶ τὸν ἐγείραντα Ἰησοῦν τὸν κύριον ἡμῶν ἐκ νεκρῶν,"
πιστεύομεν,πιστεύω,present,active,indicative,first person,—,—,plural,Romans 6:8,"εἰ δὲ ἀπεθάνομεν σὺν Χριστῷ,","ὅτι καὶ συζήσομεν αὐτῷ,"
πιστεύων,πιστεύω,present,active,participle,—,masculine,nominative,singular,Romans 9:33,"καθὼς γέγραπται·      ἰδοὺ τίθημι ἐν Σιὼν λίθον προσκόμματος καὶ πέτραν σκανδάλου,        καὶ  ὁ",ἐπʼ αὐτῷ οὐ καταισχυνθήσεται.
πιστεύοντι,πιστεύω,present,active,participle,—,masculine,dative,singular,Romans 10:4,τέλος γὰρ νόμου Χριστὸς εἰς δικαιοσύνην παντὶ τῷ,.
πιστεύσῃς,πιστεύω,aorist,active,subjunctive,second person,—,—,singular,Romans 10:9,ὅτι ἐὰν ὁμολογήσῃς ἐν τῷ στόματί σου κύριον Ἰησοῦν καὶ,"ἐν τῇ καρδίᾳ σου ὅτι ὁ θεὸς αὐτὸν ἤγειρεν ἐκ νεκρῶν, σωθήσῃ·"
πιστεύεται,πιστεύω,present,passive,indicative,third person,—,—,singular,Romans 10:10,καρδίᾳ γὰρ,"εἰς δικαιοσύνην, στόματι δὲ ὁμολογεῖται εἰς σωτηρίαν."
πιστεύων,πιστεύω,present,active,participle,—,masculine,nominative,singular,Romans 10:11,λέγει γὰρ ἡ γραφή· πᾶς ὁ,ἐπʼ αὐτῷ οὐ καταισχυνθήσεται.
ἐπίστευσαν,πιστεύω,aorist,active,indicative,third person,—,—,plural,Romans 10:14,Πῶς οὖν ἐπικαλέσωνται εἰς ὃν οὐκ,; πῶς δὲ πιστεύσωσιν οὗ οὐκ ἤκουσαν; πῶς δὲ ἀκούσωσιν χωρὶς κηρύσσοντος;
πιστεύσωσιν,πιστεύω,aorist,active,subjunctive,third person,—,—,plural,Romans 10:14,Πῶς οὖν ἐπικαλέσωνται εἰς ὃν οὐκ ἐπίστευσαν; πῶς δὲ,οὗ οὐκ ἤκουσαν; πῶς δὲ ἀκούσωσιν χωρὶς κηρύσσοντος;
ἐπίστευσεν,πιστεύω,aorist,active,indicative,third person,—,—,singular,Romans 10:16,"Ἀλλʼ οὐ πάντες ὑπήκουσαν τῷ εὐαγγελίῳ. Ἠσαΐας γὰρ λέγει· κύριε, τίς",τῇ ἀκοῇ ἡμῶν;
ἐπιστεύσαμεν,πιστεύω,aorist,active,indicative,first person,—,—,plural,Romans 13:11,"ὑμᾶς ἐξ ὕπνου ἐγερθῆναι, νῦν γὰρ ἐγγύτερον ἡμῶν ἡ σωτηρία ἢ ὅτε",.
πιστεύει,πιστεύω,present,active,indicative,third person,—,—,singular,Romans 14:2,ὃς μὲν,"φαγεῖν πάντα, ὁ δὲ ἀσθενῶν λάχανα ἐσθίει."
πιστεύειν,πιστεύω,present,active,infinitive,—,—,—,—,Romans 15:13,Ὁ δὲ θεὸς τῆς ἐλπίδος πληρώσαι ὑμᾶς πάσης χαρᾶς καὶ εἰρήνης ἐν τῷ,", εἰς τὸ περισσεύειν ὑμᾶς ἐν τῇ ἐλπίδι ἐν δυνάμει πνεύματος ἁγίου."
πιστεύοντας,πιστεύω,present,active,participle,—,masculine,accusative,plural,1 Corinthians 1:21,"τὸν θεόν, εὐδόκησεν ὁ θεὸς διὰ τῆς μωρίας τοῦ κηρύγματος σῶσαι τοὺς",·
