Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
Τινῶν,τὶς,—,—,—,—,masculine,genitive,plural,"adjective, pronoun",1 Timothy 5:24,—,"ἀνθρώπων αἱ ἁμαρτίαι πρόδηλοί εἰσιν προάγουσαι εἰς κρίσιν, τισὶν δὲ καὶ ἐπακολουθοῦσιν·"
τί,τὶς,—,—,—,—,neuter,accusative,singular,pronoun,Acts 9:6,ἀλλʼ ἀνάστηθι καὶ εἴσελθε εἰς τὴν πόλιν καὶ λαληθήσεταί σοι ὅ,σε δεῖ ποιεῖν.
τί,τὶς,—,—,—,—,neuter,accusative,singular,pronoun,Acts 24:20,ἢ αὐτοὶ οὗτοι εἰπάτωσαν,"εὗρον  ἀδίκημα στάντος μου ἐπὶ τοῦ συνεδρίου,"
τί,τὶς,—,—,—,—,neuter,nominative,singular,pronoun,Acts 25:5,"οἱ οὖν ἐν ὑμῖν, φησίν, δυνατοὶ συγκαταβάντες εἴ",ἐστιν ἐν τῷ ἀνδρὶ ἄτοπον κατηγορείτωσαν αὐτοῦ.
τί,τὶς,—,—,—,—,neuter,accusative,singular,pronoun,Acts 25:26,"ὑμῶν καὶ μάλιστα ἐπὶ σοῦ, βασιλεῦ Ἀγρίππα, ὅπως τῆς ἀνακρίσεως γενομένης σχῶ",γράψω·
τί,τὶς,—,—,—,—,neuter,nominative,singular,pronoun,1 Corinthians 10:19,Τί οὖν φημι; ὅτι εἰδωλόθυτόν,ἐστιν ἢ ὅτι εἴδωλόν τί ἐστιν;
τί,τὶς,—,—,—,—,neuter,nominative,singular,pronoun,1 Corinthians 10:19,Τί οὖν φημι; ὅτι εἰδωλόθυτόν τί ἐστιν ἢ ὅτι εἴδωλόν,ἐστιν;
τί,τὶς,—,—,—,—,neuter,nominative,singular,pronoun,Galatians 6:15,οὔτε γὰρ περιτομή,ἐστιν οὔτε ἀκροβυστία ἀλλὰ καινὴ κτίσις.
τίνα,τὶς,—,—,—,—,neuter,accusative,plural,pronoun,Acts 17:20,ξενίζοντα γάρ τινα εἰσφέρεις εἰς τὰς ἀκοὰς ἡμῶν· βουλόμεθα οὖν γνῶναι,θέλει ταῦτα εἶναι.
τίνες,τὶς,—,—,—,—,masculine,nominative,plural,pronoun,Hebrews 3:16,—,γὰρ ἀκούσαντες παρεπίκραναν; ἀλλʼ οὐ πάντες οἱ ἐξελθόντες ἐξ Αἰγύπτου διὰ Μωϋσέως;
