Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
μέγα,μέγας,—,—,—,—,neuter,accusative,singular,adjective,Matthew 4:16,ὁ λαὸς ὁ καθήμενος ἐν σκότει           φῶς εἶδεν,",        καὶ τοῖς καθημένοις ἐν χώρᾳ καὶ σκιᾷ θανάτου           φῶς ἀνέτειλεν αὐτοῖς."
μέγα,μέγας,—,—,—,—,neuter,accusative,singular,adjective,Mark 14:15,καὶ αὐτὸς ὑμῖν δείξει ἀνάγαιον,ἐστρωμένον ἕτοιμον· καὶ ἐκεῖ ἑτοιμάσατε ἡμῖν.
μέγα,μέγας,—,—,—,—,neuter,nominative,singular,adjective,Luke 6:49,"ὁ ποταμός, καὶ εὐθὺς συνέπεσεν καὶ ἐγένετο τὸ ῥῆγμα τῆς οἰκίας ἐκείνης",.
μέγα,μέγας,—,—,—,—,neuter,accusative,singular,adjective,Luke 14:16,Ὁ δὲ εἶπεν αὐτῷ· ἄνθρωπός τις ἐποίει δεῖπνον,", καὶ ἐκάλεσεν πολλοὺς"
μέγα,μέγας,—,—,—,—,neuter,accusative,singular,adjective,Luke 22:12,κἀκεῖνος ὑμῖν δείξει ἀνάγαιον,ἐστρωμένον· ἐκεῖ ἑτοιμάσατε.
μέγα,μέγας,—,—,—,—,neuter,nominative,singular,adjective,1 Corinthians 9:11,"εἰ ἡμεῖς ὑμῖν τὰ πνευματικὰ ἐσπείραμεν,",εἰ ἡμεῖς ὑμῶν τὰ σαρκικὰ θερίσομεν;
μέγα,μέγας,—,—,—,—,neuter,nominative,singular,adjective,2 Corinthians 11:15,οὐ,οὖν εἰ καὶ οἱ διάκονοι αὐτοῦ μετασχηματίζονται ὡς διάκονοι δικαιοσύνης· ὧν τὸ τέλος
μέγα,μέγας,—,—,—,—,neuter,nominative,singular,adjective,Ephesians 5:32,τὸ μυστήριον τοῦτο,ἐστίν· ἐγὼ δὲ λέγω εἰς Χριστὸν καὶ εἰς τὴν ἐκκλησίαν.
μέγα,μέγας,—,—,—,—,neuter,nominative,singular,adjective,1 Timothy 3:16,καὶ ὁμολογουμένως,"ἐστὶν τὸ τῆς εὐσεβείας μυστήριον·        ὃς ἐφανερώθη ἐν σαρκί,           ἐδικαιώθη ἐν πνεύματι,        ὤφθη"
μέγα,μέγας,—,—,—,—,neuter,nominative,singular,adjective,Revelation 8:8,Καὶ ὁ δεύτερος ἄγγελος ἐσάλπισεν· καὶ ὡς ὄρος,"πυρὶ καιόμενον ἐβλήθη εἰς τὴν θάλασσαν, καὶ ἐγένετο τὸ τρίτον τῆς θαλάσσης αἷμα"
μέγα,μέγας,—,—,—,—,neuter,nominative,singular,adjective,Revelation 12:1,Καὶ σημεῖον,"ὤφθη ἐν τῷ οὐρανῷ, γυνὴ περιβεβλημένη τὸν ἥλιον, καὶ ἡ σελήνη ὑποκάτω τῶν"
μέγα,μέγας,—,—,—,—,neuter,accusative,singular,adjective,Revelation 15:1,Καὶ εἶδον ἄλλο σημεῖον ἐν τῷ οὐρανῷ,"καὶ θαυμαστόν, ἀγγέλους ἑπτὰ ἔχοντας πληγὰς ἑπτὰ τὰς ἐσχάτας, ὅτι ἐν αὐταῖς ἐτελέσθη ὁ θυμὸς τοῦ θεοῦ."
μέγα,μέγας,—,—,—,—,neuter,accusative,singular,adjective,Revelation 16:9,καὶ ἐκαυματίσθησαν οἱ ἄνθρωποι καῦμα,καὶ ἐβλασφήμησαν  τὸ ὄνομα τοῦ θεοῦ τοῦ ἔχοντος τὴν ἐξουσίαν ἐπὶ τὰς πληγὰς
μέγα,μέγας,—,—,—,—,neuter,accusative,singular,adjective,Revelation 17:6,καὶ ἐκ τοῦ αἵματος τῶν μαρτύρων Ἰησοῦ. Καὶ ἐθαύμασα ἰδὼν αὐτὴν θαῦμα,.
μέγα,μέγας,—,—,—,—,neuter,accusative,singular,adjective,Revelation 19:17,τοῖς ὀρνέοις τοῖς πετομένοις ἐν μεσουρανήματι·  Δεῦτε συνάχθητε εἰς τὸ δεῖπνον τὸ,τοῦ θεοῦ
μέγα,μέγας,—,—,—,—,neuter,accusative,singular,adjective,Revelation 21:10,καὶ ἀπήνεγκέν με ἐν πνεύματι ἐπὶ ὄρος,"καὶ ὑψηλόν, καὶ ἔδειξέν μοι τὴν πόλιν τὴν  ἁγίαν Ἰερουσαλὴμ καταβαίνουσαν ἐκ τοῦ οὐρανοῦ ἀπὸ τοῦ θεοῦ"
μέγα,μέγας,—,—,—,—,neuter,accusative,singular,adjective,Revelation 21:12,ἔχουσα τεῖχος,"καὶ ὑψηλόν, ἔχουσα πυλῶνας δώδεκα καὶ ἐπὶ τοῖς πυλῶσιν ἀγγέλους δώδεκα καὶ ὀνόματα"
μέγαν,μέγας,—,—,—,—,masculine,accusative,singular,adjective,Matthew 27:60,καὶ ἔθηκεν αὐτὸ ἐν τῷ καινῷ αὐτοῦ μνημείῳ ὃ ἐλατόμησεν ἐν τῇ πέτρᾳ καὶ προσκυλίσας λίθον,τῇ θύρᾳ τοῦ μνημείου ἀπῆλθεν.
μέγαν,μέγας,—,—,—,—,masculine,accusative,singular,adjective,Mark 4:41,καὶ ἐφοβήθησαν φόβον,καὶ ἔλεγον πρὸς ἀλλήλους· τίς ἄρα οὗτός ἐστιν ὅτι καὶ ὁ ἄνεμος καὶ ἡ θάλασσα ὑπακούει αὐτῷ;
μέγαν,μέγας,—,—,—,—,masculine,accusative,singular,adjective,Luke 2:9,"καὶ  ἄγγελος κυρίου ἐπέστη αὐτοῖς καὶ δόξα κυρίου περιέλαμψεν αὐτούς, καὶ ἐφοβήθησαν φόβον",.
μέγαν,μέγας,—,—,—,—,masculine,accusative,singular,adjective,Acts 8:2,συνεκόμισαν δὲ τὸν Στέφανον ἄνδρες εὐλαβεῖς καὶ ἐποίησαν κοπετὸν,ἐπʼ αὐτῷ.
μέγαν,μέγας,—,—,—,—,masculine,accusative,singular,adjective,Acts 8:9,"πόλει μαγεύων καὶ ἐξιστάνων τὸ ἔθνος τῆς Σαμαρείας, λέγων εἶναί τινα ἑαυτὸν",","
