Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Matthew 5:11,μακάριοί ἐστε,ὅταν,ὀνειδίσωσιν ὑμᾶς καὶ διώξωσιν καὶ εἴπωσιν πᾶν πονηρὸν  καθʼ ὑμῶν [ψευδόμενοι] ἕνεκεν ἐμοῦ.,ὅταν,Louw Nida 67.31,"οτι, αν",conjunction,—
NA28,Matthew 6:2,—,Ὅταν,"οὖν ποιῇς ἐλεημοσύνην, μὴ σαλπίσῃς ἔμπροσθέν σου, ὥσπερ οἱ ὑποκριταὶ ποιοῦσιν ἐν ταῖς",ὅταν,Louw Nida 67.31,"οτι, αν",conjunction,—
NA28,Matthew 6:5,Καὶ,ὅταν,"προσεύχησθε, οὐκ ἔσεσθε ὡς οἱ ὑποκριταί, ὅτι φιλοῦσιν  ἐν ταῖς συναγωγαῖς καὶ ἐν",ὅταν,Louw Nida 67.31,"οτι, αν",conjunction,—
NA28,Matthew 6:6,σὺ δὲ,ὅταν,"προσεύχῃ, εἴσελθε εἰς τὸ ταμεῖόν σου καὶ κλείσας τὴν θύραν σου πρόσευξαι τῷ",ὅταν,Louw Nida 67.31,"οτι, αν",conjunction,—
NA28,Matthew 6:16,—,Ὅταν,"δὲ νηστεύητε, μὴ γίνεσθε ὡς οἱ ὑποκριταὶ σκυθρωποί, ἀφανίζουσιν γὰρ τὰ πρόσωπα αὐτῶν",ὅταν,Louw Nida 67.31,"οτι, αν",conjunction,—
NA28,Matthew 9:15,νυμφῶνος πενθεῖν ἐφʼ ὅσον μετʼ αὐτῶν ἐστιν ὁ νυμφίος; ἐλεύσονται δὲ ἡμέραι,ὅταν,"ἀπαρθῇ ἀπʼ αὐτῶν ὁ νυμφίος, καὶ τότε νηστεύσουσιν.",ὅταν,Louw Nida 67.30,"οτι, αν",conjunction,—
NA28,Matthew 10:19,—,ὅταν,"δὲ παραδῶσιν ὑμᾶς, μὴ μεριμνήσητε πῶς ἢ τί λαλήσητε· δοθήσεται γὰρ ὑμῖν ἐν",ὅταν,Louw Nida 67.31,"οτι, αν",conjunction,—
NA28,Matthew 10:23,—,Ὅταν,δὲ διώκωσιν ὑμᾶς ἐν τῇ πόλει ταύτῃ φεύγετε εἰς τὴν ἑτέραν·  ἀμὴν γὰρ,ὅταν,Louw Nida 67.31,"οτι, αν",conjunction,—
NA28,Matthew 12:43,—,Ὅταν,"δὲ τὸ ἀκάθαρτον πνεῦμα ἐξέλθῃ ἀπὸ τοῦ ἀνθρώπου, διέρχεται διʼ ἀνύδρων τόπων ζητοῦν ἀνάπαυσιν καὶ οὐχ εὑρίσκει.",ὅταν,Louw Nida 67.31,"οτι, αν",conjunction,—
NA28,Matthew 13:32,"ὃ μικρότερον μέν ἐστιν πάντων τῶν σπερμάτων,",ὅταν,"δὲ αὐξηθῇ μεῖζον τῶν λαχάνων ἐστὶν καὶ γίνεται δένδρον, ὥστε ἐλθεῖν τὰ πετεινὰ",ὅταν,Louw Nida 67.31,"οτι, αν",conjunction,—
NA28,Matthew 15:2,διὰ τί οἱ μαθηταί σου παραβαίνουσιν τὴν παράδοσιν τῶν πρεσβυτέρων; οὐ γὰρ νίπτονται τὰς χεῖρας [αὐτῶν],ὅταν,ἄρτον ἐσθίωσιν.,ὅταν,Louw Nida 67.31,"οτι, αν",conjunction,—
