Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
ἐπερωτάτωσαν,ἐπερωτάω,present,active,imperative,third person,—,—,plural,verb,1 Corinthians 14:35,"εἰ δέ τι μαθεῖν θέλουσιν, ἐν οἴκῳ τοὺς ἰδίους ἄνδρας",· αἰσχρὸν γάρ ἐστιν γυναικὶ λαλεῖν ἐν ἐκκλησίᾳ.
ἐπερωτήσας,ἐπερωτάω,aorist,active,participle,—,masculine,nominative,singular,verb,Acts 23:34,ἀναγνοὺς δὲ καὶ,"ἐκ ποίας ἐπαρχείας ἐστίν, καὶ πυθόμενος ὅτι ἀπὸ Κιλικίας,"
ἐπερωτήσατε,ἐπερωτάω,aorist,active,imperative,second person,—,—,plural,verb,John 9:23,"διὰ τοῦτο οἱ γονεῖς αὐτοῦ εἶπαν ὅτι ἡλικίαν ἔχει,  αὐτὸν",.
ἐπερωτήσω,ἐπερωτάω,future,active,indicative,first person,—,—,singular,verb,Mark 11:29,Ὁ δὲ Ἰησοῦς εἶπεν αὐτοῖς·,"ὑμᾶς ἕνα λόγον, καὶ ἀποκρίθητέ μοι καὶ ἐρῶ ὑμῖν ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιῶ·"
ἐπερωτᾶν,ἐπερωτάω,present,active,infinitive,—,—,—,—,verb,Luke 20:40,οὐκέτι γὰρ ἐτόλμων,αὐτὸν οὐδέν.
ἐπερωτῆσαι,ἐπερωτάω,aorist,active,infinitive,—,—,—,—,verb,Matthew 22:46,καὶ οὐδεὶς ἐδύνατο ἀποκριθῆναι αὐτῷ λόγον οὐδὲ ἐτόλμησέν τις ἀπʼ ἐκείνης τῆς ἡμέρας,αὐτὸν οὐκέτι.
ἐπερωτῆσαι,ἐπερωτάω,aorist,active,infinitive,—,—,—,—,verb,Mark 9:32,"οἱ δὲ ἠγνόουν τὸ ῥῆμα, καὶ ἐφοβοῦντο αὐτὸν",.
ἐπερωτῆσαι,ἐπερωτάω,aorist,active,infinitive,—,—,—,—,verb,Mark 12:34,μακρὰν εἶ ἀπὸ τῆς βασιλείας τοῦ θεοῦ. Καὶ οὐδεὶς οὐκέτι ἐτόλμα αὐτὸν,.
ἐπερωτῶ,ἐπερωτάω,present,active,indicative,first person,—,—,singular,verb,Luke 6:9,εἶπεν δὲ ὁ Ἰησοῦς πρὸς αὐτούς·,"ὑμᾶς εἰ ἔξεστιν τῷ σαββάτῳ ἀγαθοποιῆσαι ἢ κακοποιῆσαι, ψυχὴν σῶσαι ἢ ἀπολέσαι;"
ἐπερωτῶντα,ἐπερωτάω,present,active,participle,—,masculine,accusative,singular,verb,Luke 2:46,ἐν τῷ ἱερῷ καθεζόμενον ἐν μέσῳ τῶν διδασκάλων καὶ ἀκούοντα αὐτῶν καὶ,αὐτούς·
ἐπερωτῶσιν,ἐπερωτάω,present,active,indicative,third person,—,—,plural,verb,Mark 7:5,καὶ,αὐτὸν οἱ Φαρισαῖοι καὶ οἱ γραμματεῖς· διὰ τί οὐ περιπατοῦσιν οἱ μαθηταί σου
ἐπερωτῶσιν,ἐπερωτάω,present,active,participle,—,masculine,dative,plural,verb,Romans 10:20,"Ἠσαΐας δὲ ἀποτολμᾷ καὶ λέγει·      εὑρέθην [ἐν] τοῖς ἐμὲ μὴ ζητοῦσιν,        ἐμφανὴς ἐγενόμην  τοῖς ἐμὲ μὴ",.
ἐπηρώτα,ἐπερωτάω,imperfect,active,indicative,third person,—,—,singular,verb,Mark 5:9,καὶ,"αὐτόν· τί ὄνομά σοι; καὶ λέγει αὐτῷ· λεγιὼν ὄνομά μοι, ὅτι πολλοί ἐσμεν."
ἐπηρώτα,ἐπερωτάω,imperfect,active,indicative,third person,—,—,singular,verb,Mark 8:23,"τῆς κώμης καὶ πτύσας εἰς τὰ ὄμματα αὐτοῦ, ἐπιθεὶς τὰς χεῖρας αὐτῷ",αὐτόν· εἴ τι βλέπεις;
ἐπηρώτα,ἐπερωτάω,imperfect,active,indicative,third person,—,—,singular,verb,Mark 8:27,Καὶ ἐξῆλθεν ὁ Ἰησοῦς καὶ οἱ μαθηταὶ αὐτοῦ εἰς τὰς κώμας Καισαρείας τῆς Φιλίππου· καὶ ἐν τῇ ὁδῷ,τοὺς μαθητὰς αὐτοῦ λέγων αὐτοῖς· τίνα με λέγουσιν οἱ ἄνθρωποι εἶναι;
