Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Matthew 24:26,"ἐὰν οὖν εἴπωσιν ὑμῖν· ἰδοὺ ἐν τῇ ἐρήμῳ ἐστίν, μὴ ἐξέλθητε·",ἰδοὺ,"ἐν τοῖς ταμείοις, μὴ πιστεύσητε·",ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Matthew 25:6,μέσης δὲ νυκτὸς κραυγὴ γέγονεν·,ἰδοὺ,"ὁ νυμφίος, ἐξέρχεσθε εἰς ἀπάντησιν [αὐτοῦ].",ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Matthew 26:45,τότε ἔρχεται πρὸς τοὺς μαθητὰς  καὶ λέγει αὐτοῖς· καθεύδετε [τὸ] λοιπὸν καὶ ἀναπαύεσθε·,ἰδοὺ,ἤγγικεν ἡ ὥρα καὶ ὁ υἱὸς τοῦ ἀνθρώπου παραδίδοται εἰς χεῖρας ἁμαρτωλῶν.,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Matthew 26:46,ἐγείρεσθε ἄγωμεν·,ἰδοὺ,ἤγγικεν ὁ παραδιδούς με.,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Matthew 26:47,Καὶ ἔτι αὐτοῦ λαλοῦντος,ἰδοὺ,Ἰούδας εἷς τῶν δώδεκα ἦλθεν καὶ μετʼ αὐτοῦ ὄχλος πολὺς μετὰ μαχαιρῶν καὶ,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Matthew 26:51,Καὶ,ἰδοὺ,εἷς τῶν μετὰ Ἰησοῦ ἐκτείνας τὴν χεῖρα ἀπέσπασεν τὴν μάχαιραν αὐτοῦ καὶ πατάξας,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Matthew 27:51,Καὶ,ἰδοὺ,τὸ καταπέτασμα τοῦ ναοῦ ἐσχίσθη ἀπʼ ἄνωθεν ἕως κάτω εἰς δύο καὶ ἡ,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Matthew 28:2,καὶ,ἰδοὺ,σεισμὸς ἐγένετο μέγας· ἄγγελος γὰρ κυρίου καταβὰς ἐξ οὐρανοῦ καὶ προσελθὼν ἀπεκύλισεν τὸν,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Matthew 28:7,"καὶ ταχὺ πορευθεῖσαι εἴπατε τοῖς μαθηταῖς αὐτοῦ ὅτι ἠγέρθη ἀπὸ τῶν νεκρῶν, καὶ",ἰδοὺ,"προάγει ὑμᾶς εἰς τὴν Γαλιλαίαν, ἐκεῖ αὐτὸν ὄψεσθε· ἰδοὺ εἶπον ὑμῖν.",ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Matthew 28:7,"τῶν νεκρῶν, καὶ ἰδοὺ προάγει ὑμᾶς εἰς τὴν Γαλιλαίαν, ἐκεῖ αὐτὸν ὄψεσθε·",ἰδοὺ,εἶπον ὑμῖν.,ἰδού,Louw Nida 91.10,ειδος,"interjection, verb",—
