Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Acts 3:22,ὑμῶν ἐκ τῶν ἀδελφῶν ὑμῶν ὡς ἐμέ· αὐτοῦ ἀκούσεσθε κατὰ πάντα ὅσα,ἂν,λαλήσῃ πρὸς ὑμᾶς.,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Acts 4:35,"καὶ ἐτίθουν παρὰ τοὺς πόδας τῶν ἀποστόλων, διεδίδετο δὲ  ἑκάστῳ καθότι",ἄν,τις χρείαν εἶχεν.,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Acts 5:24,"ὡς δὲ ἤκουσαν τοὺς λόγους τούτους ὅ τε  στρατηγὸς τοῦ ἱεροῦ καὶ οἱ ἀρχιερεῖς , διηπόρουν περὶ αὐτῶν τί",ἂν,γένοιτο τοῦτο.,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Acts 7:3,"σου καὶ [ἐκ] τῆς συγγενείας σου, καὶ δεῦρο εἰς τὴν γῆν ἣν",ἄν,σοι δείξω.,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Acts 8:31,ὁ δὲ εἶπεν· πῶς γὰρ,ἂν,δυναίμην ἐὰν μή τις ὁδηγήσει με; παρεκάλεσέν τε τὸν Φίλιππον ἀναβάντα καθίσαι σὺν αὐτῷ.,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Acts 10:17,Ὡς δὲ ἐν ἑαυτῷ  διηπόρει ὁ Πέτρος τί,ἂν,"εἴη τὸ ὅραμα ὃ εἶδεν,  ἰδοὺ οἱ ἄνδρες οἱ ἀπεσταλμένοι ὑπὸ τοῦ Κορνηλίου",ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Acts 15:17,ὅπως,ἂν,ἐκζητήσωσιν οἱ κατάλοιποι τῶν ἀνθρώπων τὸν κύριον        καὶ πάντα τὰ ἔθνη ἐφʼ οὓς,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Acts 17:18,"τινὲς δὲ καὶ τῶν Ἐπικουρείων καὶ Στοϊκῶν φιλοσόφων συνέβαλλον αὐτῷ, καί τινες ἔλεγον· τί",ἂν,"θέλοι ὁ σπερμολόγος οὗτος λέγειν; οἱ δέ· ξένων δαιμονίων δοκεῖ καταγγελεὺς εἶναι, ὅτι",ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Acts 18:14,"εἰ μὲν ἦν ἀδίκημά τι ἢ ῥᾳδιούργημα πονηρόν, ὦ  Ἰουδαῖοι, κατὰ λόγον",ἂν,"ἀνεσχόμην ὑμῶν,",ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Acts 26:29,ὁ δὲ Παῦλος· εὐξαίμην,ἂν,τῷ θεῷ καὶ ἐν ὀλίγῳ καὶ ἐν μεγάλῳ οὐ μόνον σὲ ἀλλὰ καὶ,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Romans 3:4,"μὴ γένοιτο· γινέσθω δὲ ὁ θεὸς ἀληθής, πᾶς δὲ ἄνθρωπος ψεύστης, καθὼς γέγραπται·        ὅπως",ἂν,δικαιωθῇς ἐν τοῖς λόγοις σου           καὶ νικήσεις ἐν τῷ κρίνεσθαί σε.,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Romans 9:15,τῷ Μωϋσεῖ γὰρ λέγει· ἐλεήσω ὃν,ἂν,ἐλεῶ καὶ οἰκτιρήσω ὃν ἂν οἰκτίρω.,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Romans 9:15,τῷ Μωϋσεῖ γὰρ λέγει· ἐλεήσω ὃν ἂν ἐλεῶ καὶ οἰκτιρήσω ὃν,ἂν,οἰκτίρω.,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Romans 9:29,"καὶ καθὼς προείρηκεν Ἠσαΐας·      εἰ μὴ κύριος σαβαὼθ ἐγκατέλιπεν ἡμῖν σπέρμα,        ὡς Σόδομα",ἂν,ἐγενήθημεν καὶ ὡς Γόμορρα ἂν ὡμοιώθημεν.,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Romans 9:29,"καὶ καθὼς προείρηκεν Ἠσαΐας·      εἰ μὴ κύριος σαβαὼθ ἐγκατέλιπεν ἡμῖν σπέρμα,        ὡς Σόδομα ἂν ἐγενήθημεν καὶ ὡς Γόμορρα",ἂν,ὡμοιώθημεν.,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Romans 10:13,πᾶς γὰρ ὃς,ἂν,ἐπικαλέσηται τὸ ὄνομα κυρίου σωθήσεται.,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Romans 15:24,ὡς,ἂν,πορεύωμαι εἰς τὴν Σπανίαν· ἐλπίζω γὰρ διαπορευόμενος θεάσασθαι ὑμᾶς καὶ ὑφʼ ὑμῶν προπεμφθῆναι,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Romans 16:2,ἵνα αὐτὴν προσδέξησθε ἐν κυρίῳ ἀξίως τῶν ἁγίων καὶ παραστῆτε αὐτῇ ἐν ᾧ,ἂν,ὑμῶν χρῄζῃ πράγματι· καὶ γὰρ αὐτὴ προστάτις πολλῶν ἐγενήθη καὶ ἐμοῦ αὐτοῦ.,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,1 Corinthians 2:8,"ἣν οὐδεὶς τῶν ἀρχόντων τοῦ αἰῶνος τούτου ἔγνωκεν· εἰ γὰρ ἔγνωσαν, οὐκ",ἂν,τὸν κύριον τῆς δόξης  ἐσταύρωσαν.,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,1 Corinthians 4:5,ὥστε μὴ πρὸ καιροῦ τι κρίνετε ἕως,ἂν,"ἔλθῃ ὁ κύριος, ὃς καὶ φωτίσει τὰ κρυπτὰ τοῦ σκότους καὶ φανερώσει τὰς",ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,1 Corinthians 7:5,"μὴ ἀποστερεῖτε ἀλλήλους, εἰ μήτι",ἂν,"ἐκ συμφώνου πρὸς καιρόν, ἵνα σχολάσητε τῇ  προσευχῇ καὶ πάλιν ἐπὶ τὸ αὐτὸ",ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,1 Corinthians 11:27,Ὥστε ὃς,ἂν,"ἐσθίῃ τὸν ἄρτον  ἢ πίνῃ τὸ ποτήριον τοῦ κυρίου ἀναξίως, ἔνοχος ἔσται τοῦ",ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,1 Corinthians 11:31,"εἰ δὲ ἑαυτοὺς διεκρίνομεν, οὐκ",ἂν,ἐκρινόμεθα·,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,1 Corinthians 11:34,"εἴ  τις πεινᾷ, ἐν οἴκῳ ἐσθιέτω, ἵνα μὴ εἰς κρίμα συνέρχησθε. τὰ δὲ λοιπὰ ὡς",ἂν,ἔλθω διατάξομαι.,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,1 Corinthians 12:2,Οἴδατε ὅτι ὅτε ἔθνη ἦτε πρὸς τὰ εἴδωλα τὰ ἄφωνα ὡς,ἂν,ἤγεσθε ἀπαγόμενοι.,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,2 Corinthians 3:15,ἀλλʼ ἕως σήμερον ἡνίκα,ἂν,"ἀναγινώσκηται Μωϋσῆς, κάλυμμα ἐπὶ τὴν καρδίαν αὐτῶν κεῖται·",ἄν,Louw Nida 67.36,αν,particle,conditional
NA28,2 Corinthians 10:9,ἵνα μὴ δόξω ὡς,ἂν,ἐκφοβεῖν ὑμᾶς διὰ τῶν ἐπιστολῶν·,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,2 Corinthians 11:21,"κατὰ ἀτιμίαν λέγω, ὡς ὅτι ἡμεῖς ἠσθενήκαμεν.  Ἐν ᾧ δʼ",ἄν,"τις τολμᾷ, ἐν ἀφροσύνῃ λέγω, τολμῶ κἀγώ.",ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Galatians 1:10,"Ἄρτι γὰρ ἀνθρώπους πείθω ἢ τὸν θεόν; ἢ ζητῶ ἀνθρώποις ἀρέσκειν; εἰ  ἔτι ἀνθρώποις ἤρεσκον, Χριστοῦ δοῦλος οὐκ",ἂν,ἤμην.,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Galatians 3:21,"μὴ γένοιτο. εἰ γὰρ ἐδόθη νόμος ὁ δυνάμενος ζῳοποιῆσαι, ὄντως ἐκ νόμου",ἂν,ἦν ἡ δικαιοσύνη·,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Philippians 2:23,τοῦτον μὲν οὖν ἐλπίζω πέμψαι ὡς,ἂν,ἀφίδω τὰ περὶ ἐμὲ ἐξαυτῆς·,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Hebrews 1:13,"πρὸς τίνα δὲ τῶν ἀγγέλων εἴρηκέν ποτε·      κάθου ἐκ δεξιῶν μου,      ἕως",ἂν,θῶ τοὺς ἐχθρούς σου ὑποπόδιον τῶν ποδῶν σου;,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Hebrews 4:8,"εἰ γὰρ αὐτοὺς Ἰησοῦς κατέπαυσεν, οὐκ",ἂν,περὶ ἄλλης ἐλάλει μετὰ ταῦτα ἡμέρας.,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Hebrews 8:4,"εἰ μὲν οὖν ἦν ἐπὶ γῆς, οὐδʼ",ἂν,"ἦν ἱερεύς, ὄντων  τῶν προσφερόντων κατὰ  νόμον τὰ δῶρα·",ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Hebrews 8:7,"Εἰ γὰρ ἡ πρώτη ἐκείνη ἦν ἄμεμπτος, οὐκ",ἂν,δευτέρας ἐζητεῖτο τόπος.,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Hebrews 10:2,ἐπεὶ οὐκ,ἂν,ἐπαύσαντο προσφερόμεναι διὰ τὸ μηδεμίαν ἔχειν ἔτι συνείδησιν ἁμαρτιῶν τοὺς λατρεύοντας ἅπαξ κεκαθαρισμένους;,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Hebrews 11:15,"καὶ εἰ μὲν ἐκείνης ἐμνημόνευον ἀφʼ ἧς ἐξέβησαν, εἶχον",ἂν,καιρὸν ἀνακάμψαι·,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,1 John 2:5,ὃς δʼ,ἂν,"τηρῇ αὐτοῦ τὸν λόγον, ἀληθῶς ἐν τούτῳ ἡ ἀγάπη τοῦ θεοῦ τετελείωται· ἐν",ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,1 John 2:19,"ἐξ ἡμῶν ἐξῆλθαν ἀλλʼ οὐκ ἦσαν ἐξ ἡμῶν, εἰ γὰρ ἐξ ἡμῶν ἦσαν, μεμενήκεισαν",ἂν,μεθʼ ἡμῶν — ἀλλʼ ἵνα φανερωθῶσιν ὅτι οὐκ εἰσὶν πάντες ἐξ ἡμῶν.,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,1 John 3:17,ὃς δʼ,ἂν,ἔχῃ τὸν βίον τοῦ κόσμου καὶ θεωρῇ τὸν ἀδελφὸν αὐτοῦ χρείαν ἔχοντα καὶ,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Revelation 2:25,πλὴν ὃ ἔχετε κρατήσατε ἄχρις οὗ,ἂν,ἥξω.,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Revelation 14:4,"οὗτοί εἰσιν οἳ μετὰ γυναικῶν οὐκ ἐμολύνθησαν, παρθένοι γάρ εἰσιν, οὗτοι  οἱ ἀκολουθοῦντες τῷ ἀρνίῳ ὅπου",ἂν,"ὑπάγῃ. οὗτοι  ἠγοράσθησαν ἀπὸ τῶν ἀνθρώπων ἀπαρχὴ τῷ θεῷ καὶ τῷ ἀρνίῳ,",ἄν,Louw Nida 71.8,αν,particle,conditional
