Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Matthew 2:10,ἰδόντες,δὲ,τὸν ἀστέρα ἐχάρησαν χαρὰν μεγάλην σφόδρα.,δέ,Louw Nida 89.87,δε,conjunction,—
NA28,Matthew 2:13,Ἀναχωρησάντων,δὲ,αὐτῶν  ἰδοὺ ἄγγελος κυρίου φαίνεται κατʼ ὄναρ τῷ Ἰωσὴφ λέγων· ἐγερθεὶς παράλαβε τὸ,δέ,Louw Nida 89.87,δε,conjunction,—
NA28,Matthew 2:14,ὁ,δὲ,"ἐγερθεὶς παρέλαβεν τὸ παιδίον καὶ τὴν μητέρα αὐτοῦ νυκτὸς καὶ ἀνεχώρησεν εἰς Αἴγυπτον,",δέ,Louw Nida 89.87,δε,conjunction,—
NA28,Matthew 2:19,Τελευτήσαντος,δὲ,τοῦ Ἡρῴδου ἰδοὺ ἄγγελος κυρίου φαίνεται κατʼ ὄναρ τῷ Ἰωσὴφ ἐν Αἰγύπτῳ,δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 2:21,ὁ,δὲ,ἐγερθεὶς παρέλαβεν τὸ παιδίον καὶ τὴν μητέρα αὐτοῦ καὶ εἰσῆλθεν εἰς γῆν Ἰσραήλ.,δέ,Louw Nida 89.87,δε,conjunction,—
NA28,Matthew 2:22,Ἀκούσας,δὲ,ὅτι Ἀρχέλαος βασιλεύει τῆς Ἰουδαίας ἀντὶ τοῦ πατρὸς αὐτοῦ Ἡρῴδου ἐφοβήθη ἐκεῖ ἀπελθεῖν,δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 2:22,Ἀκούσας δὲ ὅτι Ἀρχέλαος βασιλεύει τῆς Ἰουδαίας ἀντὶ τοῦ πατρὸς αὐτοῦ Ἡρῴδου ἐφοβήθη ἐκεῖ ἀπελθεῖν· χρηματισθεὶς,δὲ,"κατʼ ὄναρ ἀνεχώρησεν εἰς τὰ μέρη τῆς Γαλιλαίας,",δέ,Louw Nida 89.94,δε,conjunction,—
NA28,Matthew 3:1,Ἐν,δὲ,ταῖς ἡμέραις ἐκείναις παραγίνεται Ἰωάννης ὁ βαπτιστὴς κηρύσσων ἐν τῇ ἐρήμῳ τῆς Ἰουδαίας,δέ,Louw Nida 89.87,δε,conjunction,—
NA28,Matthew 3:4,αὐτὸς,δὲ,ὁ Ἰωάννης εἶχεν τὸ ἔνδυμα αὐτοῦ ἀπὸ τριχῶν καμήλου καὶ ζώνην δερματίνην περὶ,δέ,Louw Nida 89.94,δε,conjunction,—
NA28,Matthew 3:4,"αὐτοῦ ἀπὸ τριχῶν καμήλου καὶ ζώνην δερματίνην περὶ τὴν ὀσφὺν αὐτοῦ, ἡ",δὲ,τροφὴ ἦν αὐτοῦ ἀκρίδες καὶ μέλι ἄγριον.,δέ,Louw Nida 89.94,δε,conjunction,—
NA28,Matthew 3:7,Ἰδὼν,δὲ,πολλοὺς τῶν Φαρισαίων καὶ Σαδδουκαίων ἐρχομένους ἐπὶ τὸ βάπτισμα αὐτοῦ εἶπεν αὐτοῖς· γεννήματα,δέ,Louw Nida 89.87,δε,conjunction,—
NA28,Matthew 3:10,ἤδη,δὲ,ἡ ἀξίνη πρὸς τὴν ῥίζαν τῶν δένδρων κεῖται· πᾶν οὖν δένδρον μὴ ποιοῦν,δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 3:11,"Ἐγὼ μὲν ὑμᾶς βαπτίζω ἐν ὕδατι εἰς μετάνοιαν, ὁ",δὲ,"ὀπίσω μου ἐρχόμενος ἰσχυρότερός μού ἐστιν, οὗ οὐκ εἰμὶ ἱκανὸς τὰ ὑποδήματα βαστάσαι",δέ,Louw Nida 89.136,δε,conjunction,—
NA28,Matthew 3:12,"τὴν ἅλωνα αὐτοῦ καὶ συνάξει τὸν σῖτον αὐτοῦ εἰς τὴν ἀποθήκην, τὸ",δὲ,ἄχυρον κατακαύσει πυρὶ ἀσβέστῳ.,δέ,Louw Nida 89.124,δε,conjunction,—
