Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
δεξιά,δεξιός,—,—,—,—,feminine,nominative,singular,adjective,Matthew 5:30,καὶ εἰ ἡ,"σου χεὶρ σκανδαλίζει σε, ἔκκοψον αὐτὴν καὶ βάλε ἀπὸ σοῦ· συμφέρει γάρ σοι"
δεξιά,δεξιός,—,—,—,—,feminine,nominative,singular,adjective,Matthew 6:3,σοῦ δὲ ποιοῦντος ἐλεημοσύνην μὴ γνώτω ἡ ἀριστερά σου τί ποιεῖ ἡ,"σου,"
δεξιοῖς,δεξιός,—,—,—,—,neuter,dative,plural,adjective,Mark 16:5,Καὶ εἰσελθοῦσαι εἰς τὸ μνημεῖον εἶδον νεανίσκον καθήμενον ἐν τοῖς,"περιβεβλημένον στολὴν λευκήν, καὶ ἐξεθαμβήθησαν."
δεξιόν,δεξιός,—,—,—,—,neuter,accusative,singular,adjective,Luke 22:50,καὶ ἐπάταξεν εἷς τις ἐξ αὐτῶν τοῦ ἀρχιερέως τὸν δοῦλον καὶ ἀφεῖλεν τὸ οὖς αὐτοῦ τὸ,.
δεξιόν,δεξιός,—,—,—,—,neuter,accusative,singular,adjective,John 18:10,καὶ ἔπαισεν τὸν τοῦ ἀρχιερέως δοῦλον καὶ ἀπέκοψεν αὐτοῦ τὸ ὠτάριον τὸ,· ἦν δὲ ὄνομα τῷ δούλῳ Μάλχος.
δεξιὰ,δεξιός,—,—,—,—,feminine,nominative,singular,adjective,Luke 6:6,συναγωγὴν καὶ διδάσκειν. καὶ ἦν ἄνθρωπος ἐκεῖ καὶ ἡ χεὶρ αὐτοῦ ἡ,ἦν ξηρά.
δεξιὰν,δεξιός,—,—,—,—,feminine,accusative,singular,adjective,Matthew 5:39,ἐγὼ δὲ λέγω ὑμῖν μὴ ἀντιστῆναι τῷ πονηρῷ· ἀλλʼ ὅστις σε ῥαπίζει εἰς τὴν,"σιαγόνα [σου], στρέψον αὐτῷ καὶ τὴν ἄλλην·"
δεξιὰν,δεξιός,—,—,—,—,feminine,accusative,singular,adjective,Revelation 1:17,"Καὶ ὅτε εἶδον αὐτόν, ἔπεσα πρὸς τοὺς πόδας αὐτοῦ ὡς νεκρός, καὶ ἔθηκεν τὴν",αὐτοῦ  ἐπʼ ἐμὲ λέγων·  μὴ φοβοῦ· ἐγώ εἰμι ὁ πρῶτος καὶ ὁ ἔσχατος
δεξιὰν,δεξιός,—,—,—,—,feminine,accusative,singular,adjective,Revelation 5:1,Καὶ εἶδον ἐπὶ τὴν,τοῦ καθημένου ἐπὶ τοῦ θρόνου βιβλίον γεγραμμένον ἔσωθεν καὶ ὄπισθεν κατεσφραγισμένον σφραγῖσιν ἑπτά.
δεξιὰν,δεξιός,—,—,—,—,feminine,accusative,singular,adjective,Revelation 10:5,"Καὶ ὁ ἄγγελος, ὃν εἶδον ἑστῶτα ἐπὶ τῆς θαλάσσης καὶ ἐπὶ τῆς γῆς, ἦρεν τὴν χεῖρα αὐτοῦ τὴν",εἰς τὸν οὐρανὸν
