Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
ἁγία,ἅγιος,—,—,—,—,feminine,nominative,singular,adjective,Acts 7:33,"εἶπεν δὲ αὐτῷ ὁ κύριος· λῦσον τὸ ὑπόδημα τῶν ποδῶν σου, ὁ γὰρ τόπος ἐφʼ ᾧ ἕστηκας γῆ",ἐστίν.
ἁγία,ἅγιος,—,—,—,—,feminine,nominative,singular,adjective,Romans 7:12,ὥστε ὁ μὲν νόμος ἅγιος καὶ ἡ ἐντολὴ,καὶ δικαία καὶ ἀγαθή.
ἁγία,ἅγιος,—,—,—,—,feminine,nominative,singular,adjective,Romans 11:16,εἰ δὲ ἡ ἀπαρχὴ,", καὶ τὸ φύραμα· καὶ εἰ ἡ ῥίζα ἁγία, καὶ οἱ κλάδοι."
ἁγία,ἅγιος,—,—,—,—,feminine,nominative,singular,adjective,Romans 11:16,"εἰ δὲ ἡ ἀπαρχὴ ἁγία, καὶ τὸ φύραμα· καὶ εἰ ἡ ῥίζα",", καὶ οἱ κλάδοι."
ἁγία,ἅγιος,—,—,—,—,feminine,nominative,singular,adjective,1 Corinthians 7:34,"καὶ μεμέρισται. καὶ ἡ γυνὴ ἡ ἄγαμος καὶ ἡ παρθένος μεριμνᾷ τὰ τοῦ κυρίου, ἵνα ᾖ","καὶ τῷ σώματι καὶ τῷ πνεύματι· ἡ δὲ γαμήσασα μεριμνᾷ τὰ τοῦ κόσμου, πῶς ἀρέσῃ τῷ ἀνδρί."
ἁγία,ἅγιος,—,—,—,—,feminine,nominative,singular,adjective,Ephesians 5:27,"μὴ ἔχουσαν σπίλον ἢ ῥυτίδα ἤ τι τῶν τοιούτων, ἀλλʼ ἵνα ᾖ",καὶ ἄμωμος.
ἁγίαις,ἅγιος,—,—,—,—,feminine,dative,plural,adjective,Romans 1:2,ὃ προεπηγγείλατο διὰ τῶν προφητῶν αὐτοῦ ἐν γραφαῖς,""
ἁγίαις,ἅγιος,—,—,—,—,feminine,dative,plural,adjective,2 Peter 3:11,Τούτων οὕτως πάντων λυομένων ποταποὺς δεῖ ὑπάρχειν ὑμᾶς ἐν,ἀναστροφαῖς καὶ εὐσεβείαις
ἁγίαις,ἅγιος,—,—,—,—,feminine,dative,plural,adjective,Jude 14,Προεφήτευσεν δὲ καὶ τούτοις ἕβδομος ἀπὸ Ἀδὰμ Ἑνὼχ λέγων· ἰδοὺ ἦλθεν κύριος ἐν,μυριάσιν αὐτοῦ
ἁγίαν,ἅγιος,—,—,—,—,feminine,accusative,singular,adjective,Matthew 4:5,Τότε παραλαμβάνει αὐτὸν ὁ διάβολος εἰς τὴν,πόλιν καὶ ἔστησεν αὐτὸν ἐπὶ τὸ πτερύγιον τοῦ ἱεροῦ
