Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
δεδοξασμένον,δοξάζω,perfect,passive,participle,—,neuter,nominative,singular,verb,2 Corinthians 3:10,καὶ γὰρ οὐ δεδόξασται τὸ,ἐν τούτῳ τῷ μέρει εἵνεκεν τῆς ὑπερβαλλούσης δόξης.
δεδοξασμένῃ,δοξάζω,perfect,passive,participle,—,feminine,dative,singular,verb,1 Peter 1:8,"ὃν οὐκ ἰδόντες ἀγαπᾶτε, εἰς ὃν ἄρτι μὴ ὁρῶντες, πιστεύοντες δὲ ἀγαλλιᾶσθε χαρᾷ ἀνεκλαλήτῳ καὶ",*
δεδόξασμαι,δοξάζω,perfect,passive,indicative,first person,—,—,singular,verb,John 17:10,"καὶ τὰ ἐμὰ πάντα σά ἐστιν καὶ τὰ σὰ ἐμά, καὶ",ἐν αὐτοῖς.
δεδόξασται,δοξάζω,perfect,passive,indicative,third person,—,—,singular,verb,2 Corinthians 3:10,καὶ γὰρ οὐ,τὸ δεδοξασμένον ἐν τούτῳ τῷ μέρει εἵνεκεν τῆς ὑπερβαλλούσης δόξης.
δοξάζειν,δοξάζω,present,active,infinitive,—,—,—,—,verb,Mark 2:12,"καὶ ἠγέρθη καὶ εὐθὺς ἄρας τὸν κράβαττον ἐξῆλθεν ἔμπροσθεν πάντων, ὥστε ἐξίστασθαι πάντας καὶ",τὸν θεὸν λέγοντας ὅτι οὕτως οὐδέποτε εἴδομεν.
δοξάζεται,δοξάζω,present,passive,indicative,third person,—,—,singular,verb,1 Corinthians 12:26,"καὶ εἴτε πάσχει ἓν μέλος, συμπάσχει πάντα τὰ μέλη· εἴτε","[ἓν] μέλος, συγχαίρει πάντα τὰ μέλη."
δοξάζηται,δοξάζω,present,passive,subjunctive,third person,—,—,singular,verb,2 Thessalonians 3:1,"Τὸ λοιπὸν προσεύχεσθε, ἀδελφοί, περὶ ἡμῶν, ἵνα ὁ λόγος τοῦ κυρίου τρέχῃ καὶ","καθὼς καὶ πρὸς ὑμᾶς,"
δοξάζηται,δοξάζω,present,passive,subjunctive,third person,—,—,singular,verb,1 Peter 4:11,"τις διακονεῖ, ὡς ἐξ ἰσχύος ἧς χορηγεῖ ὁ θεός, ἵνα ἐν πᾶσιν",ὁ θεὸς διὰ Ἰησοῦ Χριστοῦ ᾧ ἐστιν ἡ δόξα καὶ τὸ κράτος εἰς
δοξάζητε,δοξάζω,present,active,subjunctive,second person,—,—,plural,verb,Romans 15:6,ἵνα ὁμοθυμαδὸν ἐν ἑνὶ στόματι,τὸν θεὸν καὶ πατέρα τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ.
δοξάζοντες,δοξάζω,present,active,participle,—,masculine,nominative,plural,verb,Luke 2:20,καὶ ὑπέστρεψαν οἱ ποιμένες,καὶ αἰνοῦντες τὸν θεὸν ἐπὶ πᾶσιν οἷς ἤκουσαν καὶ εἶδον καθὼς ἐλαλήθη πρὸς αὐτούς.
δοξάζοντες,δοξάζω,present,active,participle,—,masculine,nominative,plural,verb,2 Corinthians 9:13,διὰ τῆς δοκιμῆς τῆς διακονίας ταύτης,τὸν θεὸν ἐπὶ τῇ ὑποταγῇ τῆς ὁμολογίας ὑμῶν εἰς τὸ εὐαγγέλιον τοῦ Χριστοῦ
δοξάζω,δοξάζω,present,active,indicative,first person,—,—,singular,verb,Romans 11:13,"Ὑμῖν δὲ λέγω τοῖς ἔθνεσιν· ἐφʼ ὅσον μὲν οὖν εἰμι ἐγὼ ἐθνῶν ἀπόστολος, τὴν διακονίαν μου",","
δοξάζων,δοξάζω,present,active,participle,—,masculine,nominative,singular,verb,Luke 5:25,"καὶ παραχρῆμα ἀναστὰς ἐνώπιον αὐτῶν, ἄρας ἐφʼ ὃ κατέκειτο, ἀπῆλθεν εἰς τὸν οἶκον αὐτοῦ",τὸν θεόν.
δοξάζων,δοξάζω,present,active,participle,—,masculine,nominative,singular,verb,Luke 17:15,"Εἷς δὲ ἐξ αὐτῶν, ἰδὼν ὅτι ἰάθη, ὑπέστρεψεν μετὰ φωνῆς μεγάλης","τὸν θεόν,"
δοξάζων,δοξάζω,present,active,participle,—,masculine,nominative,singular,verb,Luke 18:43,καὶ παραχρῆμα ἀνέβλεψεν καὶ ἠκολούθει αὐτῷ,τὸν θεόν. καὶ πᾶς ὁ λαὸς ἰδὼν ἔδωκεν αἶνον τῷ θεῷ.
