Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
Ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,John 7:45,—,"οὖν οἱ ὑπηρέται πρὸς τοὺς ἀρχιερεῖς καὶ Φαρισαίους, καὶ εἶπον αὐτοῖς ἐκεῖνοι· διὰ τί οὐκ ἠγάγετε αὐτόν;"
Ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Luke 22:7,—,"δὲ ἡ ἡμέρα τῶν ἀζύμων, [ἐν] ᾗ ἔδει θύεσθαι τὸ πάσχα·"
Ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,John 4:46,—,"οὖν πάλιν  εἰς τὴν Κανὰ τῆς Γαλιλαίας, ὅπου ἐποίησεν τὸ ὕδωρ οἶνον.  Καὶ"
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,Matthew 5:17,Μὴ νομίσητε ὅτι,καταλῦσαι τὸν νόμον ἢ τοὺς προφήτας· οὐκ ἦλθον καταλῦσαι ἀλλὰ πληρῶσαι.
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,Matthew 5:17,Μὴ νομίσητε ὅτι ἦλθον καταλῦσαι τὸν νόμον ἢ τοὺς προφήτας· οὐκ,καταλῦσαι ἀλλὰ πληρῶσαι.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Matthew 7:25,καὶ κατέβη ἡ βροχὴ καὶ,οἱ ποταμοὶ καὶ ἔπνευσαν οἱ ἄνεμοι καὶ προσέπεσαν τῇ οἰκίᾳ ἐκείνῃ καὶ οὐκ
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Matthew 7:27,καὶ κατέβη ἡ βροχὴ καὶ,"οἱ ποταμοὶ καὶ ἔπνευσαν οἱ ἄνεμοι καὶ προσέκοψαν τῇ οἰκίᾳ ἐκείνῃ, καὶ ἔπεσεν"
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,Matthew 9:13,πορευθέντες δὲ μάθετε τί ἐστιν· ἔλεος θέλω καὶ οὐ θυσίαν· οὐ γὰρ,καλέσαι δικαίους ἀλλʼ ἁμαρτωλούς.
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,Matthew 10:34,Μὴ νομίσητε ὅτι,βαλεῖν εἰρήνην ἐπὶ τὴν γῆν· οὐκ ἦλθον βαλεῖν εἰρήνην ἀλλὰ μάχαιραν.
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,Matthew 10:34,Μὴ νομίσητε ὅτι ἦλθον βαλεῖν εἰρήνην ἐπὶ τὴν γῆν· οὐκ,βαλεῖν εἰρήνην ἀλλὰ μάχαιραν.
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,Matthew 10:35,—,γὰρ διχάσαι ἄνθρωπον κατὰ τοῦ πατρὸς αὐτοῦ καὶ θυγατέρα κατὰ τῆς μητρὸς αὐτῆς
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Matthew 14:34,Καὶ διαπεράσαντες,ἐπὶ τὴν γῆν εἰς Γεννησαρέτ.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Matthew 21:1,Καὶ ὅτε ἤγγισαν εἰς Ἱεροσόλυμα καὶ,"εἰς Βηθφαγὴ εἰς τὸ ὄρος τῶν ἐλαιῶν, τότε Ἰησοῦς ἀπέστειλεν δύο μαθητὰς"
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Mark 1:29,Καὶ εὐθὺς ἐκ τῆς συναγωγῆς ἐξελθόντες,εἰς τὴν οἰκίαν Σίμωνος καὶ Ἀνδρέου μετὰ Ἰακώβου καὶ Ἰωάννου.
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,Mark 2:17,καὶ ἀκούσας ὁ Ἰησοῦς λέγει αὐτοῖς [ὅτι] οὐ χρείαν ἔχουσιν οἱ ἰσχύοντες ἰατροῦ ἀλλʼ οἱ κακῶς ἔχοντες· οὐκ,καλέσαι δικαίους ἀλλʼ ἁμαρτωλούς.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Mark 3:8,τοῦ Ἰορδάνου καὶ  περὶ Τύρον καὶ Σιδῶνα πλῆθος πολὺ ἀκούοντες ὅσα ἐποίει,πρὸς αὐτόν.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Mark 5:1,Καὶ,εἰς τὸ πέραν τῆς θαλάσσης εἰς τὴν χώραν τῶν Γερασηνῶν.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Mark 5:14,Καὶ οἱ βόσκοντες αὐτοὺς ἔφυγον καὶ ἀπήγγειλαν εἰς τὴν πόλιν καὶ εἰς τοὺς ἀγρούς· καὶ,ἰδεῖν τί ἐστιν τὸ γεγονὸς
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Mark 6:29,καὶ ἀκούσαντες οἱ μαθηταὶ αὐτοῦ,καὶ ἦραν τὸ πτῶμα αὐτοῦ καὶ ἔθηκαν αὐτὸ ἐν μνημείῳ.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Mark 6:53,Καὶ διαπεράσαντες ἐπὶ τὴν γῆν,εἰς Γεννησαρὲτ καὶ προσωρμίσθησαν.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Mark 9:33,Καὶ,εἰς Καφαρναούμ. Καὶ ἐν τῇ οἰκίᾳ γενόμενος ἐπηρώτα αὐτούς· τί ἐν τῇ ὁδῷ διελογίζεσθε;
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Mark 14:16,καὶ ἐξῆλθον οἱ μαθηταὶ  καὶ,εἰς τὴν πόλιν καὶ εὗρον καθὼς εἶπεν αὐτοῖς καὶ ἡτοίμασαν τὸ πάσχα.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Luke 1:59,Καὶ ἐγένετο ἐν τῇ ἡμέρᾳ τῇ ὀγδόῃ,περιτεμεῖν τὸ παιδίον καὶ ἐκάλουν αὐτὸ ἐπὶ τῷ ὀνόματι τοῦ πατρὸς αὐτοῦ Ζαχαρίαν.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Luke 2:44,νομίσαντες δὲ αὐτὸν εἶναι ἐν τῇ συνοδίᾳ,"ἡμέρας ὁδὸν καὶ ἀνεζήτουν αὐτὸν ἐν τοῖς συγγενεῦσιν καὶ τοῖς γνωστοῖς,"
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Luke 3:12,—,"δὲ καὶ τελῶναι  βαπτισθῆναι καὶ εἶπαν πρὸς αὐτόν· διδάσκαλε, τί ποιήσωμεν;"
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Luke 4:42,Γενομένης δὲ ἡμέρας ἐξελθὼν ἐπορεύθη εἰς ἔρημον τόπον· καὶ οἱ ὄχλοι ἐπεζήτουν αὐτὸν καὶ,ἕως αὐτοῦ καὶ κατεῖχον αὐτὸν τοῦ μὴ πορεύεσθαι ἀπʼ αὐτῶν.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Luke 5:7,καὶ κατένευσαν τοῖς μετόχοις  ἐν τῷ ἑτέρῳ πλοίῳ τοῦ ἐλθόντας συλλαβέσθαι αὐτοῖς· καὶ,καὶ ἔπλησαν ἀμφότερα τὰ πλοῖα ὥστε  βυθίζεσθαι αὐτά.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Luke 6:18,οἳ,"ἀκοῦσαι αὐτοῦ καὶ ἰαθῆναι ἀπὸ τῶν νόσων αὐτῶν· καὶ οἱ ἐνοχλούμενοι ἀπὸ πνευμάτων ἀκαθάρτων ἐθεραπεύοντο,"
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Luke 8:35,ἐξῆλθον δὲ ἰδεῖν τὸ γεγονὸς καὶ,πρὸς τὸν Ἰησοῦν καὶ εὗρον καθήμενον τὸν ἄνθρωπον ἀφʼ οὗ τὰ δαιμόνια ἐξῆλθεν
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,Luke 12:49,Πῦρ,"βαλεῖν ἐπὶ τὴν γῆν, καὶ τί θέλω εἰ ἤδη ἀνήφθη."
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Luke 23:33,Καὶ ὅτε,"ἐπὶ τὸν τόπον τὸν καλούμενον Κρανίον, ἐκεῖ ἐσταύρωσαν αὐτὸν  καὶ τοὺς κακούργους , ὃν"
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Luke 24:1,Τῇ δὲ μιᾷ τῶν σαββάτων ὄρθρου βαθέως ἐπὶ τὸ μνῆμα,φέρουσαι ἃ ἡτοίμασαν ἀρώματα.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Luke 24:23,καὶ μὴ εὑροῦσαι τὸ σῶμα αὐτοῦ,"λέγουσαι καὶ ὀπτασίαν ἀγγέλων ἑωρακέναι, οἳ λέγουσιν αὐτὸν ζῆν."
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,John 1:31,"κἀγὼ οὐκ ᾔδειν αὐτόν, ἀλλʼ ἵνα φανερωθῇ τῷ Ἰσραὴλ διὰ τοῦτο",ἐγὼ ἐν  ὕδατι βαπτίζων.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,John 3:26,καὶ,"πρὸς τὸν Ἰωάννην καὶ εἶπαν αὐτῷ· ῥαββί, ὃς ἦν μετὰ σοῦ πέραν τοῦ"
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,John 4:40,ὡς οὖν,"πρὸς αὐτὸν οἱ Σαμαρῖται, ἠρώτων αὐτὸν μεῖναι παρʼ αὐτοῖς· καὶ ἔμεινεν ἐκεῖ δύο ἡμέρας."
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,John 4:45,"πάντα ἑωρακότες ὅσα ἐποίησεν ἐν Ἱεροσολύμοις ἐν τῇ ἑορτῇ, καὶ αὐτοὶ γὰρ",εἰς τὴν ἑορτήν.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,John 6:24,"ἔστιν ἐκεῖ οὐδὲ οἱ μαθηταὶ αὐτοῦ, ἐνέβησαν αὐτοὶ εἰς τὰ πλοιάρια καὶ",εἰς Καφαρναοὺμ ζητοῦντες τὸν Ἰησοῦν.
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,John 8:14,"ἀπεκρίθη Ἰησοῦς καὶ εἶπεν αὐτοῖς· κἂν ἐγὼ μαρτυρῶ περὶ ἐμαυτοῦ, ἀληθής ἐστιν ἡ μαρτυρία μου, ὅτι οἶδα πόθεν",καὶ ποῦ ὑπάγω· ὑμεῖς δὲ οὐκ οἴδατε πόθεν ἔρχομαι ἢ ποῦ ὑπάγω.
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,John 9:39,Καὶ εἶπεν ὁ Ἰησοῦς· εἰς κρίμα ἐγὼ εἰς τὸν κόσμον τοῦτον,", ἵνα οἱ μὴ βλέποντες βλέπωσιν καὶ οἱ βλέποντες τυφλοὶ γένωνται."
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,John 10:8,πάντες ὅσοι,"[πρὸ ἐμοῦ] κλέπται εἰσὶν καὶ λῃσταί, ἀλλʼ οὐκ ἤκουσαν αὐτῶν τὰ πρόβατα."
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,John 10:10,ὁ κλέπτης οὐκ ἔρχεται εἰ μὴ ἵνα κλέψῃ καὶ θύσῃ καὶ ἀπολέσῃ· ἐγὼ,ἵνα ζωὴν ἔχωσιν καὶ περισσὸν ἔχωσιν.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,John 10:41,καὶ πολλοὶ,"πρὸς αὐτὸν καὶ ἔλεγον ὅτι Ἰωάννης μὲν σημεῖον ἐποίησεν οὐδέν, πάντα δὲ ὅσα"
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,John 12:9,Ἔγνω οὖν [ὁ] ὄχλος πολὺς ἐκ τῶν Ἰουδαίων ὅτι ἐκεῖ ἐστιν καὶ,"οὐ διὰ τὸν Ἰησοῦν μόνον, ἀλλʼ ἵνα καὶ τὸν Λάζαρον ἴδωσιν ὃν ἤγειρεν ἐκ νεκρῶν."
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,John 12:27,"Νῦν ἡ ψυχή μου τετάρακται, καὶ τί εἴπω; πάτερ, σῶσόν με ἐκ τῆς ὥρας ταύτης; ἀλλὰ διὰ τοῦτο",εἰς τὴν ὥραν ταύτην.
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,John 12:47,"καὶ ἐάν τίς μου ἀκούσῃ τῶν ῥημάτων καὶ μὴ φυλάξῃ, ἐγὼ οὐ κρίνω αὐτόν· οὐ γὰρ","ἵνα κρίνω τὸν κόσμον, ἀλλʼ ἵνα σώσω τὸν κόσμον."
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,John 15:22,Εἰ μὴ,"καὶ ἐλάλησα αὐτοῖς, ἁμαρτίαν οὐκ εἴχοσαν· νῦν δὲ πρόφασιν οὐκ ἔχουσιν περὶ τῆς ἁμαρτίας αὐτῶν."
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,John 19:32,—,οὖν οἱ στρατιῶται καὶ τοῦ μὲν πρώτου κατέαξαν τὰ σκέλη καὶ τοῦ ἄλλου τοῦ συσταυρωθέντος αὐτῷ·
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,John 21:8,οἱ δὲ ἄλλοι μαθηταὶ τῷ πλοιαρίῳ,", οὐ γὰρ ἦσαν μακρὰν ἀπὸ τῆς γῆς ἀλλʼ ὡς ἀπὸ πηχῶν διακοσίων, σύροντες τὸ δίκτυον τῶν ἰχθύων."
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Acts 4:23,Ἀπολυθέντες δὲ,πρὸς τοὺς ἰδίους καὶ ἀπήγγειλαν ὅσα πρὸς αὐτοὺς οἱ ἀρχιερεῖς καὶ οἱ πρεσβύτεροι εἶπαν.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Acts 8:36,"ὡς δὲ ἐπορεύοντο κατὰ τὴν ὁδόν,","ἐπί τι ὕδωρ, καί φησιν ὁ εὐνοῦχος· ἰδοὺ ὕδωρ, τί κωλύει με βαπτισθῆναι;"
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,Acts 10:29,διὸ καὶ ἀναντιρρήτως,μεταπεμφθείς. πυνθάνομαι οὖν τίνι λόγῳ μετεπέμψασθέ με;
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Acts 11:12,εἶπεν δὲ τὸ πνεῦμά μοι συνελθεῖν αὐτοῖς μηδὲν διακρίναντα.,δὲ σὺν ἐμοὶ καὶ οἱ ἓξ ἀδελφοὶ οὗτοι καὶ εἰσήλθομεν εἰς τὸν οἶκον τοῦ ἀνδρός.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Acts 13:13,Ἀναχθέντες δὲ ἀπὸ τῆς Πάφου οἱ περὶ Παῦλον,"εἰς Πέργην τῆς Παμφυλίας, Ἰωάννης δὲ ἀποχωρήσας ἀπʼ αὐτῶν ὑπέστρεψεν εἰς Ἱεροσόλυμα."
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Acts 13:51,οἱ δὲ ἐκτιναξάμενοι τὸν κονιορτὸν τῶν ποδῶν ἐπʼ αὐτοὺς,"εἰς Ἰκόνιον,"
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Acts 14:24,Καὶ διελθόντες τὴν Πισιδίαν,εἰς τὴν Παμφυλίαν
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Acts 17:1,Διοδεύσαντες δὲ τὴν Ἀμφίπολιν καὶ τὴν Ἀπολλωνίαν,εἰς Θεσσαλονίκην ὅπου ἦν  συναγωγὴ τῶν Ἰουδαίων.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Acts 17:13,"καὶ ἐν τῇ Βεροίᾳ κατηγγέλη ὑπὸ τοῦ Παύλου ὁ λόγος τοῦ θεοῦ,",κἀκεῖ σαλεύοντες καὶ ταράσσοντες τοὺς ὄχλους.
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,Acts 22:11,"ὡς δὲ οὐκ ἐνέβλεπον ἀπὸ τῆς δόξης τοῦ φωτὸς ἐκείνου, χειραγωγούμενος ὑπὸ τῶν συνόντων μοι",εἰς Δαμασκόν.
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Acts 28:23,Ταξάμενοι δὲ αὐτῷ ἡμέραν,πρὸς αὐτὸν εἰς τὴν ξενίαν πλείονες οἷς ἐξετίθετο διαμαρτυρόμενος τὴν βασιλείαν τοῦ θεοῦ
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,1 Corinthians 2:1,"Κἀγὼ ἐλθὼν πρὸς ὑμᾶς, ἀδελφοί,",οὐ καθʼ ὑπεροχὴν λόγου ἢ σοφίας καταγγέλλων ὑμῖν τὸ μυστήριον τοῦ θεοῦ.
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,2 Corinthians 1:23,"Ἐγὼ δὲ μάρτυρα τὸν θεὸν ἐπικαλοῦμαι ἐπὶ τὴν ἐμὴν ψυχήν, ὅτι φειδόμενος ὑμῶν οὐκέτι",εἰς Κόρινθον.
ἦλθον,ἔρχομαι,aorist,active,indicative,first person,singular,Galatians 1:21,Ἔπειτα,εἰς τὰ κλίματα τῆς Συρίας καὶ τῆς Κιλικίας·
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Galatians 2:12,πρὸ τοῦ γὰρ ἐλθεῖν τινας ἀπὸ Ἰακώβου μετὰ τῶν ἐθνῶν συνήσθιεν· ὅτε δὲ,", ὑπέστελλεν καὶ ἀφώριζεν ἑαυτὸν φοβούμενος τοὺς ἐκ περιτομῆς."
ἦλθον,ἔρχομαι,aorist,active,indicative,third person,plural,Revelation 7:13,μοι· οὗτοι οἱ περιβεβλημένοι τὰς στολὰς τὰς λευκὰς τίνες εἰσὶν καὶ πόθεν,;
ἦλθες,ἔρχομαι,aorist,active,indicative,second person,singular,Matthew 8:29,"καὶ ἰδοὺ ἔκραξαν λέγοντες· τί ἡμῖν καὶ σοί,  υἱὲ τοῦ θεοῦ;",ὧδε πρὸ καιροῦ βασανίσαι ἡμᾶς;
ἦλθες,ἔρχομαι,aorist,active,indicative,second person,singular,Mark 1:24,"λέγων·  τί ἡμῖν καὶ σοί, Ἰησοῦ Ναζαρηνέ;","ἀπολέσαι ἡμᾶς; οἶδά σε τίς εἶ, ὁ ἅγιος τοῦ θεοῦ."
ἦλθες,ἔρχομαι,aorist,active,indicative,second person,singular,Luke 4:34,"ἔα, τί ἡμῖν καὶ σοί, Ἰησοῦ Ναζαρηνέ;","ἀπολέσαι ἡμᾶς; οἶδά σε τίς εἶ, ὁ ἅγιος τοῦ θεοῦ."
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 9:1,Καὶ ἐμβὰς  εἰς  πλοῖον διεπέρασεν καὶ,εἰς τὴν ἰδίαν πόλιν.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 11:18,—,"γὰρ  Ἰωάννης μήτε ἐσθίων μήτε πίνων, καὶ λέγουσιν· δαιμόνιον ἔχει."
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 11:19,—,"ὁ υἱὸς τοῦ ἀνθρώπου ἐσθίων καὶ πίνων, καὶ λέγουσιν· ἰδοὺ ἄνθρωπος φάγος καὶ"
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 12:9,Καὶ μεταβὰς ἐκεῖθεν,εἰς τὴν συναγωγὴν αὐτῶν·
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 12:42,"βασίλισσα νότου ἐγερθήσεται ἐν τῇ κρίσει μετὰ τῆς γενεᾶς ταύτης καὶ κατακρινεῖ αὐτήν, ὅτι","ἐκ τῶν περάτων τῆς γῆς ἀκοῦσαι τὴν σοφίαν Σολομῶνος, καὶ ἰδοὺ πλεῖον Σολομῶνος ὧδε."
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 13:25,ἐν δὲ τῷ καθεύδειν τοὺς ἀνθρώπους,αὐτοῦ ὁ ἐχθρὸς καὶ ἐπέσπειρεν ζιζάνια ἀνὰ μέσον τοῦ σίτου καὶ ἀπῆλθεν.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 13:36,Τότε ἀφεὶς τοὺς ὄχλους,εἰς τὴν οἰκίαν . καὶ προσῆλθον αὐτῷ οἱ μαθηταὶ αὐτοῦ λέγοντες· διασάφησον ἡμῖν τὴν
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 14:25,τετάρτῃ δὲ φυλακῇ τῆς νυκτὸς,πρὸς αὐτοὺς περιπατῶν ἐπὶ τὴν θάλασσαν.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 14:29,ὁ δὲ εἶπεν· ἐλθέ. καὶ καταβὰς ἀπὸ τοῦ πλοίου [ὁ] Πέτρος περιεπάτησεν ἐπὶ τὰ ὕδατα καὶ,πρὸς τὸν Ἰησοῦν.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 15:29,Καὶ μεταβὰς ἐκεῖθεν ὁ Ἰησοῦς,"παρὰ τὴν θάλασσαν τῆς Γαλιλαίας, καὶ ἀναβὰς εἰς τὸ ὄρος ἐκάθητο ἐκεῖ."
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 15:39,Καὶ ἀπολύσας τοὺς ὄχλους ἐνέβη εἰς τὸ πλοῖον καὶ,εἰς τὰ ὅρια Μαγαδάν.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 17:12,λέγω δὲ ὑμῖν ὅτι Ἠλίας ἤδη,", καὶ οὐκ ἐπέγνωσαν αὐτὸν ἀλλʼ ἐποίησαν ἐν αὐτῷ ὅσα ἠθέλησαν· οὕτως καὶ ὁ"
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 19:1,"Καὶ ἐγένετο ὅτε ἐτέλεσεν ὁ Ἰησοῦς τοὺς λόγους τούτους, μετῆρεν ἀπὸ τῆς Γαλιλαίας καὶ",εἰς τὰ ὅρια τῆς Ἰουδαίας πέραν τοῦ Ἰορδάνου.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 20:28,ὥσπερ ὁ υἱὸς τοῦ ἀνθρώπου οὐκ,διακονηθῆναι ἀλλὰ διακονῆσαι καὶ δοῦναι τὴν ψυχὴν αὐτοῦ λύτρον ἀντὶ πολλῶν.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 21:19,καὶ ἰδὼν συκῆν μίαν ἐπὶ τῆς ὁδοῦ,"ἐπʼ αὐτὴν καὶ οὐδὲν εὗρεν ἐν αὐτῇ εἰ μὴ φύλλα μόνον, καὶ λέγει"
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 21:32,—,"γὰρ Ἰωάννης πρὸς ὑμᾶς ἐν ὁδῷ δικαιοσύνης, καὶ οὐκ ἐπιστεύσατε αὐτῷ, οἱ δὲ"
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 24:39,καὶ οὐκ ἔγνωσαν ἕως,"ὁ κατακλυσμὸς καὶ ἦρεν ἅπαντας, οὕτως ἔσται [καὶ] ἡ παρουσία τοῦ υἱοῦ τοῦ ἀνθρώπου."
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 25:10,ἀπερχομένων δὲ αὐτῶν ἀγοράσαι,"ὁ νυμφίος, καὶ αἱ ἕτοιμοι εἰσῆλθον μετʼ αὐτοῦ εἰς τοὺς γάμους καὶ ἐκλείσθη ἡ θύρα."
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 26:47,Καὶ ἔτι αὐτοῦ λαλοῦντος ἰδοὺ Ἰούδας εἷς τῶν δώδεκα,καὶ μετʼ αὐτοῦ ὄχλος πολὺς μετὰ μαχαιρῶν καὶ ξύλων ἀπὸ τῶν ἀρχιερέων καὶ πρεσβυτέρων τοῦ λαοῦ.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 27:57,Ὀψίας δὲ γενομένης,"ἄνθρωπος πλούσιος ἀπὸ Ἁριμαθαίας, τοὔνομα Ἰωσήφ, ὃς καὶ αὐτὸς ἐμαθητεύθη τῷ Ἰησοῦ·"
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Matthew 28:1,"Ὀψὲ δὲ σαββάτων, τῇ ἐπιφωσκούσῃ εἰς μίαν σαββάτων",Μαριὰμ ἡ Μαγδαληνὴ καὶ ἡ ἄλλη Μαρία θεωρῆσαι τὸν τάφον.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Mark 1:9,Καὶ ἐγένετο ἐν ἐκείναις ταῖς ἡμέραις,Ἰησοῦς ἀπὸ Ναζαρὲτ τῆς Γαλιλαίας καὶ ἐβαπτίσθη εἰς τὸν Ἰορδάνην ὑπὸ Ἰωάννου.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Mark 1:14,Μετὰ δὲ τὸ παραδοθῆναι τὸν Ἰωάννην,ὁ Ἰησοῦς εἰς τὴν Γαλιλαίαν κηρύσσων τὸ εὐαγγέλιον  τοῦ θεοῦ
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Mark 1:39,Καὶ,κηρύσσων εἰς τὰς συναγωγὰς αὐτῶν εἰς ὅλην τὴν Γαλιλαίαν καὶ τὰ δαιμόνια ἐκβάλλων.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Mark 4:4,"καὶ ἐγένετο ἐν τῷ σπείρειν ὃ μὲν ἔπεσεν παρὰ τὴν ὁδόν, καὶ",τὰ πετεινὰ καὶ κατέφαγεν αὐτό.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Mark 5:33,"ἡ δὲ γυνὴ φοβηθεῖσα καὶ τρέμουσα , εἰδυῖα ὃ γέγονεν αὐτῇ,",καὶ προσέπεσεν αὐτῷ καὶ εἶπεν αὐτῷ πᾶσαν τὴν ἀλήθειαν.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Mark 7:31,Καὶ πάλιν ἐξελθὼν ἐκ τῶν ὁρίων Τύρου,διὰ Σιδῶνος εἰς τὴν θάλασσαν τῆς Γαλιλαίας ἀνὰ μέσον τῶν ὁρίων Δεκαπόλεως.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Mark 8:10,Καὶ εὐθὺς ἐμβὰς  εἰς τὸ πλοῖον μετὰ τῶν μαθητῶν αὐτοῦ,εἰς τὰ μέρη Δαλμανουθά.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Mark 10:45,καὶ γὰρ ὁ υἱὸς τοῦ ἀνθρώπου οὐκ,διακονηθῆναι ἀλλὰ διακονῆσαι καὶ δοῦναι τὴν ψυχὴν αὐτοῦ λύτρον ἀντὶ πολλῶν.
ἦλθεν,ἔρχομαι,aorist,active,indicative,third person,singular,Mark 10:50,ὁ δὲ ἀποβαλὼν τὸ ἱμάτιον αὐτοῦ ἀναπηδήσας,πρὸς τὸν Ἰησοῦν.
