Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἀλήθεια,ἀλήθεια,—,—,—,—,feminine,nominative,singular,1 John 1:8,"ἐὰν εἴπωμεν ὅτι ἁμαρτίαν οὐκ ἔχομεν, ἑαυτοὺς πλανῶμεν καὶ ἡ",οὐκ ἔστιν ἐν ἡμῖν.
ἀλήθεια,ἀλήθεια,—,—,—,—,feminine,nominative,singular,1 John 2:4,"ὁ λέγων ὅτι ἔγνωκα αὐτὸν καὶ τὰς ἐντολὰς αὐτοῦ μὴ τηρῶν ψεύστης ἐστίν, καὶ ἐν τούτῳ ἡ",οὐκ ἔστιν·
ἀλήθειαν,ἀλήθεια,—,—,—,—,feminine,accusative,singular,1 John 2:21,οὐκ ἔγραψα ὑμῖν ὅτι οὐκ οἴδατε τὴν,ἀλλʼ ὅτι οἴδατε αὐτὴν καὶ ὅτι πᾶν ψεῦδος ἐκ τῆς ἀληθείας οὐκ ἔστιν.
ἀληθείας,ἀλήθεια,—,—,—,—,feminine,genitive,singular,1 John 2:21,οὐκ ἔγραψα ὑμῖν ὅτι οὐκ οἴδατε τὴν ἀλήθειαν ἀλλʼ ὅτι οἴδατε αὐτὴν καὶ ὅτι πᾶν ψεῦδος ἐκ τῆς,οὐκ ἔστιν.
ἀληθείᾳ,ἀλήθεια,—,—,—,—,feminine,dative,singular,1 John 3:18,"Τεκνία, μὴ ἀγαπῶμεν λόγῳ μηδὲ τῇ γλώσσῃ, ἀλλʼ ἐν ἔργῳ καὶ",","
ἀληθείας,ἀλήθεια,—,—,—,—,feminine,genitive,singular,1 John 3:19,Καὶ ἐν τούτῳ γνωσόμεθα ὅτι ἐκ τῆς,"ἐσμέν. καὶ ἔμπροσθεν αὐτοῦ πείσομεν τὴν καρδίαν ἡμῶν,"
ἀληθείας,ἀλήθεια,—,—,—,—,feminine,genitive,singular,1 John 4:6,"ἐκ τοῦ θεοῦ, οὐκ ἀκούει ἡμῶν. ἐκ τούτου γινώσκομεν τὸ πνεῦμα τῆς",καὶ τὸ πνεῦμα τῆς πλάνης.
ἀλήθεια,ἀλήθεια,—,—,—,—,feminine,nominative,singular,1 John 5:6,"αἵματι· καὶ τὸ πνεῦμά ἐστιν τὸ μαρτυροῦν, ὅτι τὸ πνεῦμά ἐστιν ἡ",.
ἀληθείᾳ,ἀλήθεια,—,—,—,—,feminine,dative,singular,2 John 1,"Ὁ πρεσβύτερος ἐκλεκτῇ κυρίᾳ καὶ τοῖς τέκνοις αὐτῆς, οὓς ἐγὼ ἀγαπῶ ἐν",", καὶ οὐκ ἐγὼ μόνος ἀλλὰ καὶ πάντες οἱ ἐγνωκότες τὴν ἀλήθειαν,"
ἀλήθειαν,ἀλήθεια,—,—,—,—,feminine,accusative,singular,2 John 1,"ἐν ἀληθείᾳ, καὶ οὐκ ἐγὼ μόνος ἀλλὰ καὶ πάντες οἱ ἐγνωκότες τὴν",","
ἀλήθειαν,ἀλήθεια,—,—,—,—,feminine,accusative,singular,2 John 2,διὰ τὴν,τὴν μένουσαν ἐν ἡμῖν καὶ μεθʼ ἡμῶν ἔσται εἰς τὸν αἰῶνα.
ἀληθείᾳ,ἀλήθεια,—,—,—,—,feminine,dative,singular,2 John 3,ἔσται μεθʼ ἡμῶν χάρις ἔλεος εἰρήνη παρὰ θεοῦ πατρὸς καὶ παρὰ Ἰησοῦ Χριστοῦ τοῦ υἱοῦ τοῦ πατρὸς ἐν,καὶ ἀγάπῃ.
ἀληθείᾳ,ἀλήθεια,—,—,—,—,feminine,dative,singular,2 John 4,Ἐχάρην λίαν ὅτι εὕρηκα ἐκ τῶν τέκνων σου περιπατοῦντας ἐν,", καθὼς ἐντολὴν ἐλάβομεν παρὰ τοῦ πατρός."
ἀληθείᾳ,ἀλήθεια,—,—,—,—,feminine,dative,singular,3 John 1,"Ὁ πρεσβύτερος Γαΐῳ τῷ ἀγαπητῷ, ὃν ἐγὼ ἀγαπῶ ἐν",".  Ἀγαπητέ,"
ἀληθείᾳ,ἀλήθεια,—,—,—,—,feminine,dative,singular,3 John 3,ἐχάρην γὰρ λίαν ἐρχομένων ἀδελφῶν καὶ μαρτυρούντων σου τῇ,", καθὼς σὺ ἐν ἀληθείᾳ περιπατεῖς"
ἀληθείᾳ,ἀλήθεια,—,—,—,—,feminine,dative,singular,3 John 3,"ἐχάρην γὰρ λίαν ἐρχομένων ἀδελφῶν καὶ μαρτυρούντων σου τῇ ἀληθείᾳ, καθὼς σὺ ἐν",περιπατεῖς
ἀληθείᾳ,ἀλήθεια,—,—,—,—,feminine,dative,singular,3 John 4,"μειζοτέραν τούτων οὐκ ἔχω χαράν, ἵνα ἀκούω τὰ ἐμὰ τέκνα ἐν",περιπατοῦντα.
ἀληθείᾳ,ἀλήθεια,—,—,—,—,feminine,dative,singular,3 John 8,"ἡμεῖς οὖν ὀφείλομεν ὑπολαμβάνειν τοὺς τοιούτους, ἵνα συνεργοὶ γινώμεθα τῇ",.
ἀληθείας,ἀλήθεια,—,—,—,—,feminine,genitive,singular,3 John 12,Δημητρίῳ μεμαρτύρηται ὑπὸ πάντων καὶ ὑπὸ αὐτῆς τῆς,"· καὶ ἡμεῖς δὲ μαρτυροῦμεν, καὶ οἶδας ὅτι ἡ μαρτυρία ἡμῶν ἀληθής ἐστιν.  Πολλὰ"
