Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
σάββασιν,σάββατον,—,—,—,—,neuter,dative,plural,noun,Matthew 12:1,Ἐν ἐκείνῳ τῷ καιρῷ ἐπορεύθη ὁ Ἰησοῦς  τοῖς,διὰ τῶν σπορίμων· οἱ δὲ μαθηταὶ αὐτοῦ ἐπείνασαν καὶ ἤρξαντο τίλλειν  στάχυας καὶ ἐσθίειν.
σάββασιν,σάββατον,—,—,—,—,neuter,dative,plural,noun,Matthew 12:5,ἢ οὐκ ἀνέγνωτε ἐν τῷ νόμῳ ὅτι  τοῖς,οἱ ἱερεῖς ἐν τῷ ἱερῷ τὸ σάββατον βεβηλοῦσιν καὶ ἀναίτιοί εἰσιν;
σάββασιν,σάββατον,—,—,—,—,neuter,dative,plural,noun,Matthew 12:10,καὶ ἰδοὺ ἄνθρωπος  χεῖρα ἔχων ξηράν. καὶ ἐπηρώτησαν αὐτὸν λέγοντες· εἰ ἔξεστιν τοῖς,θεραπεῦσαι; ἵνα κατηγορήσωσιν αὐτοῦ.
σάββασιν,σάββατον,—,—,—,—,neuter,dative,plural,noun,Matthew 12:11,ὁ δὲ εἶπεν αὐτοῖς· τίς ἔσται ἐξ ὑμῶν ἄνθρωπος ὃς ἕξει πρόβατον ἓν καὶ ἐὰν ἐμπέσῃ τοῦτο τοῖς,"εἰς βόθυνον, οὐχὶ κρατήσει αὐτὸ καὶ ἐγερεῖ;"
σάββασιν,σάββατον,—,—,—,—,neuter,dative,plural,noun,Matthew 12:12,πόσῳ οὖν  διαφέρει ἄνθρωπος προβάτου. ὥστε ἔξεστιν τοῖς,καλῶς ποιεῖν.
σάββασιν,σάββατον,—,—,—,—,neuter,dative,plural,noun,Mark 1:21,Καὶ εἰσπορεύονται εἰς Καφαρναούμ· καὶ εὐθὺς τοῖς,εἰσελθὼν εἰς τὴν συναγωγὴν ἐδίδασκεν.
σάββασιν,σάββατον,—,—,—,—,neuter,dative,plural,noun,Mark 2:23,Καὶ ἐγένετο αὐτὸν ἐν τοῖς,"παραπορεύεσθαι διὰ τῶν σπορίμων, καὶ οἱ μαθηταὶ αὐτοῦ ἤρξαντο ὁδὸν ποιεῖν τίλλοντες τοὺς στάχυας."
σάββασιν,σάββατον,—,—,—,—,neuter,dative,plural,noun,Mark 2:24,καὶ οἱ Φαρισαῖοι ἔλεγον αὐτῷ· ἴδε τί ποιοῦσιν τοῖς,ὃ οὐκ ἔξεστιν;
σάββασιν,σάββατον,—,—,—,—,neuter,dative,plural,noun,Mark 3:2,καὶ παρετήρουν αὐτὸν εἰ  τοῖς,"θεραπεύσει αὐτόν, ἵνα κατηγορήσωσιν αὐτοῦ."
σάββασιν,σάββατον,—,—,—,—,neuter,dative,plural,noun,Mark 3:4,καὶ λέγει αὐτοῖς· ἔξεστιν τοῖς,"ἀγαθὸν ποιῆσαι ἢ κακοποιῆσαι, ψυχὴν σῶσαι ἢ ἀποκτεῖναι; οἱ δὲ ἐσιώπων."
σάββασιν,σάββατον,—,—,—,—,neuter,dative,plural,noun,Luke 4:31,Καὶ κατῆλθεν εἰς Καφαρναοὺμ πόλιν τῆς Γαλιλαίας . καὶ ἦν διδάσκων αὐτοὺς ἐν τοῖς,·
σάββασιν,σάββατον,—,—,—,—,neuter,dative,plural,noun,Luke 6:2,τινὲς δὲ τῶν Φαρισαίων εἶπαν· τί ποιεῖτε ὃ οὐκ ἔξεστιν τοῖς,;
σάββασιν,σάββατον,—,—,—,—,neuter,dative,plural,noun,Luke 13:10,Ἦν δὲ διδάσκων ἐν μιᾷ τῶν συναγωγῶν ἐν τοῖς,.
σάββατα,σάββατον,—,—,—,—,neuter,accusative,plural,noun,Acts 17:2,κατὰ δὲ τὸ εἰωθὸς τῷ Παύλῳ εἰσῆλθεν πρὸς αὐτοὺς καὶ ἐπὶ,"τρία διελέξατο αὐτοῖς ἀπὸ τῶν γραφῶν,"
σάββατον,σάββατον,—,—,—,—,neuter,accusative,singular,noun,Matthew 12:5,ἢ οὐκ ἀνέγνωτε ἐν τῷ νόμῳ ὅτι  τοῖς σάββασιν οἱ ἱερεῖς ἐν τῷ ἱερῷ τὸ,βεβηλοῦσιν καὶ ἀναίτιοί εἰσιν;
σάββατον,σάββατον,—,—,—,—,neuter,nominative,singular,noun,Mark 2:27,Καὶ ἔλεγεν αὐτοῖς· τὸ,διὰ τὸν ἄνθρωπον ἐγένετο καὶ οὐχ ὁ ἄνθρωπος διὰ τὸ σάββατον·
σάββατον,σάββατον,—,—,—,—,neuter,accusative,singular,noun,Mark 2:27,Καὶ ἔλεγεν αὐτοῖς· τὸ σάββατον διὰ τὸν ἄνθρωπον ἐγένετο καὶ οὐχ ὁ ἄνθρωπος διὰ τὸ,·
σάββατον,σάββατον,—,—,—,—,neuter,nominative,singular,noun,Luke 23:54,καὶ ἡμέρα ἦν παρασκευῆς καὶ,ἐπέφωσκεν.
σάββατον,σάββατον,—,—,—,—,neuter,accusative,singular,noun,Luke 23:56,ὑποστρέψασαι δὲ ἡτοίμασαν ἀρώματα καὶ μύρα. καὶ τὸ μὲν,ἡσύχασαν κατὰ τὴν ἐντολήν.
σάββατον,σάββατον,—,—,—,—,neuter,nominative,singular,noun,John 5:9,καὶ εὐθέως ἐγένετο ὑγιὴς ὁ ἄνθρωπος καὶ ἦρεν τὸν κράβαττον αὐτοῦ καὶ περιεπάτει.  Ἦν δὲ,ἐν ἐκείνῃ τῇ ἡμέρᾳ.
σάββατον,σάββατον,—,—,—,—,neuter,accusative,singular,noun,John 5:18,"διὰ τοῦτο οὖν μᾶλλον ἐζήτουν αὐτὸν οἱ Ἰουδαῖοι ἀποκτεῖναι, ὅτι οὐ μόνον ἔλυεν τὸ",", ἀλλὰ καὶ πατέρα ἴδιον ἔλεγεν τὸν θεὸν ἴσον ἑαυτὸν ποιῶν τῷ θεῷ."
σάββατον,σάββατον,—,—,—,—,neuter,nominative,singular,noun,John 9:14,ἦν δὲ,ἐν ᾗ ἡμέρᾳ τὸν πηλὸν ἐποίησεν ὁ Ἰησοῦς καὶ ἀνέῳξεν αὐτοῦ τοὺς ὀφθαλμούς.
σάββατον,σάββατον,—,—,—,—,neuter,accusative,singular,noun,John 9:16,"ἔλεγον οὖν ἐκ τῶν Φαρισαίων τινές· οὐκ ἔστιν οὗτος παρὰ θεοῦ ὁ ἄνθρωπος, ὅτι τὸ",οὐ τηρεῖ. ἄλλοι [δὲ] ἔλεγον· πῶς δύναται ἄνθρωπος ἁμαρτωλὸς τοιαῦτα σημεῖα ποιεῖν; καὶ σχίσμα ἦν ἐν αὐτοῖς.
σάββατον,σάββατον,—,—,—,—,neuter,accusative,singular,noun,Acts 13:27,ἄρχοντες αὐτῶν τοῦτον ἀγνοήσαντες καὶ τὰς φωνὰς τῶν προφητῶν τὰς κατὰ πᾶν,"ἀναγινωσκομένας  κρίναντες ἐπλήρωσαν,"
σάββατον,σάββατον,—,—,—,—,neuter,accusative,singular,noun,Acts 13:42,Ἐξιόντων δὲ αὐτῶν παρεκάλουν εἰς τὸ μεταξὺ,λαληθῆναι αὐτοῖς τὰ ῥήματα ταῦτα.
σάββατον,σάββατον,—,—,—,—,neuter,accusative,singular,noun,Acts 15:21,Μωϋσῆς γὰρ ἐκ γενεῶν ἀρχαίων κατὰ πόλιν τοὺς κηρύσσοντας αὐτὸν ἔχει ἐν ταῖς συναγωγαῖς κατὰ πᾶν,ἀναγινωσκόμενος.
σάββατον,σάββατον,—,—,—,—,neuter,accusative,singular,noun,Acts 18:4,Διελέγετο δὲ ἐν τῇ συναγωγῇ κατὰ πᾶν,ἔπειθέν τε Ἰουδαίους καὶ Ἕλληνας.
σάββατόν,σάββατον,—,—,—,—,neuter,nominative,singular,noun,John 5:10,ἔλεγον οὖν οἱ Ἰουδαῖοι τῷ τεθεραπευμένῳ·,"ἐστιν, καὶ οὐκ ἔξεστίν σοι ἆραι τὸν κράβαττόν σου."
σαββάτου,σάββατον,—,—,—,—,neuter,genitive,singular,noun,Matthew 12:8,κύριος γάρ ἐστιν τοῦ,ὁ υἱὸς τοῦ ἀνθρώπου.
σαββάτου,σάββατον,—,—,—,—,neuter,genitive,singular,noun,Mark 2:28,ὥστε κύριός ἐστιν ὁ υἱὸς τοῦ ἀνθρώπου καὶ τοῦ,.
σαββάτου,σάββατον,—,—,—,—,neuter,genitive,singular,noun,Mark 6:2,καὶ γενομένου,"ἤρξατο διδάσκειν ἐν τῇ συναγωγῇ, καὶ πολλοὶ ἀκούοντες ἐξεπλήσσοντο λέγοντες· πόθεν τούτῳ ταῦτα"
σαββάτου,σάββατον,—,—,—,—,neuter,genitive,singular,noun,Mark 16:1,Καὶ διαγενομένου τοῦ,Μαρία ἡ Μαγδαληνὴ καὶ Μαρία ἡ [τοῦ] Ἰακώβου καὶ Σαλώμη ἠγόρασαν ἀρώματα ἵνα ἐλθοῦσαι ἀλείψωσιν αὐτόν.
σαββάτου,σάββατον,—,—,—,—,neuter,genitive,singular,noun,Mark 16:9,Ἀναστὰς δὲ πρωῒ πρώτῃ,"ἐφάνη πρῶτον Μαρίᾳ τῇ Μαγδαληνῇ, παρʼ ἧς ἐκβεβλήκει ἑπτὰ δαιμόνια."
σαββάτου,σάββατον,—,—,—,—,neuter,genitive,singular,noun,Luke 6:5,καὶ ἔλεγεν αὐτοῖς·  κύριός ἐστιν τοῦ,ὁ υἱὸς τοῦ ἀνθρώπου.
σαββάτου,σάββατον,—,—,—,—,neuter,genitive,singular,noun,Luke 13:14,δεῖ ἐργάζεσθαι· ἐν αὐταῖς οὖν ἐρχόμενοι θεραπεύεσθε καὶ μὴ τῇ ἡμέρᾳ τοῦ,.
σαββάτου,σάββατον,—,—,—,—,neuter,genitive,singular,noun,Luke 13:16,"ὀκτὼ ἔτη, οὐκ ἔδει λυθῆναι ἀπὸ τοῦ δεσμοῦ τούτου τῇ ἡμέρᾳ τοῦ",;
σαββάτου,σάββατον,—,—,—,—,neuter,genitive,singular,noun,Luke 14:5,"βοῦς εἰς φρέαρ πεσεῖται, καὶ οὐκ εὐθέως ἀνασπάσει αὐτὸν ἐν ἡμέρᾳ τοῦ",;
σαββάτου,σάββατον,—,—,—,—,neuter,genitive,singular,noun,Luke 18:12,νηστεύω δὶς τοῦ,", ἀποδεκατῶ πάντα ὅσα κτῶμαι."
