Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
λαλοῦντος,λαλέω,present,active,participle,—,masculine,genitive,singular,verb,Matthew 9:18,Ταῦτα αὐτοῦ,"αὐτοῖς, ἰδοὺ ἄρχων εἷς ἐλθὼν προσεκύνει αὐτῷ λέγων ὅτι ἡ θυγάτηρ μου ἄρτι"
ἐλάλησεν,λαλέω,aorist,active,indicative,third person,—,—,singular,verb,Matthew 9:33,καὶ ἐκβληθέντος τοῦ δαιμονίου,ὁ κωφός. καὶ ἐθαύμασαν οἱ ὄχλοι λέγοντες· οὐδέποτε ἐφάνη οὕτως ἐν τῷ Ἰσραήλ.
λαλήσητε,λαλέω,aorist,active,subjunctive,second person,—,—,plural,verb,Matthew 10:19,"ὅταν δὲ παραδῶσιν ὑμᾶς, μὴ μεριμνήσητε πῶς ἢ τί",· δοθήσεται γὰρ ὑμῖν ἐν ἐκείνῃ τῇ ὥρᾳ τί λαλήσητε·
λαλήσητε,λαλέω,aorist,active,subjunctive,second person,—,—,plural,verb,Matthew 10:19,"ὅταν δὲ παραδῶσιν ὑμᾶς, μὴ μεριμνήσητε πῶς ἢ τί λαλήσητε· δοθήσεται γὰρ ὑμῖν ἐν ἐκείνῃ τῇ ὥρᾳ τί",·
λαλοῦντες,λαλέω,present,active,participle,—,masculine,nominative,plural,verb,Matthew 10:20,οὐ γὰρ ὑμεῖς ἐστε οἱ,ἀλλὰ τὸ πνεῦμα τοῦ πατρὸς ὑμῶν τὸ λαλοῦν ἐν ὑμῖν.
λαλοῦν,λαλέω,present,active,participle,—,neuter,nominative,singular,verb,Matthew 10:20,οὐ γὰρ ὑμεῖς ἐστε οἱ λαλοῦντες ἀλλὰ τὸ πνεῦμα τοῦ πατρὸς ὑμῶν τὸ,ἐν ὑμῖν.
λαλεῖν,λαλέω,present,active,infinitive,—,—,—,—,verb,Matthew 12:22,"Τότε προσηνέχθη αὐτῷ δαιμονιζόμενος τυφλὸς καὶ κωφός, καὶ ἐθεράπευσεν αὐτόν, ὥστε τὸν κωφὸν",καὶ βλέπειν.
λαλεῖν,λαλέω,present,active,infinitive,—,—,—,—,verb,Matthew 12:34,"γεννήματα ἐχιδνῶν, πῶς δύνασθε ἀγαθὰ",πονηροὶ ὄντες; ἐκ γὰρ τοῦ περισσεύματος τῆς καρδίας τὸ στόμα λαλεῖ.
λαλεῖ,λαλέω,present,active,indicative,third person,—,—,singular,verb,Matthew 12:34,"γεννήματα ἐχιδνῶν, πῶς δύνασθε ἀγαθὰ λαλεῖν πονηροὶ ὄντες; ἐκ γὰρ τοῦ περισσεύματος τῆς καρδίας τὸ στόμα",.
λαλήσουσιν,λαλέω,future,active,indicative,third person,—,—,plural,verb,Matthew 12:36,λέγω δὲ ὑμῖν ὅτι πᾶν ῥῆμα ἀργὸν ὃ,οἱ ἄνθρωποι ἀποδώσουσιν περὶ αὐτοῦ λόγον ἐν ἡμέρᾳ κρίσεως·
λαλοῦντος,λαλέω,present,active,participle,—,masculine,genitive,singular,verb,Matthew 12:46,Ἔτι αὐτοῦ,τοῖς ὄχλοις ἰδοὺ ἡ μήτηρ καὶ οἱ ἀδελφοὶ αὐτοῦ εἱστήκεισαν ἔξω ζητοῦντες αὐτῷ λαλῆσαι.
λαλῆσαι,λαλέω,aorist,active,infinitive,—,—,—,—,verb,Matthew 12:46,Ἔτι αὐτοῦ λαλοῦντος τοῖς ὄχλοις ἰδοὺ ἡ μήτηρ καὶ οἱ ἀδελφοὶ αὐτοῦ εἱστήκεισαν ἔξω ζητοῦντες αὐτῷ,.
λαλῆσαι,λαλέω,aorist,active,infinitive,—,—,—,—,verb,Matthew 12:47,εἶπεν δέ τις αὐτῷ· ἰδοὺ ἡ μήτηρ σου καὶ οἱ ἀδελφοί σου ἔξω ἑστήκασιν ζητοῦντές σοι,.]
ἐλάλησεν,λαλέω,aorist,active,indicative,third person,—,—,singular,verb,Matthew 13:3,Καὶ,αὐτοῖς πολλὰ ἐν παραβολαῖς λέγων· ἰδοὺ ἐξῆλθεν ὁ σπείρων τοῦ σπείρειν.
λαλεῖς,λαλέω,present,active,indicative,second person,—,—,singular,verb,Matthew 13:10,Καὶ προσελθόντες οἱ μαθηταὶ εἶπαν αὐτῷ· διὰ τί ἐν παραβολαῖς,αὐτοῖς;
λαλῶ,λαλέω,present,active,indicative,first person,—,—,singular,verb,Matthew 13:13,διὰ τοῦτο ἐν παραβολαῖς αὐτοῖς,", ὅτι βλέποντες οὐ βλέπουσιν καὶ ἀκούοντες οὐκ ἀκούουσιν οὐδὲ συνίουσιν,"
ἐλάλησεν,λαλέω,aorist,active,indicative,third person,—,—,singular,verb,Matthew 13:33,Ἄλλην παραβολὴν,"αὐτοῖς· ὁμοία ἐστὶν ἡ βασιλεία τῶν οὐρανῶν ζύμῃ, ἣν λαβοῦσα γυνὴ ἐνέκρυψεν εἰς"
ἐλάλησεν,λαλέω,aorist,active,indicative,third person,—,—,singular,verb,Matthew 13:34,ταῦτα πάντα,"ὁ Ἰησοῦς ἐν παραβολαῖς τοῖς ὄχλοις καὶ χωρὶς παραβολῆς οὐδὲν ἐλάλει αὐτοῖς,"
ἐλάλει,λαλέω,imperfect,active,indicative,third person,—,—,singular,verb,Matthew 13:34,ταῦτα πάντα ἐλάλησεν ὁ Ἰησοῦς ἐν παραβολαῖς τοῖς ὄχλοις καὶ χωρὶς παραβολῆς οὐδὲν,"αὐτοῖς,"
ἐλάλησεν,λαλέω,aorist,active,indicative,third person,—,—,singular,verb,Matthew 14:27,εὐθὺς δὲ,"[ὁ Ἰησοῦς] αὐτοῖς λέγων· θαρσεῖτε, ἐγώ εἰμι· μὴ φοβεῖσθε."
λαλοῦντας,λαλέω,present,active,participle,—,masculine,accusative,plural,verb,Matthew 15:31,ὥστε τὸν ὄχλον θαυμάσαι βλέποντας κωφοὺς,", κυλλοὺς ὑγιεῖς καὶ χωλοὺς περιπατοῦντας καὶ τυφλοὺς βλέποντας· καὶ ἐδόξασαν τὸν θεὸν Ἰσραήλ."
λαλοῦντος,λαλέω,present,active,participle,—,masculine,genitive,singular,verb,Matthew 17:5,ἔτι αὐτοῦ,"ἰδοὺ νεφέλη φωτεινὴ ἐπεσκίασεν αὐτούς, καὶ ἰδοὺ φωνὴ ἐκ τῆς νεφέλης λέγουσα· οὗτός"
ἐλάλησεν,λαλέω,aorist,active,indicative,third person,—,—,singular,verb,Matthew 23:1,Τότε ὁ Ἰησοῦς,τοῖς ὄχλοις καὶ τοῖς μαθηταῖς αὐτοῦ
λαληθήσεται,λαλέω,future,passive,indicative,third person,—,—,singular,verb,Matthew 26:13,"ἀμὴν λέγω ὑμῖν, ὅπου ἐὰν κηρυχθῇ τὸ εὐαγγέλιον τοῦτο ἐν ὅλῳ τῷ κόσμῳ,",καὶ ὃ ἐποίησεν αὕτη εἰς μνημόσυνον αὐτῆς.
λαλοῦντος,λαλέω,present,active,participle,—,masculine,genitive,singular,verb,Matthew 26:47,Καὶ ἔτι αὐτοῦ,ἰδοὺ Ἰούδας εἷς τῶν δώδεκα ἦλθεν καὶ μετʼ αὐτοῦ ὄχλος πολὺς μετὰ μαχαιρῶν
ἐλάλησεν,λαλέω,aorist,active,indicative,third person,—,—,singular,verb,Matthew 28:18,καὶ προσελθὼν ὁ Ἰησοῦς,αὐτοῖς λέγων· ἐδόθη μοι πᾶσα ἐξουσία ἐν οὐρανῷ καὶ ἐπὶ [τῆς] γῆς.
λαλεῖν,λαλέω,present,active,infinitive,—,—,—,—,verb,Mark 1:34,καὶ ἐθεράπευσεν πολλοὺς κακῶς ἔχοντας ποικίλαις νόσοις  καὶ δαιμόνια πολλὰ ἐξέβαλεν καὶ οὐκ ἤφιεν,"τὰ δαιμόνια, ὅτι ᾔδεισαν αὐτόν."
ἐλάλει,λαλέω,imperfect,active,indicative,third person,—,—,singular,verb,Mark 2:2,"καὶ  συνήχθησαν πολλοὶ ὥστε μηκέτι χωρεῖν μηδὲ τὰ πρὸς τὴν θύραν, καὶ",αὐτοῖς τὸν λόγον.
λαλεῖ,λαλέω,present,active,indicative,third person,—,—,singular,verb,Mark 2:7,τί οὗτος οὕτως,; βλασφημεῖ· τίς δύναται ἀφιέναι ἁμαρτίας εἰ μὴ εἷς ὁ θεός;
ἐλάλει,λαλέω,imperfect,active,indicative,third person,—,—,singular,verb,Mark 4:33,Καὶ τοιαύταις παραβολαῖς πολλαῖς,αὐτοῖς τὸν λόγον καθὼς ἠδύναντο ἀκούειν·
ἐλάλει,λαλέω,imperfect,active,indicative,third person,—,—,singular,verb,Mark 4:34,χωρὶς δὲ παραβολῆς οὐκ,"αὐτοῖς, κατʼ ἰδίαν δὲ τοῖς ἰδίοις μαθηταῖς ἐπέλυεν πάντα."
λαλοῦντος,λαλέω,present,active,participle,—,masculine,genitive,singular,verb,Mark 5:35,Ἔτι αὐτοῦ,ἔρχονται ἀπὸ τοῦ ἀρχισυναγώγου λέγοντες ὅτι ἡ θυγάτηρ σου ἀπέθανεν· τί ἔτι σκύλλεις τὸν διδάσκαλον;
λαλούμενον,λαλέω,present,passive,participle,—,masculine,accusative,singular,verb,Mark 5:36,ὁ δὲ Ἰησοῦς παρακούσας τὸν λόγον,"λέγει τῷ ἀρχισυναγώγῳ· μὴ φοβοῦ, μόνον πίστευε."
ἐλάλησεν,λαλέω,aorist,active,indicative,third person,—,—,singular,verb,Mark 6:50,πάντες γὰρ αὐτὸν εἶδον καὶ ἐταράχθησαν. ὁ δὲ εὐθὺς,"μετʼ αὐτῶν, καὶ λέγει αὐτοῖς· θαρσεῖτε, ἐγώ εἰμι· μὴ φοβεῖσθε."
ἐλάλει,λαλέω,imperfect,active,indicative,third person,—,—,singular,verb,Mark 7:35,"καὶ [εὐθέως] ἠνοίγησαν αὐτοῦ αἱ ἀκοαί, καὶ  ἐλύθη ὁ δεσμὸς τῆς γλώσσης αὐτοῦ καὶ",ὀρθῶς.
λαλεῖν,λαλέω,present,active,infinitive,—,—,—,—,verb,Mark 7:37,"καὶ ὑπερπερισσῶς ἐξεπλήσσοντο λέγοντες· καλῶς πάντα πεποίηκεν,  καὶ τοὺς κωφοὺς ποιεῖ ἀκούειν καὶ [τοὺς] ἀλάλους",.
ἐλάλει,λαλέω,imperfect,active,indicative,third person,—,—,singular,verb,Mark 8:32,καὶ παρρησίᾳ τὸν λόγον,. καὶ προσλαβόμενος ὁ Πέτρος αὐτὸν ἤρξατο ἐπιτιμᾶν αὐτῷ.
λαλεῖ,λαλέω,present,active,indicative,third person,—,—,singular,verb,Mark 11:23,"θάλασσαν, καὶ μὴ διακριθῇ ἐν τῇ καρδίᾳ αὐτοῦ ἀλλὰ πιστεύῃ ὅτι ὃ","γίνεται, ἔσται αὐτῷ."
λαλεῖν,λαλέω,present,active,infinitive,—,—,—,—,verb,Mark 12:1,Καὶ ἤρξατο αὐτοῖς ἐν παραβολαῖς,· ἀμπελῶνα ἄνθρωπος ἐφύτευσεν καὶ περιέθηκεν φραγμὸν καὶ ὤρυξεν ὑπολήνιον καὶ ᾠκοδόμησεν πύργον καὶ
