Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,1 Corinthians 3:3,"ἔτι γὰρ σαρκικοί ἐστε. ὅπου γὰρ ἐν ὑμῖν ζῆλος καὶ ἔρις,",οὐχὶ,σαρκικοί ἐστε καὶ κατὰ ἄνθρωπον περιπατεῖτε;,οὐχί,Louw Nida 69.12,ου,particle,"negative, interrogative"
NA28,1 Corinthians 5:2,καὶ ὑμεῖς πεφυσιωμένοι ἐστὲ καὶ,οὐχὶ,"μᾶλλον ἐπενθήσατε, ἵνα ἀρθῇ ἐκ μέσου ὑμῶν ὁ τὸ ἔργον τοῦτο πράξας;",οὐχί,Louw Nida 69.12,ου,"adverb, particle",negative
NA28,1 Corinthians 5:12,τί γάρ μοι  τοὺς ἔξω κρίνειν;,οὐχὶ,τοὺς ἔσω ὑμεῖς κρίνετε;,οὐχί,Louw Nida 69.12,ου,particle,"negative, interrogative"
NA28,1 Corinthians 6:1,Τολμᾷ τις  ὑμῶν πρᾶγμα ἔχων πρὸς τὸν ἕτερον κρίνεσθαι ἐπὶ τῶν ἀδίκων καὶ,οὐχὶ,ἐπὶ τῶν ἁγίων;,οὐχί,Louw Nida 69.12,ου,"particle, adverb",—
NA28,1 Corinthians 6:7,Ἤδη μὲν [οὖν] ὅλως ἥττημα ὑμῖν ἐστιν ὅτι κρίματα ἔχετε μεθʼ ἑαυτῶν. διὰ τί,οὐχὶ,μᾶλλον ἀδικεῖσθε; διὰ τί οὐχὶ μᾶλλον ἀποστερεῖσθε;,οὐχί,Louw Nida 69.12,ου,"adverb, particle",negative
NA28,1 Corinthians 6:7,ὅτι κρίματα ἔχετε μεθʼ ἑαυτῶν. διὰ τί οὐχὶ μᾶλλον ἀδικεῖσθε; διὰ τί,οὐχὶ,μᾶλλον ἀποστερεῖσθε;,οὐχί,Louw Nida 69.12,ου,"adverb, particle",negative
NA28,1 Corinthians 8:10,"ἐὰν γάρ τις ἴδῃ σὲ τὸν ἔχοντα γνῶσιν ἐν εἰδωλείῳ κατακείμενον,",οὐχὶ,ἡ συνείδησις αὐτοῦ ἀσθενοῦς ὄντος οἰκοδομηθήσεται εἰς τὸ τὰ εἰδωλόθυτα ἐσθίειν;,οὐχί,Louw Nida 69.12,ου,particle,"negative, interrogative"
NA28,1 Corinthians 9:1,Οὐκ εἰμὶ ἐλεύθερος; οὐκ εἰμὶ ἀπόστολος;,οὐχὶ,Ἰησοῦν τὸν κύριον ἡμῶν ἑόρακα; οὐ τὸ ἔργον μου ὑμεῖς ἐστε ἐν κυρίῳ;,οὐχί,Louw Nida 69.12,ου,particle,"negative, interrogative"
NA28,1 Corinthians 10:16,"Τὸ ποτήριον τῆς εὐλογίας ὃ εὐλογοῦμεν,",οὐχὶ,"κοινωνία ἐστὶν τοῦ αἵματος τοῦ Χριστοῦ; τὸν ἄρτον ὃν κλῶμεν, οὐχὶ κοινωνία τοῦ σώματος τοῦ Χριστοῦ ἐστιν;",οὐχί,Louw Nida 69.12,ου,"adverb, particle",negative
NA28,1 Corinthians 10:16,"Τὸ ποτήριον τῆς εὐλογίας ὃ εὐλογοῦμεν, οὐχὶ κοινωνία ἐστὶν τοῦ αἵματος τοῦ Χριστοῦ; τὸν ἄρτον ὃν κλῶμεν,",οὐχὶ,κοινωνία τοῦ σώματος τοῦ Χριστοῦ ἐστιν;,οὐχί,Louw Nida 69.12,ου,"adverb, particle",negative
NA28,1 Corinthians 10:29,συνείδησιν δὲ λέγω,οὐχὶ,τὴν ἑαυτοῦ ἀλλὰ τὴν τοῦ ἑτέρου. ἱνατί γὰρ ἡ ἐλευθερία μου κρίνεται ὑπὸ ἄλλης συνειδήσεως;,οὐχί,Louw Nida 69.4,ου,"adverb, particle",negative
NA28,2 Corinthians 3:8,πῶς,οὐχὶ,μᾶλλον ἡ διακονία τοῦ πνεύματος ἔσται ἐν δόξῃ;,οὐχί,Louw Nida 69.4,ου,"adverb, particle",negative
NA28,Galatians 2:14,"εὐαγγελίου, εἶπον τῷ Κηφᾷ ἔμπροσθεν πάντων· εἰ σὺ Ἰουδαῖος ὑπάρχων ἐθνικῶς καὶ",οὐχὶ,"Ἰουδαϊκῶς ζῇς, πῶς τὰ ἔθνη ἀναγκάζεις ἰουδαΐζειν;",οὐχί,Louw Nida 69.4,ου,"adverb, particle",negative
NA28,1 Thessalonians 2:19,τίς γὰρ ἡμῶν ἐλπὶς ἢ χαρὰ ἢ στέφανος καυχήσεως — ἢ,οὐχὶ,καὶ ὑμεῖς — ἔμπροσθεν τοῦ κυρίου ἡμῶν Ἰησοῦ ἐν τῇ αὐτοῦ παρουσίᾳ;,οὐχί,Louw Nida 69.4,ου,particle,"negative, interrogative"
NA28,Hebrews 1:14,—,οὐχὶ,πάντες εἰσὶν λειτουργικὰ πνεύματα εἰς διακονίαν ἀποστελλόμενα διὰ τοὺς μέλλοντας κληρονομεῖν σωτηρίαν;,οὐχί,Louw Nida 69.12,ου,particle,"negative, interrogative"
NA28,Hebrews 3:17,τίσιν δὲ  προσώχθισεν τεσσεράκοντα ἔτη;,οὐχὶ,"τοῖς ἁμαρτήσασιν, ὧν τὰ κῶλα ἔπεσεν ἐν τῇ ἐρήμῳ;",οὐχί,Louw Nida 69.12,ου,particle,"negative, interrogative"
