Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Mark 2:28,—,ὥστε,κύριός ἐστιν ὁ υἱὸς τοῦ ἀνθρώπου καὶ τοῦ σαββάτου.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Mark 3:10,"πολλοὺς γὰρ ἐθεράπευσεν,",ὥστε,ἐπιπίπτειν αὐτῷ ἵνα αὐτοῦ ἅψωνται ὅσοι εἶχον μάστιγας.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Mark 3:20,"Καὶ ἔρχεται εἰς οἶκον· καὶ συνέρχεται πάλιν [ὁ] ὄχλος,",ὥστε,μὴ δύνασθαι αὐτοὺς μηδὲ ἄρτον φαγεῖν.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Mark 4:1,"Καὶ πάλιν ἤρξατο διδάσκειν παρὰ τὴν θάλασσαν· καὶ συνάγεται πρὸς αὐτὸν ὄχλος πλεῖστος,",ὥστε,"αὐτὸν εἰς πλοῖον ἐμβάντα καθῆσθαι ἐν τῇ θαλάσσῃ, καὶ πᾶς ὁ ὄχλος πρὸς",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Mark 4:32,"καὶ ὅταν σπαρῇ, ἀναβαίνει καὶ γίνεται μεῖζον πάντων τῶν λαχάνων καὶ ποιεῖ κλάδους μεγάλους,",ὥστε,δύνασθαι ὑπὸ τὴν σκιὰν αὐτοῦ τὰ πετεινὰ τοῦ οὐρανοῦ κατασκηνοῦν.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Mark 4:37,"καὶ γίνεται λαῖλαψ μεγάλη ἀνέμου καὶ τὰ κύματα ἐπέβαλλεν εἰς τὸ πλοῖον,",ὥστε,ἤδη γεμίζεσθαι τὸ πλοῖον.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Mark 9:26,"καὶ κράξας καὶ πολλὰ σπαράξας ἐξῆλθεν·  καὶ ἐγένετο ὡσεὶ νεκρός,",ὥστε,τοὺς πολλοὺς λέγειν ὅτι ἀπέθανεν.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Mark 10:8,καὶ ἔσονται οἱ δύο εἰς σάρκα μίαν·,ὥστε,οὐκέτι εἰσὶν δύο ἀλλὰ μία σάρξ.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Mark 15:5,"ὁ δὲ Ἰησοῦς οὐκέτι οὐδὲν ἀπεκρίθη,",ὥστε,θαυμάζειν τὸν Πιλᾶτον.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Luke 4:29,ἤγαγον αὐτὸν ἕως ὀφρύος τοῦ ὄρους ἐφʼ οὗ ἡ πόλις ᾠκοδόμητο αὐτῶν,ὥστε,κατακρημνίσαι αὐτόν·,ὥστε,Louw Nida 89.61,"ως, τε",conjunction,—
