Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
τήρει,τηρέω,present,active,imperative,second person,—,—,singular,verb,1 Timothy 5:22,χεῖρας ταχέως μηδενὶ ἐπιτίθει μηδὲ κοινώνει ἁμαρτίαις ἀλλοτρίαις· σεαυτὸν ἁγνὸν,.
τήρει,τηρέω,present,active,imperative,second person,—,—,singular,verb,Revelation 3:3,μνημόνευε οὖν πῶς εἴληφας καὶ ἤκουσας καὶ,"καὶ μετανόησον. ἐὰν οὖν μὴ γρηγορήσῃς, ἥξω  ὡς κλέπτης, καὶ οὐ μὴ γνῷς"
τήρησον,τηρέω,aorist,active,imperative,second person,—,—,singular,verb,Matthew 19:17,"ἀγαθοῦ; εἷς ἐστιν ὁ ἀγαθός · εἰ δὲ θέλεις εἰς τὴν ζωὴν εἰσελθεῖν,",τὰς ἐντολάς.
τήρησον,τηρέω,aorist,active,imperative,second person,—,—,singular,verb,John 17:11,"καὶ οὐκέτι εἰμὶ ἐν τῷ κόσμῳ, καὶ αὐτοὶ ἐν τῷ κόσμῳ εἰσίν, κἀγὼ πρὸς σὲ ἔρχομαι. πάτερ ἅγιε,","αὐτοὺς ἐν τῷ ὀνόματί σου ᾧ δέδωκάς μοι, ἵνα ὦσιν ἓν καθὼς  ἡμεῖς."
τετήρηκα,τηρέω,perfect,active,indicative,first person,—,—,singular,verb,John 15:10,"ἐὰν τὰς ἐντολάς μου τηρήσητε, μενεῖτε ἐν τῇ ἀγάπῃ μου, καθὼς ἐγὼ τὰς ἐντολὰς τοῦ πατρός μου",καὶ μένω αὐτοῦ ἐν τῇ ἀγάπῃ.
τετήρηκα,τηρέω,perfect,active,indicative,first person,—,—,singular,verb,2 Timothy 4:7,"τὸν καλὸν ἀγῶνα ἠγώνισμαι, τὸν δρόμον τετέλεκα, τὴν πίστιν",·
τετήρηκαν,τηρέω,perfect,active,indicative,third person,—,—,plural,verb,John 17:6,ἐκ τοῦ κόσμου. σοὶ ἦσαν κἀμοὶ αὐτοὺς ἔδωκας καὶ τὸν λόγον σου,.
τετήρηκας,τηρέω,perfect,active,indicative,second person,—,—,singular,verb,John 2:10,καὶ λέγει αὐτῷ· πᾶς ἄνθρωπος πρῶτον τὸν καλὸν οἶνον τίθησιν καὶ ὅταν μεθυσθῶσιν  τὸν ἐλάσσω· σὺ,τὸν καλὸν οἶνον ἕως ἄρτι.
τετήρηκεν,τηρέω,perfect,active,indicative,third person,—,—,singular,verb,Jude 6,ἀπολιπόντας τὸ ἴδιον οἰκητήριον εἰς κρίσιν μεγάλης ἡμέρας δεσμοῖς  ἀϊδίοις ὑπὸ ζόφον,","
τετήρηται,τηρέω,perfect,passive,indicative,third person,—,—,singular,verb,2 Peter 2:17,οὗτοί εἰσιν πηγαὶ ἄνυδροι καὶ ὁμίχλαι ὑπὸ λαίλαπος ἐλαυνόμεναι οἷς ὁ ζόφος τοῦ σκότους,.
τετήρηται,τηρέω,perfect,passive,indicative,third person,—,—,singular,verb,Jude 13,"κύματα ἄγρια θαλάσσης ἐπαφρίζοντα τὰς ἑαυτῶν αἰσχύνας, ἀστέρες πλανῆται οἷς ὁ ζόφος τοῦ σκότους εἰς αἰῶνα",.
τετηρημένην,τηρέω,perfect,passive,participle,—,feminine,accusative,singular,verb,1 Peter 1:4,εἰς κληρονομίαν ἄφθαρτον καὶ ἀμίαντον καὶ ἀμάραντον,ἐν οὐρανοῖς εἰς ὑμᾶς
τετηρημένοις,τηρέω,perfect,passive,participle,—,masculine,dative,plural,verb,Jude 1,"Ἰούδας Ἰησοῦ Χριστοῦ δοῦλος, ἀδελφὸς δὲ Ἰακώβου, τοῖς  ἐν θεῷ πατρὶ ἠγαπημένοις καὶ Ἰησοῦ Χριστῷ",κλητοῖς·
τηρήσαντας,τηρέω,aorist,active,participle,—,masculine,accusative,plural,verb,Jude 6,ἀγγέλους τε τοὺς μὴ,"τὴν ἑαυτῶν ἀρχὴν ἀλλʼ ἀπολιπόντας τὸ ἴδιον οἰκητήριον εἰς κρίσιν μεγάλης ἡμέρας δεσμοῖς  ἀϊδίοις ὑπὸ ζόφον τετήρηκεν,"
τηρήσατε,τηρέω,aorist,active,imperative,second person,—,—,plural,verb,Jude 21,ἑαυτοὺς ἐν ἀγάπῃ θεοῦ,προσδεχόμενοι τὸ ἔλεος τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ εἰς ζωὴν αἰώνιον.
τηρήσει,τηρέω,future,active,indicative,third person,—,—,singular,verb,John 14:23,ἀπεκρίθη Ἰησοῦς καὶ εἶπεν αὐτῷ· ἐάν τις ἀγαπᾷ με τὸν λόγον μου,", καὶ ὁ πατήρ μου ἀγαπήσει αὐτὸν καὶ πρὸς αὐτὸν ἐλευσόμεθα καὶ μονὴν παρʼ αὐτῷ ποιησόμεθα."
τηρήσετε,τηρέω,future,active,indicative,second person,—,—,plural,verb,John 14:15,"Ἐὰν ἀγαπᾶτέ με, τὰς ἐντολὰς τὰς ἐμὰς",·
τηρήσητε,τηρέω,aorist,active,subjunctive,second person,—,—,plural,verb,John 15:10,ἐὰν τὰς ἐντολάς μου,", μενεῖτε ἐν τῇ ἀγάπῃ μου, καθὼς ἐγὼ τὰς ἐντολὰς τοῦ πατρός μου τετήρηκα"
τηρήσουσιν,τηρέω,future,active,indicative,third person,—,—,plural,verb,John 15:20,"ἐδίωξαν, καὶ ὑμᾶς διώξουσιν· εἰ τὸν λόγον μου ἐτήρησαν, καὶ τὸν ὑμέτερον",.
τηρήσω,τηρέω,future,active,indicative,first person,—,—,singular,verb,2 Corinthians 11:9,"ἀδελφοὶ ἐλθόντες ἀπὸ Μακεδονίας, καὶ ἐν παντὶ ἀβαρῆ ἐμαυτὸν ὑμῖν ἐτήρησα καὶ",.
τηρήσω,τηρέω,future,active,indicative,first person,—,—,singular,verb,Revelation 3:10,"ὅτι ἐτήρησας τὸν λόγον τῆς ὑπομονῆς μου, κἀγώ σε",ἐκ τῆς ὥρας τοῦ πειρασμοῦ τῆς μελλούσης ἔρχεσθαι ἐπὶ τῆς οἰκουμένης ὅλης πειράσαι
τηρήσῃ,τηρέω,aorist,active,subjunctive,third person,—,—,singular,verb,John 8:51,"ἀμὴν ἀμὴν λέγω ὑμῖν, ἐάν τις τὸν ἐμὸν λόγον",", θάνατον οὐ μὴ θεωρήσῃ εἰς τὸν αἰῶνα."
τηρήσῃ,τηρέω,aorist,active,subjunctive,third person,—,—,singular,verb,John 8:52,"ἀπέθανεν καὶ οἱ προφῆται, καὶ σὺ λέγεις·  ἐάν τις τὸν λόγον μου",", οὐ μὴ γεύσηται θανάτου εἰς τὸν αἰῶνα."
τηρήσῃ,τηρέω,aorist,active,subjunctive,third person,—,—,singular,verb,John 12:7,"εἶπεν οὖν ὁ Ἰησοῦς· ἄφες αὐτήν, ἵνα εἰς τὴν ἡμέραν τοῦ ἐνταφιασμοῦ μου",αὐτό·
τηρήσῃ,τηρέω,aorist,active,subjunctive,third person,—,—,singular,verb,James 2:10,ὅστις γὰρ ὅλον τὸν νόμον,", πταίσῃ δὲ ἐν ἑνί, γέγονεν πάντων ἔνοχος."
τηρήσῃς,τηρέω,aorist,active,subjunctive,second person,—,—,singular,verb,John 17:15,"οὐκ ἐρωτῶ ἵνα ἄρῃς αὐτοὺς ἐκ τοῦ κόσμου, ἀλλʼ ἵνα",αὐτοὺς ἐκ τοῦ πονηροῦ.
τηρεῖ,τηρέω,present,active,indicative,third person,—,—,singular,verb,John 9:16,"ἔλεγον οὖν ἐκ τῶν Φαρισαίων τινές· οὐκ ἔστιν οὗτος παρὰ θεοῦ ὁ ἄνθρωπος, ὅτι τὸ σάββατον οὐ",. ἄλλοι [δὲ] ἔλεγον· πῶς δύναται ἄνθρωπος ἁμαρτωλὸς τοιαῦτα σημεῖα ποιεῖν; καὶ σχίσμα ἦν ἐν αὐτοῖς.
τηρεῖ,τηρέω,present,active,indicative,third person,—,—,singular,verb,John 14:24,ὁ μὴ ἀγαπῶν με τοὺς λόγους *μου οὐ,· καὶ ὁ λόγος  ὃν ἀκούετε οὐκ ἔστιν ἐμὸς ἀλλὰ τοῦ πέμψαντός με πατρός.
τηρεῖ,τηρέω,present,active,indicative,third person,—,—,singular,verb,1 John 5:18,"Οἴδαμεν ὅτι πᾶς ὁ γεγεννημένος ἐκ τοῦ θεοῦ οὐχ ἁμαρτάνει, ἀλλʼ ὁ γεννηθεὶς ἐκ τοῦ θεοῦ",ἑαυτὸν καὶ ὁ πονηρὸς οὐχ ἅπτεται αὐτοῦ.
τηρεῖν,τηρέω,present,active,infinitive,—,—,—,—,verb,Matthew 28:20,διδάσκοντες αὐτοὺς,πάντα ὅσα ἐνετειλάμην ὑμῖν· καὶ ἰδοὺ ἐγὼ μεθʼ ὑμῶν εἰμι πάσας τὰς ἡμέρας
τηρεῖν,τηρέω,present,active,infinitive,—,—,—,—,verb,Acts 15:5,Ἐξανέστησαν δέ τινες τῶν ἀπὸ τῆς αἱρέσεως τῶν Φαρισαίων πεπιστευκότες λέγοντες ὅτι δεῖ περιτέμνειν αὐτοὺς παραγγέλλειν τε,τὸν νόμον Μωϋσέως.
τηρεῖν,τηρέω,present,active,infinitive,—,—,—,—,verb,Acts 16:23,πολλάς τε ἐπιθέντες αὐτοῖς πληγὰς ἔβαλον εἰς φυλακὴν παραγγείλαντες τῷ δεσμοφύλακι ἀσφαλῶς,αὐτούς.
τηρεῖν,τηρέω,present,active,infinitive,—,—,—,—,verb,1 Corinthians 7:37,"ἔχει περὶ τοῦ ἰδίου θελήματος καὶ τοῦτο κέκρικεν ἐν τῇ ἰδίᾳ καρδίᾳ,","τὴν ἑαυτοῦ παρθένον, καλῶς ποιήσει."
τηρεῖν,τηρέω,present,active,infinitive,—,—,—,—,verb,Ephesians 4:3,σπουδάζοντες,τὴν ἑνότητα τοῦ πνεύματος ἐν τῷ συνδέσμῳ τῆς εἰρήνης·
τηρεῖν,τηρέω,present,active,infinitive,—,—,—,—,verb,2 Peter 2:9,"οἶδεν κύριος εὐσεβεῖς ἐκ πειρασμοῦ ῥύεσθαι, ἀδίκους δὲ εἰς ἡμέραν κρίσεως κολαζομένους",","
τηρεῖν,τηρέω,present,active,infinitive,—,—,—,—,verb,James 1:27,"αὕτη ἐστίν, ἐπισκέπτεσθαι ὀρφανοὺς καὶ χήρας ἐν τῇ θλίψει αὐτῶν, ἄσπιλον ἑαυτὸν",ἀπὸ τοῦ κόσμου.
τηρεῖσθαι,τηρέω,present,passive,infinitive,—,—,—,—,verb,Acts 24:23,διαταξάμενος τῷ ἑκατοντάρχῃ,αὐτὸν ἔχειν τε ἄνεσιν καὶ μηδένα κωλύειν τῶν ἰδίων αὐτοῦ ὑπηρετεῖν  αὐτῷ.
τηρεῖσθαι,τηρέω,present,passive,infinitive,—,—,—,—,verb,Acts 25:4,ὁ μὲν οὖν Φῆστος ἀπεκρίθη,"τὸν Παῦλον εἰς Καισάρειαν, ἑαυτὸν δὲ μέλλειν ἐν τάχει ἐκπορεύεσθαι·"
τηρεῖσθαι,τηρέω,present,passive,infinitive,—,—,—,—,verb,Acts 25:21,"τοῦ δὲ Παύλου ἐπικαλεσαμένου τηρηθῆναι αὐτὸν εἰς τὴν τοῦ Σεβαστοῦ διάγνωσιν, ἐκέλευσα",αὐτὸν ἕως οὗ ἀναπέμψω αὐτὸν πρὸς Καίσαρα.
τηρεῖτε,τηρέω,present,active,imperative,second person,—,—,plural,verb,Matthew 23:3,πάντα οὖν ὅσα ἐὰν εἴπωσιν ὑμῖν  ποιήσατε καὶ,", κατὰ δὲ τὰ ἔργα αὐτῶν μὴ ποιεῖτε· λέγουσιν γὰρ καὶ οὐ ποιοῦσιν."
τηρηθείη,τηρέω,aorist,passive,optative,third person,—,—,singular,verb,1 Thessalonians 5:23,καὶ τὸ σῶμα ἀμέμπτως ἐν τῇ παρουσίᾳ τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ,.
τηρηθῆναι,τηρέω,aorist,passive,infinitive,—,—,—,—,verb,Acts 25:21,τοῦ δὲ Παύλου ἐπικαλεσαμένου,"αὐτὸν εἰς τὴν τοῦ Σεβαστοῦ διάγνωσιν, ἐκέλευσα τηρεῖσθαι αὐτὸν ἕως οὗ ἀναπέμψω αὐτὸν πρὸς Καίσαρα."
τηρουμένους,τηρέω,present,passive,participle,—,masculine,accusative,plural,verb,2 Peter 2:4,Εἰ γὰρ ὁ θεὸς ἀγγέλων ἁμαρτησάντων οὐκ ἐφείσατο ἀλλὰ σειραῖς ζόφου ταρταρώσας παρέδωκεν εἰς κρίσιν,""
τηρούμενοι,τηρέω,present,passive,participle,—,masculine,nominative,plural,verb,2 Peter 3:7,οἱ δὲ νῦν οὐρανοὶ καὶ ἡ γῆ τῷ αὐτῷ λόγῳ τεθησαυρισμένοι εἰσὶν πυρὶ,εἰς ἡμέραν κρίσεως καὶ ἀπωλείας τῶν ἀσεβῶν ἀνθρώπων.
τηρούντων,τηρέω,present,active,participle,—,masculine,genitive,plural,verb,Revelation 12:17,καὶ ὠργίσθη ὁ δράκων ἐπὶ τῇ γυναικὶ καὶ ἀπῆλθεν ποιῆσαι πόλεμον μετὰ τῶν λοιπῶν τοῦ σπέρματος αὐτῆς τῶν,τὰς ἐντολὰς τοῦ θεοῦ καὶ ἐχόντων τὴν μαρτυρίαν Ἰησοῦ.    Καὶ
τηρούντων,τηρέω,present,active,participle,—,masculine,genitive,plural,verb,Revelation 22:9,καὶ λέγει μοι· ὅρα μή· σύνδουλός σού εἰμι καὶ τῶν ἀδελφῶν σου τῶν προφητῶν καὶ τῶν,τοὺς λόγους τοῦ βιβλίου τούτου· τῷ θεῷ προσκύνησον.
τηροῦμεν,τηρέω,present,active,indicative,first person,—,—,plural,verb,1 John 3:22,"καὶ ὃ ἐὰν αἰτῶμεν, λαμβάνομεν ἀπʼ αὐτοῦ, ὅτι τὰς ἐντολὰς αὐτοῦ",καὶ τὰ ἀρεστὰ ἐνώπιον αὐτοῦ ποιοῦμεν.
τηροῦντες,τηρέω,present,active,participle,—,masculine,nominative,plural,verb,Matthew 27:54,Ὁ δὲ ἑκατόνταρχος καὶ οἱ μετʼ αὐτοῦ,"τὸν Ἰησοῦν ἰδόντες τὸν σεισμὸν καὶ τὰ γενόμενα ἐφοβήθησαν σφόδρα, λέγοντες· ἀληθῶς θεοῦ υἱὸς ἦν οὗτος."
τηροῦντες,τηρέω,present,active,participle,—,masculine,nominative,plural,verb,Matthew 28:4,ἀπὸ δὲ τοῦ φόβου αὐτοῦ ἐσείσθησαν οἱ,καὶ ἐγενήθησαν ὡς νεκροί.
τηροῦντες,τηρέω,present,active,participle,—,masculine,nominative,plural,verb,Revelation 1:3,Μακάριος ὁ ἀναγινώσκων καὶ οἱ ἀκούοντες τοὺς λόγους τῆς προφητείας  καὶ,"τὰ ἐν αὐτῇ γεγραμμένα, ὁ γὰρ καιρὸς ἐγγύς."
τηροῦντες,τηρέω,present,active,participle,—,masculine,nominative,plural,verb,Revelation 14:12,"Ὧδε ἡ ὑπομονὴ τῶν ἁγίων ἐστίν,  οἱ",τὰς ἐντολὰς τοῦ θεοῦ καὶ τὴν πίστιν Ἰησοῦ.
τηρῆσαί,τηρέω,aorist,active,infinitive,—,—,—,—,verb,1 Timothy 6:14,—,"σε τὴν ἐντολὴν ἄσπιλον ἀνεπίλημπτον μέχρι τῆς ἐπιφανείας τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ,"
τηρῇ,τηρέω,present,active,subjunctive,third person,—,—,singular,verb,1 John 2:5,ὃς δʼ ἂν,"αὐτοῦ τὸν λόγον, ἀληθῶς ἐν τούτῳ ἡ ἀγάπη τοῦ θεοῦ τετελείωται· ἐν τούτῳ"
τηρῶ,τηρέω,present,active,indicative,first person,—,—,singular,verb,John 8:55,"αὐτόν, ἔσομαι ὅμοιος ὑμῖν ψεύστης· ἀλλʼ οἶδα αὐτὸν καὶ τὸν λόγον αὐτοῦ",.
τηρῶμεν,τηρέω,present,active,subjunctive,first person,—,—,plural,verb,1 John 2:3,"Καὶ ἐν τούτῳ γινώσκομεν ὅτι ἐγνώκαμεν αὐτόν, ἐὰν τὰς ἐντολὰς αὐτοῦ",.
τηρῶμεν,τηρέω,present,active,subjunctive,first person,—,—,plural,verb,1 John 5:3,"αὕτη γάρ ἐστιν ἡ ἀγάπη τοῦ θεοῦ, ἵνα τὰς ἐντολὰς αὐτοῦ",", καὶ αἱ ἐντολαὶ αὐτοῦ βαρεῖαι οὐκ εἰσίν."
τηρῶν,τηρέω,present,active,participle,—,masculine,nominative,singular,verb,John 14:21,ὁ ἔχων τὰς ἐντολάς μου καὶ,αὐτὰς ἐκεῖνός ἐστιν ὁ ἀγαπῶν με· ὁ δὲ ἀγαπῶν με ἀγαπηθήσεται ὑπὸ τοῦ
τηρῶν,τηρέω,present,active,participle,—,masculine,nominative,singular,verb,1 John 2:4,ὁ λέγων ὅτι ἔγνωκα αὐτὸν καὶ τὰς ἐντολὰς αὐτοῦ μὴ,"ψεύστης ἐστίν, καὶ ἐν τούτῳ ἡ ἀλήθεια οὐκ ἔστιν·"
τηρῶν,τηρέω,present,active,participle,—,masculine,nominative,singular,verb,1 John 3:24,καὶ ὁ,τὰς ἐντολὰς αὐτοῦ ἐν αὐτῷ μένει καὶ αὐτὸς ἐν αὐτῷ· καὶ ἐν τούτῳ
τηρῶν,τηρέω,present,active,participle,—,masculine,nominative,singular,verb,Revelation 2:26,Καὶ ὁ νικῶν καὶ ὁ,"ἄχρι τέλους τὰ ἔργα μου, δώσω αὐτῷ ἐξουσίαν ἐπὶ τῶν ἐθνῶν"
τηρῶν,τηρέω,present,active,participle,—,masculine,nominative,singular,verb,Revelation 16:15,Ἰδοὺ ἔρχομαι ὡς κλέπτης. μακάριος ὁ γρηγορῶν καὶ,"τὰ ἱμάτια αὐτοῦ, ἵνα μὴ γυμνὸς περιπατῇ καὶ βλέπωσιν τὴν ἀσχημοσύνην αὐτοῦ."
τηρῶν,τηρέω,present,active,participle,—,masculine,nominative,singular,verb,Revelation 22:7,καὶ ἰδοὺ ἔρχομαι ταχύ. μακάριος ὁ,τοὺς λόγους τῆς προφητείας τοῦ βιβλίου τούτου.
