Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Mark 12:24,Ἔφη αὐτοῖς ὁ Ἰησοῦς· οὐ διὰ τοῦτο πλανᾶσθε μὴ εἰδότες τὰς γραφὰς,μηδὲ,τὴν δύναμιν τοῦ θεοῦ;,μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Mark 13:15,ὁ [δὲ] ἐπὶ τοῦ δώματος μὴ καταβάτω,μηδὲ,"εἰσελθάτω ἆραί τι ἐκ τῆς οἰκίας αὐτοῦ,",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Luke 3:14,ἐπηρώτων δὲ αὐτὸν καὶ στρατευόμενοι λέγοντες· τί ποιήσωμεν καὶ ἡμεῖς; καὶ εἶπεν αὐτοῖς· μηδένα διασείσητε,μηδὲ,συκοφαντήσητε καὶ ἀρκεῖσθε τοῖς ὀψωνίοις ὑμῶν.,μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Luke 12:22,"Εἶπεν δὲ πρὸς τοὺς μαθητὰς [αὐτοῦ]· διὰ τοῦτο λέγω ὑμῖν· μὴ μεριμνᾶτε τῇ ψυχῇ  τί φάγητε,",μηδὲ,τῷ σώματι  τί ἐνδύσησθε.,μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Luke 14:12,"Ἔλεγεν δὲ καὶ τῷ κεκληκότι αὐτόν· ὅταν ποιῇς ἄριστον ἢ δεῖπνον, μὴ φώνει τοὺς φίλους σου",μηδὲ,"τοὺς ἀδελφούς σου μηδὲ τοὺς συγγενεῖς σου μηδὲ γείτονας πλουσίους, μήποτε καὶ αὐτοὶ",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Luke 14:12,"ἄριστον ἢ δεῖπνον, μὴ φώνει τοὺς φίλους σου μηδὲ τοὺς ἀδελφούς σου",μηδὲ,"τοὺς συγγενεῖς σου μηδὲ γείτονας πλουσίους, μήποτε καὶ αὐτοὶ ἀντικαλέσωσίν σε καὶ γένηται ἀνταπόδομά σοι.",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Luke 14:12,φώνει τοὺς φίλους σου μηδὲ τοὺς ἀδελφούς σου μηδὲ τοὺς συγγενεῖς σου,μηδὲ,"γείτονας πλουσίους, μήποτε καὶ αὐτοὶ ἀντικαλέσωσίν σε καὶ γένηται ἀνταπόδομά σοι.",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Luke 16:26,"χάσμα μέγα ἐστήρικται, ὅπως οἱ θέλοντες διαβῆναι ἔνθεν πρὸς ὑμᾶς μὴ δύνωνται,",μηδὲ,ἐκεῖθεν πρὸς ἡμᾶς διαπερῶσιν.,μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Luke 17:23,"καὶ ἐροῦσιν ὑμῖν· ἰδοὺ ἐκεῖ, [ἤ] ἰδοὺ ὧδε· μὴ ἀπέλθητε",μηδὲ,διώξητε.,μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,John 4:15,"Λέγει πρὸς αὐτὸν ἡ γυνή· κύριε, δός μοι τοῦτο τὸ ὕδωρ, ἵνα μὴ διψῶ",μηδὲ,διέρχωμαι ἐνθάδε ἀντλεῖν.,μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,John 14:27,καθὼς ὁ κόσμος δίδωσιν ἐγὼ δίδωμι ὑμῖν. μὴ ταρασσέσθω ὑμῶν ἡ καρδία,μηδὲ,δειλιάτω.,μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Acts 4:18,Καὶ καλέσαντες αὐτοὺς παρήγγειλαν τὸ καθόλου μὴ φθέγγεσθαι,μηδὲ,διδάσκειν ἐπὶ τῷ ὀνόματι τοῦ Ἰησοῦ.,μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Acts 21:21,τοὺς κατὰ τὰ ἔθνη πάντας Ἰουδαίους λέγων μὴ περιτέμνειν αὐτοὺς τὰ τέκνα,μηδὲ,τοῖς ἔθεσιν περιπατεῖν.,μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Romans 6:13,—,μηδὲ,"παριστάνετε τὰ μέλη ὑμῶν ὅπλα ἀδικίας τῇ ἁμαρτίᾳ, ἀλλὰ παραστήσατε ἑαυτοὺς τῷ θεῷ",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Romans 9:11,μήπω γὰρ γεννηθέντων,μηδὲ,"πραξάντων τι ἀγαθὸν ἢ φαῦλον, ἵνα ἡ κατʼ ἐκλογὴν πρόθεσις τοῦ θεοῦ μένῃ,",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Romans 14:21,καλὸν τὸ μὴ φαγεῖν κρέα,μηδὲ,πιεῖν οἶνον μηδὲ ἐν ᾧ ὁ ἀδελφός σου προσκόπτει.,μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Romans 14:21,καλὸν τὸ μὴ φαγεῖν κρέα μηδὲ πιεῖν οἶνον,μηδὲ,ἐν ᾧ ὁ ἀδελφός σου προσκόπτει.,μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,1 Corinthians 5:8,ὥστε ἑορτάζωμεν μὴ ἐν ζύμῃ παλαιᾷ,μηδὲ,ἐν ζύμῃ κακίας καὶ πονηρίας ἀλλʼ ἐν ἀζύμοις εἰλικρινείας καὶ ἀληθείας.,μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,1 Corinthians 5:11,"ἢ πλεονέκτης ἢ εἰδωλολάτρης ἢ λοίδορος ἢ μέθυσος ἢ ἅρπαξ, τῷ τοιούτῳ",μηδὲ,συνεσθίειν.,μηδέ,Louw Nida 69.8,"δε, μη
","adverb, particle",negative
NA28,1 Corinthians 10:7,—,μηδὲ,"εἰδωλολάτραι γίνεσθε καθώς τινες αὐτῶν, ὥσπερ γέγραπται· ἐκάθισεν ὁ λαὸς φαγεῖν καὶ πεῖν καὶ ἀνέστησαν παίζειν.",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,1 Corinthians 10:8,—,μηδὲ,"πορνεύωμεν, καθώς τινες αὐτῶν ἐπόρνευσαν καὶ ἔπεσαν  μιᾷ ἡμέρᾳ εἴκοσι τρεῖς χιλιάδες.",μηδέ,Louw Nida 69.7,"δε, μη
","conjunction, particle",negative
NA28,1 Corinthians 10:9,—,μηδὲ,"ἐκπειράζωμεν τὸν Χριστόν, καθώς τινες αὐτῶν ἐπείρασαν καὶ ὑπὸ τῶν ὄφεων ἀπώλλυντο.",μηδέ,Louw Nida 69.7,"δε, μη
","conjunction, particle",negative
NA28,1 Corinthians 10:10,—,μηδὲ,"γογγύζετε, καθάπερ τινὲς αὐτῶν ἐγόγγυσαν καὶ ἀπώλοντο ὑπὸ τοῦ ὀλοθρευτοῦ.",μηδέ,Louw Nida 69.7,"δε, μη
","conjunction, particle",negative
NA28,2 Corinthians 4:2,"ἀλλʼ ἀπειπάμεθα τὰ κρυπτὰ τῆς αἰσχύνης, μὴ περιπατοῦντες ἐν πανουργίᾳ",μηδὲ,δολοῦντες τὸν λόγον τοῦ θεοῦ ἀλλὰ τῇ φανερώσει τῆς ἀληθείας συνιστάνοντες ἑαυτοὺς πρὸς,μηδέ,Louw Nida 69.7,"δε, μη
","conjunction, particle",negative
NA28,Ephesians 4:27,—,μηδὲ,δίδοτε τόπον τῷ διαβόλῳ.,μηδέ,Louw Nida 69.7,"δε, μη
","adverb, particle",negative
NA28,Ephesians 5:3,Πορνεία δὲ καὶ ἀκαθαρσία πᾶσα ἢ πλεονεξία,μηδὲ,"ὀνομαζέσθω ἐν ὑμῖν, καθὼς πρέπει ἁγίοις,",μηδέ,Louw Nida 69.8,"δε, μη
","adverb, particle",negative
NA28,Philippians 2:3,μηδὲν κατʼ ἐριθείαν,μηδὲ,"κατὰ κενοδοξίαν ἀλλὰ τῇ ταπεινοφροσύνῃ ἀλλήλους ἡγούμενοι  ὑπερέχοντας ἑαυτῶν,",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Colossians 2:21,μὴ ἅψῃ,μηδὲ,"γεύσῃ μηδὲ θίγῃς,",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Colossians 2:21,μὴ ἅψῃ μηδὲ γεύσῃ,μηδὲ,"θίγῃς,",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,2 Thessalonians 2:2,εἰς τὸ μὴ ταχέως σαλευθῆναι ὑμᾶς ἀπὸ τοῦ νοὸς,μηδὲ,"θροεῖσθαι, μήτε διὰ πνεύματος μήτε διὰ λόγου μήτε διʼ ἐπιστολῆς ὡς διʼ ἡμῶν",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,2 Thessalonians 3:10,"καὶ γὰρ ὅτε ἦμεν πρὸς ὑμᾶς, τοῦτο παρηγγέλλομεν ὑμῖν, ὅτι εἴ τις οὐ θέλει ἐργάζεσθαι",μηδὲ,ἐσθιέτω.,μηδέ,Louw Nida 69.7,"δε, μη
","adverb, particle",negative
NA28,1 Timothy 1:4,—,μηδὲ,"προσέχειν μύθοις καὶ γενεαλογίαις ἀπεράντοις, αἵτινες ἐκζητήσεις παρέχουσιν μᾶλλον ἢ οἰκονομίαν θεοῦ τὴν ἐν πίστει.",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,1 Timothy 5:22,χεῖρας ταχέως μηδενὶ ἐπιτίθει,μηδὲ,κοινώνει ἁμαρτίαις ἀλλοτρίαις· σεαυτὸν ἁγνὸν τήρει.,μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,1 Timothy 6:17,Τοῖς πλουσίοις ἐν τῷ νῦν αἰῶνι παράγγελλε μὴ ὑψηλοφρονεῖν,μηδὲ,"ἠλπικέναι ἐπὶ πλούτου ἀδηλότητι ἀλλʼ ἐπὶ θεῷ  τῷ παρέχοντι ἡμῖν πάντα πλουσίως εἰς ἀπόλαυσιν,",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,2 Timothy 1:8,μὴ οὖν ἐπαισχυνθῇς τὸ μαρτύριον τοῦ κυρίου ἡμῶν,μηδὲ,"ἐμὲ τὸν δέσμιον αὐτοῦ, ἀλλὰ συγκακοπάθησον τῷ εὐαγγελίῳ κατὰ δύναμιν θεοῦ,",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,Hebrews 12:5,"καὶ ἐκλέλησθε τῆς παρακλήσεως, ἥτις ὑμῖν ὡς υἱοῖς διαλέγεται·      υἱέ μου, μὴ ὀλιγώρει παιδείας κυρίου",μηδὲ,ἐκλύου ὑπʼ αὐτοῦ ἐλεγχόμενος·,μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,1 Peter 3:14,"ἀλλʼ εἰ καὶ πάσχοιτε διὰ δικαιοσύνην, μακάριοι. τὸν δὲ φόβον αὐτῶν μὴ φοβηθῆτε",μηδὲ,"ταραχθῆτε,",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,1 Peter 5:2,"ποιμάνατε τὸ ἐν ὑμῖν ποίμνιον τοῦ θεοῦ ἐπισκοποῦντες μὴ ἀναγκαστῶς ἀλλʼ ἑκουσίως κατὰ θεόν,",μηδὲ,"αἰσχροκερδῶς ἀλλὰ προθύμως,",μηδέ,Louw Nida 69.7,"δε, μη
","adverb, particle",negative
NA28,1 Peter 5:3,—,μηδʼ,ὡς κατακυριεύοντες τῶν κλήρων ἀλλὰ τύποι γινόμενοι τοῦ ποιμνίου·,μηδέ,Louw Nida 69.7,"δε, μη
","adverb, particle",negative
NA28,1 John 2:15,Μὴ ἀγαπᾶτε τὸν κόσμον,μηδὲ,"τὰ ἐν τῷ κόσμῳ. ἐάν τις ἀγαπᾷ τὸν κόσμον, οὐκ ἔστιν ἡ ἀγάπη τοῦ πατρὸς ἐν αὐτῷ·",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
NA28,1 John 3:18,"Τεκνία, μὴ ἀγαπῶμεν λόγῳ",μηδὲ,"τῇ γλώσσῃ, ἀλλʼ ἐν ἔργῳ καὶ ἀληθείᾳ,",μηδέ,Louw Nida 69.7,"δε, μη
","particle, conjunction",negative
