Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Matthew 8:27,οἱ δὲ ἄνθρωποι ἐθαύμασαν λέγοντες· ποταπός ἐστιν,οὗτος,ὅτι καὶ οἱ ἄνεμοι καὶ ἡ θάλασσα αὐτῷ ὑπακούουσιν;,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 9:3,Καὶ ἰδού τινες τῶν γραμματέων εἶπαν ἐν ἑαυτοῖς·,οὗτος,βλασφημεῖ.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 9:18,—,Ταῦτα,"αὐτοῦ λαλοῦντος αὐτοῖς, ἰδοὺ ἄρχων εἷς ἐλθὼν προσεκύνει αὐτῷ λέγων ὅτι ἡ θυγάτηρ",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 9:26,καὶ ἐξῆλθεν ἡ φήμη,αὕτη,εἰς ὅλην τὴν γῆν ἐκείνην.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 9:28,"ἐλθόντι δὲ εἰς τὴν οἰκίαν προσῆλθον αὐτῷ οἱ  τυφλοί, καὶ λέγει αὐτοῖς ὁ Ἰησοῦς· πιστεύετε ὅτι δύναμαι",τοῦτο,ποιῆσαι; λέγουσιν αὐτῷ· ναὶ κύριε.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 10:2,Τῶν δὲ δώδεκα ἀποστόλων τὰ ὀνόματά ἐστιν,ταῦτα,"· πρῶτος Σίμων ὁ λεγόμενος Πέτρος καὶ Ἀνδρέας ὁ ἀδελφὸς αὐτοῦ, καὶ Ἰάκωβος ὁ",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 10:5,—,Τούτους,τοὺς δώδεκα ἀπέστειλεν ὁ Ἰησοῦς παραγγείλας αὐτοῖς λέγων· εἰς ὁδὸν ἐθνῶν μὴ ἀπέλθητε,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 10:22,καὶ ἔσεσθε μισούμενοι ὑπὸ πάντων διὰ τὸ ὄνομά μου· ὁ δὲ ὑπομείνας εἰς τέλος,οὗτος,σωθήσεται.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 10:23,Ὅταν δὲ διώκωσιν ὑμᾶς ἐν τῇ πόλει,ταύτῃ,"φεύγετε εἰς τὴν ἑτέραν·  ἀμὴν γὰρ λέγω ὑμῖν, οὐ μὴ τελέσητε τὰς πόλεις",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 10:42,καὶ ὃς ἂν ποτίσῃ ἕνα τῶν μικρῶν,τούτων,"ποτήριον ψυχροῦ μόνον εἰς ὄνομα μαθητοῦ, ἀμὴν λέγω ὑμῖν, οὐ μὴ ἀπολέσῃ τὸν μισθὸν αὐτοῦ.",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
