Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
ἐποίησεν,ποιέω,aorist,active,indicative,third person,—,—,singular,verb,Matthew 1:24,ἐγερθεὶς δὲ ὁ Ἰωσὴφ ἀπὸ τοῦ ὕπνου,"ὡς προσέταξεν αὐτῷ ὁ ἄγγελος κυρίου καὶ παρέλαβεν τὴν γυναῖκα αὐτοῦ,"
ποιεῖτε,ποιέω,present,active,imperative,second person,—,—,plural,verb,Matthew 3:3,"προφήτου λέγοντος·        φωνὴ βοῶντος ἐν τῇ ἐρήμῳ·        ἑτοιμάσατε τὴν ὁδὸν κυρίου,           εὐθείας",τὰς τρίβους αὐτοῦ.
ποιήσατε,ποιέω,aorist,active,imperative,second person,—,—,plural,verb,Matthew 3:8,—,οὖν καρπὸν ἄξιον τῆς μετανοίας
ποιοῦν,ποιέω,present,active,participle,—,neuter,nominative,singular,verb,Matthew 3:10,ἤδη δὲ  ἡ ἀξίνη πρὸς τὴν ῥίζαν τῶν δένδρων κεῖται· πᾶν οὖν δένδρον μὴ,καρπὸν καλὸν ἐκκόπτεται καὶ εἰς πῦρ βάλλεται.
ποιήσω,ποιέω,future,active,indicative,first person,—,—,singular,verb,Matthew 4:19,"καὶ λέγει αὐτοῖς· δεῦτε ὀπίσω μου, καὶ",ὑμᾶς  ἁλιεῖς ἀνθρώπων.
ποιήσῃ,ποιέω,aorist,active,subjunctive,third person,—,—,singular,verb,Matthew 5:19,"τοὺς ἀνθρώπους, ἐλάχιστος κληθήσεται ἐν τῇ βασιλείᾳ τῶν οὐρανῶν· ὃς δʼ ἂν","καὶ διδάξῃ, οὗτος μέγας κληθήσεται ἐν τῇ βασιλείᾳ τῶν οὐρανῶν."
ποιεῖ,ποιέω,present,active,indicative,third person,—,—,singular,verb,Matthew 5:32,ἐγὼ δὲ λέγω ὑμῖν ὅτι πᾶς ὁ ἀπολύων τὴν γυναῖκα αὐτοῦ παρεκτὸς λόγου πορνείας,"αὐτὴν μοιχευθῆναι, καὶ ὃς ἐὰν ἀπολελυμένην γαμήσῃ, μοιχᾶται."
ποιῆσαι,ποιέω,aorist,active,infinitive,—,—,—,—,verb,Matthew 5:36,"μήτε ἐν τῇ κεφαλῇ σου ὀμόσῃς, ὅτι οὐ δύνασαι μίαν τρίχα λευκὴν",ἢ μέλαιναν.
ποιοῦσιν,ποιέω,present,active,indicative,third person,—,—,plural,verb,Matthew 5:46,"ἐὰν γὰρ ἀγαπήσητε τοὺς ἀγαπῶντας ὑμᾶς, τίνα μισθὸν ἔχετε; οὐχὶ καὶ οἱ τελῶναι τὸ αὐτὸ",;
ποιεῖτε,ποιέω,present,active,indicative,second person,—,—,plural,verb,Matthew 5:47,"καὶ ἐὰν ἀσπάσησθε τοὺς ἀδελφοὺς ὑμῶν μόνον, τί περισσὸν",; οὐχὶ καὶ οἱ ἐθνικοὶ τὸ αὐτὸ ποιοῦσιν;
ποιοῦσιν,ποιέω,present,active,indicative,third person,—,—,plural,verb,Matthew 5:47,"καὶ ἐὰν ἀσπάσησθε τοὺς ἀδελφοὺς ὑμῶν μόνον, τί περισσὸν ποιεῖτε; οὐχὶ καὶ οἱ ἐθνικοὶ τὸ αὐτὸ",;
ποιεῖν,ποιέω,present,active,infinitive,—,—,—,—,verb,Matthew 6:1,Προσέχετε [δὲ] τὴν δικαιοσύνην ὑμῶν μὴ,"ἔμπροσθεν τῶν ἀνθρώπων πρὸς τὸ θεαθῆναι αὐτοῖς· εἰ δὲ μή γε, μισθὸν οὐκ"
ποιῇς,ποιέω,present,active,subjunctive,second person,—,—,singular,verb,Matthew 6:2,Ὅταν οὖν,"ἐλεημοσύνην, μὴ σαλπίσῃς ἔμπροσθέν σου, ὥσπερ οἱ ὑποκριταὶ ποιοῦσιν ἐν ταῖς συναγωγαῖς καὶ"
ποιοῦσιν,ποιέω,present,active,indicative,third person,—,—,plural,verb,Matthew 6:2,"Ὅταν οὖν ποιῇς ἐλεημοσύνην, μὴ σαλπίσῃς ἔμπροσθέν σου, ὥσπερ οἱ ὑποκριταὶ","ἐν ταῖς συναγωγαῖς καὶ ἐν ταῖς ῥύμαις, ὅπως δοξασθῶσιν ὑπὸ τῶν ἀνθρώπων· ἀμὴν"
ποιοῦντος,ποιέω,present,active,participle,—,masculine,genitive,singular,verb,Matthew 6:3,σοῦ δὲ,"ἐλεημοσύνην μὴ γνώτω ἡ ἀριστερά σου τί ποιεῖ ἡ δεξιά σου,"
ποιεῖ,ποιέω,present,active,indicative,third person,—,—,singular,verb,Matthew 6:3,σοῦ δὲ ποιοῦντος ἐλεημοσύνην μὴ γνώτω ἡ ἀριστερά σου τί,"ἡ δεξιά σου,"
ποιῶσιν,ποιέω,present,active,subjunctive,third person,—,—,plural,verb,Matthew 7:12,Πάντα οὖν ὅσα ἐὰν θέλητε ἵνα,"ὑμῖν οἱ ἄνθρωποι, οὕτως καὶ ὑμεῖς ποιεῖτε αὐτοῖς· οὗτος γάρ ἐστιν ὁ νόμος καὶ οἱ προφῆται."
ποιεῖτε,ποιέω,present,active,imperative,second person,—,—,plural,verb,Matthew 7:12,"Πάντα οὖν ὅσα ἐὰν θέλητε ἵνα ποιῶσιν ὑμῖν οἱ ἄνθρωποι, οὕτως καὶ ὑμεῖς",αὐτοῖς· οὗτος γάρ ἐστιν ὁ νόμος καὶ οἱ προφῆται.
ποιεῖ,ποιέω,present,active,indicative,third person,—,—,singular,verb,Matthew 7:17,Οὕτως πᾶν δένδρον ἀγαθὸν καρποὺς καλοὺς,", τὸ δὲ σαπρὸν δένδρον καρποὺς πονηροὺς ποιεῖ."
ποιεῖ,ποιέω,present,active,indicative,third person,—,—,singular,verb,Matthew 7:17,"Οὕτως πᾶν δένδρον ἀγαθὸν καρποὺς καλοὺς ποιεῖ, τὸ δὲ σαπρὸν δένδρον καρποὺς πονηροὺς",.
ποιεῖν,ποιέω,present,active,infinitive,—,—,—,—,verb,Matthew 7:18,οὐ δύναται δένδρον ἀγαθὸν καρποὺς πονηροὺς,οὐδὲ δένδρον σαπρὸν καρποὺς καλοὺς ποιεῖν.
ποιεῖν,ποιέω,present,active,infinitive,—,—,—,—,verb,Matthew 7:18,οὐ δύναται δένδρον ἀγαθὸν καρποὺς πονηροὺς ποιεῖν οὐδὲ δένδρον σαπρὸν καρποὺς καλοὺς,.
ποιοῦν,ποιέω,present,active,participle,—,neuter,nominative,singular,verb,Matthew 7:19,πᾶν  δένδρον μὴ,καρπὸν καλὸν ἐκκόπτεται καὶ εἰς πῦρ βάλλεται.
ποιῶν,ποιέω,present,active,participle,—,masculine,nominative,singular,verb,Matthew 7:21,"Οὐ πᾶς ὁ λέγων μοι· κύριε κύριε, εἰσελεύσεται εἰς τὴν βασιλείαν τῶν οὐρανῶν, ἀλλʼ ὁ",τὸ θέλημα τοῦ πατρός μου τοῦ ἐν τοῖς οὐρανοῖς.
ἐποιήσαμεν,ποιέω,aorist,active,indicative,first person,—,—,plural,verb,Matthew 7:22,"καὶ τῷ σῷ ὀνόματι δαιμόνια  ἐξεβάλομεν, καὶ τῷ σῷ ὀνόματι δυνάμεις πολλὰς",;
ποιεῖ,ποιέω,present,active,indicative,third person,—,—,singular,verb,Matthew 7:24,Πᾶς οὖν ὅστις ἀκούει μου τοὺς λόγους τούτους καὶ,"αὐτούς, ὁμοιωθήσεται ἀνδρὶ φρονίμῳ, ὅστις ᾠκοδόμησεν αὐτοῦ τὴν οἰκίαν ἐπὶ τὴν πέτραν·"
ποιῶν,ποιέω,present,active,participle,—,masculine,nominative,singular,verb,Matthew 7:26,Καὶ πᾶς ὁ ἀκούων μου τοὺς λόγους τούτους καὶ μὴ,αὐτοὺς ὁμοιωθήσεται ἀνδρὶ μωρῷ ὅστις ᾠκοδόμησεν αὐτοῦ τὴν οἰκίαν ἐπὶ τὴν ἄμμον·
ποίησον,ποιέω,aorist,active,imperative,second person,—,—,singular,verb,Matthew 8:9,"πορεύθητι, καὶ πορεύεται, καὶ ἄλλῳ· ἔρχου, καὶ ἔρχεται, καὶ τῷ δούλῳ μου·","τοῦτο, καὶ ποιεῖ."
ποιεῖ,ποιέω,present,active,indicative,third person,—,—,singular,verb,Matthew 8:9,"καὶ ἄλλῳ· ἔρχου, καὶ ἔρχεται, καὶ τῷ δούλῳ μου· ποίησον τοῦτο, καὶ",.
ποιῆσαι,ποιέω,aorist,active,infinitive,—,—,—,—,verb,Matthew 9:28,"ἐλθόντι δὲ εἰς τὴν οἰκίαν προσῆλθον αὐτῷ οἱ  τυφλοί, καὶ λέγει αὐτοῖς ὁ Ἰησοῦς· πιστεύετε ὅτι δύναμαι τοῦτο",; λέγουσιν αὐτῷ· ναὶ κύριε.
ποιοῦσιν,ποιέω,present,active,indicative,third person,—,—,plural,verb,Matthew 12:2,οἱ δὲ Φαρισαῖοι ἰδόντες  εἶπαν αὐτῷ· ἰδοὺ οἱ μαθηταί σου,ὃ οὐκ ἔξεστιν ποιεῖν ἐν σαββάτῳ.
ποιεῖν,ποιέω,present,active,infinitive,—,—,—,—,verb,Matthew 12:2,οἱ δὲ Φαρισαῖοι ἰδόντες  εἶπαν αὐτῷ· ἰδοὺ οἱ μαθηταί σου ποιοῦσιν ὃ οὐκ ἔξεστιν,ἐν σαββάτῳ.
ἐποίησεν,ποιέω,aorist,active,indicative,third person,—,—,singular,verb,Matthew 12:3,ὁ δὲ εἶπεν αὐτοῖς· οὐκ ἀνέγνωτε τί,"Δαυὶδ ὅτε ἐπείνασεν καὶ οἱ μετʼ αὐτοῦ,"
ποιεῖν,ποιέω,present,active,infinitive,—,—,—,—,verb,Matthew 12:12,πόσῳ οὖν  διαφέρει ἄνθρωπος προβάτου. ὥστε ἔξεστιν τοῖς σάββασιν καλῶς,.
ποιήσωσιν,ποιέω,aorist,active,subjunctive,third person,—,—,plural,verb,Matthew 12:16,καὶ ἐπετίμησεν αὐτοῖς ἵνα μὴ φανερὸν αὐτὸν,","
ποιήσατε,ποιέω,aorist,active,imperative,second person,—,—,plural,verb,Matthew 12:33,Ἢ,"τὸ δένδρον καλὸν καὶ τὸν καρπὸν αὐτοῦ καλόν, ἢ ποιήσατε τὸ δένδρον σαπρὸν"
ποιήσατε,ποιέω,aorist,active,imperative,second person,—,—,plural,verb,Matthew 12:33,"Ἢ ποιήσατε τὸ δένδρον καλὸν καὶ τὸν καρπὸν αὐτοῦ καλόν, ἢ",τὸ δένδρον σαπρὸν καὶ τὸν καρπὸν αὐτοῦ σαπρόν· ἐκ γὰρ τοῦ καρποῦ τὸ δένδρον γινώσκεται.
ποιήσῃ,ποιέω,aorist,active,subjunctive,third person,—,—,singular,verb,Matthew 12:50,ὅστις γὰρ ἂν,τὸ θέλημα τοῦ πατρός μου τοῦ ἐν οὐρανοῖς αὐτός μου  ἀδελφὸς καὶ ἀδελφὴ καὶ μήτηρ ἐστίν.
ποιεῖ,ποιέω,present,active,indicative,third person,—,—,singular,verb,Matthew 13:23,"οὗτός ἐστιν ὁ τὸν λόγον ἀκούων καὶ συνιείς, ὃς δὴ καρποφορεῖ καὶ","ὃ μὲν ἑκατόν, ὃ δὲ ἑξήκοντα, ὃ δὲ τριάκοντα."
ἐποίησεν,ποιέω,aorist,active,indicative,third person,—,—,singular,verb,Matthew 13:26,ὅτε δὲ ἐβλάστησεν ὁ χόρτος καὶ καρπὸν,", τότε ἐφάνη καὶ τὰ ζιζάνια."
ἐποίησεν,ποιέω,aorist,active,indicative,third person,—,—,singular,verb,Matthew 13:28,ὁ δὲ ἔφη αὐτοῖς· ἐχθρὸς ἄνθρωπος τοῦτο,. οἱ δὲ δοῦλοι λέγουσιν αὐτῷ· θέλεις οὖν ἀπελθόντες συλλέξωμεν αὐτά;
