Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
θέλημά,θέλημα,—,—,—,—,neuter,nominative,singular,noun,Matthew 6:10,ἐλθέτω ἡ βασιλεία σου·        γενηθήτω τὸ,"σου,        ὡς ἐν οὐρανῷ καὶ ἐπὶ  γῆς·"
θέλημά,θέλημα,—,—,—,—,neuter,nominative,singular,noun,Matthew 26:42,"μου, εἰ οὐ δύναται τοῦτο παρελθεῖν  ἐὰν μὴ αὐτὸ πίω, γενηθήτω τὸ",σου.
θέλημά,θέλημα,—,—,—,—,neuter,nominative,singular,noun,Luke 22:42,"λέγων·  πάτερ, εἰ βούλει παρένεγκε τοῦτο τὸ ποτήριον ἀπʼ ἐμοῦ· πλὴν μὴ τὸ",μου ἀλλὰ τὸ σὸν γινέσθω.
θέλημά,θέλημα,—,—,—,—,neuter,accusative,singular,noun,Hebrews 10:7,"τότε εἶπον· ἰδοὺ ἥκω,        ἐν κεφαλίδι βιβλίου γέγραπται  περὶ ἐμοῦ,           τοῦ ποιῆσαι ὁ θεὸς τὸ",σου.
θέλημά,θέλημα,—,—,—,—,neuter,accusative,singular,noun,Hebrews 10:9,τότε εἴρηκεν· ἰδοὺ ἥκω τοῦ ποιῆσαι  τὸ,"σου. ἀναιρεῖ τὸ πρῶτον ἵνα τὸ δεύτερον στήσῃ,"
θέλημά,θέλημα,—,—,—,—,neuter,accusative,singular,noun,Revelation 4:11,"τιμὴν καὶ τὴν δύναμιν,      ὅτι σὺ ἔκτισας τὰ πάντα        καὶ διὰ τὸ",σου  ἦσαν καὶ ἐκτίσθησαν.
θέλημα,θέλημα,—,—,—,—,neuter,accusative,singular,noun,Matthew 7:21,"Οὐ πᾶς ὁ λέγων μοι· κύριε κύριε, εἰσελεύσεται εἰς τὴν βασιλείαν τῶν οὐρανῶν, ἀλλʼ ὁ ποιῶν τὸ",τοῦ πατρός μου τοῦ ἐν τοῖς οὐρανοῖς.
θέλημα,θέλημα,—,—,—,—,neuter,accusative,singular,noun,Matthew 12:50,ὅστις γὰρ ἂν ποιήσῃ τὸ,τοῦ πατρός μου τοῦ ἐν οὐρανοῖς αὐτός μου  ἀδελφὸς καὶ ἀδελφὴ καὶ μήτηρ ἐστίν.
θέλημα,θέλημα,—,—,—,—,neuter,nominative,singular,noun,Matthew 18:14,οὕτως οὐκ ἔστιν,ἔμπροσθεν τοῦ πατρὸς ὑμῶν τοῦ ἐν οὐρανοῖς ἵνα ἀπόληται ἓν τῶν μικρῶν τούτων.
θέλημα,θέλημα,—,—,—,—,neuter,accusative,singular,noun,Matthew 21:31,τίς ἐκ τῶν δύο ἐποίησεν τὸ,τοῦ πατρός; λέγουσιν · ὁ πρῶτος. λέγει αὐτοῖς ὁ Ἰησοῦς· ἀμὴν λέγω ὑμῖν ὅτι
θέλημα,θέλημα,—,—,—,—,neuter,accusative,singular,noun,Mark 3:35,ὃς [γὰρ] ἂν ποιήσῃ τὸ,"τοῦ θεοῦ, οὗτος ἀδελφός μου καὶ ἀδελφὴ  καὶ μήτηρ ἐστίν."
θέλημα,θέλημα,—,—,—,—,neuter,accusative,singular,noun,Luke 12:47,Ἐκεῖνος δὲ ὁ δοῦλος ὁ γνοὺς τὸ,τοῦ κυρίου αὐτοῦ καὶ μὴ ἑτοιμάσας ἢ ποιήσας πρὸς τὸ θέλημα αὐτοῦ δαρήσεται πολλάς·
