Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Matthew 27:26,"τότε ἀπέλυσεν αὐτοῖς τὸν Βαραββᾶν, τὸν δὲ Ἰησοῦν φραγελλώσας παρέδωκεν",ἵνα,σταυρωθῇ.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Matthew 27:32,"Ἐξερχόμενοι δὲ εὗρον ἄνθρωπον Κυρηναῖον  ὀνόματι Σίμωνα, τοῦτον ἠγγάρευσαν",ἵνα,ἄρῃ τὸν σταυρὸν αὐτοῦ.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Matthew 28:10,τότε λέγει αὐταῖς ὁ Ἰησοῦς· μὴ φοβεῖσθε· ὑπάγετε ἀπαγγείλατε τοῖς ἀδελφοῖς μου,ἵνα,"ἀπέλθωσιν εἰς τὴν Γαλιλαίαν, κἀκεῖ με ὄψονται.",ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 1:38,"καὶ λέγει αὐτοῖς· ἄγωμεν ἀλλαχοῦ εἰς τὰς ἐχομένας κωμοπόλεις,",ἵνα,καὶ ἐκεῖ κηρύξω· εἰς τοῦτο γὰρ ἐξῆλθον.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 2:10,—,ἵνα,δὲ εἰδῆτε ὅτι ἐξουσίαν ἔχει ὁ υἱὸς τοῦ ἀνθρώπου ἀφιέναι ἁμαρτίας ἐπὶ τῆς γῆς — λέγει τῷ παραλυτικῷ·,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 3:2,"καὶ παρετήρουν αὐτὸν εἰ  τοῖς σάββασιν θεραπεύσει αὐτόν,",ἵνα,κατηγορήσωσιν αὐτοῦ.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 3:9,Καὶ εἶπεν τοῖς μαθηταῖς αὐτοῦ,ἵνα,πλοιάριον προσκαρτερῇ αὐτῷ διὰ τὸν ὄχλον ἵνα μὴ θλίβωσιν αὐτόν·,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 3:9,Καὶ εἶπεν τοῖς μαθηταῖς αὐτοῦ ἵνα πλοιάριον προσκαρτερῇ αὐτῷ διὰ τὸν ὄχλον,ἵνα,μὴ θλίβωσιν αὐτόν·,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 3:10,"πολλοὺς γὰρ ἐθεράπευσεν, ὥστε ἐπιπίπτειν αὐτῷ",ἵνα,αὐτοῦ ἅψωνται ὅσοι εἶχον μάστιγας.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 3:12,καὶ πολλὰ ἐπετίμα αὐτοῖς,ἵνα,μὴ αὐτὸν φανερὸν ποιήσωσιν.,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 3:14,Καὶ ἐποίησεν δώδεκα [οὓς καὶ ἀποστόλους ὠνόμασεν],ἵνα,ὦσιν μετʼ αὐτοῦ καὶ ἵνα ἀποστέλλῃ αὐτοὺς κηρύσσειν,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 3:14,Καὶ ἐποίησεν δώδεκα [οὓς καὶ ἀποστόλους ὠνόμασεν] ἵνα ὦσιν μετʼ αὐτοῦ καὶ,ἵνα,ἀποστέλλῃ αὐτοὺς κηρύσσειν,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 4:12,—,ἵνα,"βλέποντες βλέπωσιν καὶ μὴ ἴδωσιν,        καὶ ἀκούοντες ἀκούωσιν καὶ μὴ συνιῶσιν,      μήποτε ἐπιστρέψωσιν καὶ ἀφεθῇ αὐτοῖς.",ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 4:21,Καὶ ἔλεγεν αὐτοῖς·  μήτι ἔρχεται ὁ λύχνος,ἵνα,ὑπὸ τὸν μόδιον τεθῇ ἢ ὑπὸ τὴν κλίνην; οὐχ ἵνα ἐπὶ τὴν λυχνίαν τεθῇ;,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 4:21,Καὶ ἔλεγεν αὐτοῖς·  μήτι ἔρχεται ὁ λύχνος ἵνα ὑπὸ τὸν μόδιον τεθῇ ἢ ὑπὸ τὴν κλίνην; οὐχ,ἵνα,ἐπὶ τὴν λυχνίαν τεθῇ;,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 4:22,οὐ γάρ ἐστιν  κρυπτὸν ἐὰν μὴ,ἵνα,"φανερωθῇ, οὐδὲ ἐγένετο ἀπόκρυφον ἀλλʼ ἵνα ἔλθῃ εἰς φανερόν.",ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 4:22,"οὐ γάρ ἐστιν  κρυπτὸν ἐὰν μὴ ἵνα φανερωθῇ, οὐδὲ ἐγένετο ἀπόκρυφον ἀλλʼ",ἵνα,ἔλθῃ εἰς φανερόν.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 5:10,καὶ παρεκάλει αὐτὸν πολλὰ,ἵνα,μὴ αὐτὰ ἀποστείλῃ ἔξω τῆς χώρας.,ἵνα,Louw Nida 89.49,ινα,conjunction,—
NA28,Mark 5:12,"καὶ παρεκάλεσαν αὐτὸν λέγοντες· πέμψον ἡμᾶς εἰς τοὺς χοίρους,",ἵνα,εἰς αὐτοὺς εἰσέλθωμεν.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 5:18,Καὶ ἐμβαίνοντος αὐτοῦ εἰς τὸ πλοῖον παρεκάλει αὐτὸν ὁ δαιμονισθεὶς,ἵνα,μετʼ αὐτοῦ ᾖ.,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 5:23,"καὶ παρακαλεῖ αὐτὸν πολλὰ λέγων ὅτι τὸ θυγάτριόν μου ἐσχάτως ἔχει,",ἵνα,ἐλθὼν ἐπιθῇς τὰς χεῖρας αὐτῇ ἵνα σωθῇ καὶ ζήσῃ.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 5:23,"καὶ παρακαλεῖ αὐτὸν πολλὰ λέγων ὅτι τὸ θυγάτριόν μου ἐσχάτως ἔχει, ἵνα ἐλθὼν ἐπιθῇς τὰς χεῖρας αὐτῇ",ἵνα,σωθῇ καὶ ζήσῃ.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 5:43,καὶ διεστείλατο αὐτοῖς πολλὰ,ἵνα,"μηδεὶς γνοῖ τοῦτο, καὶ εἶπεν δοθῆναι αὐτῇ φαγεῖν.",ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 6:8,καὶ παρήγγειλεν αὐτοῖς,ἵνα,"μηδὲν αἴρωσιν εἰς ὁδὸν εἰ μὴ ῥάβδον μόνον, μὴ ἄρτον, μὴ πήραν, μὴ εἰς τὴν ζώνην χαλκόν,",ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 6:12,Καὶ ἐξελθόντες ἐκήρυξαν,ἵνα,"μετανοῶσιν,",ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 6:25,καὶ εἰσελθοῦσα εὐθὺς μετὰ σπουδῆς πρὸς τὸν βασιλέα ᾐτήσατο λέγουσα· θέλω,ἵνα,ἐξαυτῆς δῷς μοι ἐπὶ πίνακι τὴν κεφαλὴν Ἰωάννου τοῦ βαπτιστοῦ.,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 6:36,"ἀπόλυσον αὐτούς,",ἵνα,ἀπελθόντες εἰς τοὺς κύκλῳ ἀγροὺς καὶ κώμας ἀγοράσωσιν ἑαυτοῖς τί φάγωσιν.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 6:41,τὸν οὐρανὸν εὐλόγησεν καὶ κατέκλασεν τοὺς  ἄρτους καὶ ἐδίδου τοῖς μαθηταῖς [αὐτοῦ],ἵνα,"παρατιθῶσιν αὐτοῖς, καὶ τοὺς δύο ἰχθύας ἐμέρισεν πᾶσιν.",ἵνα,Louw Nida 89.59,ινα,conjunction,—
