Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
ἁψάμενος,ἅπτομαι,aorist,middle,participle,—,masculine,nominative,singular,verb,Matthew 17:7,καὶ προσῆλθεν ὁ Ἰησοῦς καὶ,αὐτῶν εἶπεν·  ἐγέρθητε καὶ μὴ φοβεῖσθε.
ἁψάμενος,ἅπτομαι,aorist,middle,participle,—,masculine,nominative,singular,verb,Luke 22:51,ἀποκριθεὶς δὲ ὁ Ἰησοῦς εἶπεν· ἐᾶτε ἕως τούτου· καὶ,τοῦ ὠτίου ἰάσατο αὐτόν.
ἁψάμενός,ἅπτομαι,aorist,middle,participle,—,masculine,nominative,singular,verb,Luke 8:45,καὶ εἶπεν ὁ Ἰησοῦς· τίς ὁ,"μου; ἀρνουμένων δὲ πάντων εἶπεν ὁ Πέτρος· ἐπιστάτα, οἱ ὄχλοι συνέχουσίν σε καὶ ἀποθλίβουσιν."
ἅπτει,ἅπτομαι,present,active,indicative,third person,—,—,singular,verb,Luke 15:8,"Ἢ τίς γυνὴ δραχμὰς ἔχουσα δέκα ἐὰν ἀπολέσῃ δραχμὴν μίαν, οὐχὶ",λύχνον καὶ σαροῖ τὴν οἰκίαν καὶ ζητεῖ ἐπιμελῶς ἕως οὗ εὕρῃ;
ἅπτεσθαι,ἅπτομαι,present,middle,infinitive,—,—,—,—,verb,Luke 6:19,καὶ πᾶς ὁ ὄχλος ἐζήτουν,"αὐτοῦ, ὅτι δύναμις παρʼ αὐτοῦ ἐξήρχετο καὶ ἰᾶτο πάντας."
ἅπτεσθαι,ἅπτομαι,present,middle,infinitive,—,—,—,—,verb,1 Corinthians 7:1,"Περὶ δὲ ὧν ἐγράψατε, καλὸν ἀνθρώπῳ γυναικὸς μὴ",·
ἅπτεσθε,ἅπτομαι,present,middle,imperative,second person,—,—,plural,verb,2 Corinthians 6:17,"διὸ ἐξέλθατε ἐκ μέσου αὐτῶν        καὶ ἀφορίσθητε, λέγει κύριος,      καὶ ἀκαθάρτου μὴ",·        κἀγὼ εἰσδέξομαι ὑμᾶς
ἅπτεται,ἅπτομαι,present,middle,indicative,third person,—,—,singular,verb,Luke 7:39,"οὗτος εἰ ἦν  προφήτης, ἐγίνωσκεν ἂν τίς καὶ ποταπὴ ἡ γυνὴ ἥτις","αὐτοῦ, ὅτι ἁμαρτωλός ἐστιν."
ἅπτεται,ἅπτομαι,present,middle,indicative,third person,—,—,singular,verb,1 John 5:18,ἀλλʼ ὁ γεννηθεὶς ἐκ τοῦ θεοῦ τηρεῖ ἑαυτὸν καὶ ὁ πονηρὸς οὐχ,αὐτοῦ.
ἅπτηται,ἅπτομαι,present,middle,subjunctive,third person,—,—,singular,verb,Luke 18:15,Προσέφερον δὲ αὐτῷ καὶ τὰ βρέφη ἵνα αὐτῶν,· ἰδόντες δὲ οἱ μαθηταὶ ἐπετίμων αὐτοῖς.
