Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Luke 10:22,"πάντα μοι παρεδόθη ὑπὸ τοῦ πατρός μου, καὶ οὐδεὶς γινώσκει τίς ἐστιν ὁ υἱὸς",εἰ,"μὴ ὁ πατήρ, καὶ τίς ἐστιν ὁ πατὴρ εἰ μὴ ὁ υἱὸς καὶ",εἰ,Louw Nida 89.131,ει,conjunction,—
NA28,Luke 10:22,"ἐστιν ὁ υἱὸς εἰ μὴ ὁ πατήρ, καὶ τίς ἐστιν ὁ πατὴρ",εἰ,μὴ ὁ υἱὸς καὶ ᾧ ἐὰν βούληται ὁ υἱὸς ἀποκαλύψαι.,εἰ,Louw Nida 89.131,ει,conjunction,—
NA28,Luke 11:8,"λέγω ὑμῖν,",εἰ,"καὶ οὐ δώσει αὐτῷ ἀναστὰς διὰ τὸ εἶναι φίλον αὐτοῦ, διά γε τὴν",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 11:13,—,εἰ,"οὖν ὑμεῖς πονηροὶ ὑπάρχοντες οἴδατε δόματα ἀγαθὰ διδόναι τοῖς τέκνοις ὑμῶν, πόσῳ μᾶλλον",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 11:18,—,εἰ,"δὲ καὶ ὁ σατανᾶς ἐφʼ ἑαυτὸν διεμερίσθη, πῶς σταθήσεται ἡ βασιλεία αὐτοῦ; ὅτι",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 11:19,—,εἰ,"δὲ ἐγὼ ἐν Βεελζεβοὺλ ἐκβάλλω τὰ δαιμόνια, οἱ υἱοὶ ὑμῶν ἐν τίνι ἐκβάλλουσιν",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 11:20,—,εἰ,"δὲ ἐν δακτύλῳ θεοῦ [ἐγὼ] ἐκβάλλω τὰ δαιμόνια, ἄρα ἔφθασεν ἐφʼ ὑμᾶς ἡ βασιλεία τοῦ θεοῦ.",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 11:29,"γενεὰ αὕτη γενεὰ πονηρά ἐστιν· σημεῖον ζητεῖ, καὶ σημεῖον οὐ δοθήσεται αὐτῇ",εἰ,μὴ τὸ σημεῖον Ἰωνᾶ.,εἰ,Louw Nida 89.131,ει,conjunction,—
NA28,Luke 11:36,—,εἰ,"οὖν τὸ σῶμά σου ὅλον φωτεινόν, μὴ ἔχον μέρος τι σκοτεινόν, ἔσται φωτεινὸν",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 12:26,—,εἰ,"οὖν οὐδὲ ἐλάχιστον δύνασθε, τί περὶ τῶν λοιπῶν μεριμνᾶτε;",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 12:28,—,εἰ,δὲ ἐν ἀγρῷ τὸν χόρτον ὄντα σήμερον καὶ αὔριον εἰς κλίβανον βαλλόμενον ὁ,εἰ,Louw Nida 89.65,ει,conjunction,—
